player_name,total_points,gws,cost,position,points_per_match,points_last_6,points_per_match_last_6,cost_per_point,cost_per_point_last_6,cost_point_index,cost_point_index_last_6
Alexandre_Lacazette,328.0,87.0,9,4,3.77,10.0,1.02,0.0274,0.9,0.4961,0.25
Alexis_Mac Allister,1.0,3.0,5,3,0.33,1.0,1.0,5.0,5.0,0.0435,1.0E-4
Alexis_Sánchez,463.0,125.0,6,3,3.7,0.0,1.0,0.013,0.0,0.4868,0.0
Alex_Iwobi,301.0,125.0,5,3,2.41,12.0,1.02,0.0166,0.4167,0.3171,0.25
Alex_McCarthy,126.0,125.0,4,1,1.01,1.0,1.0,0.0317,4.0,0.1329,1.0E-4
Alex_Oxlade-Chamberlain,188.0,125.0,6,3,1.5,3.0,1.01,0.0319,2.0,0.1974,0.125
Alfie_Whiteman,0.0,72.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Alireza_Jahanbakhsh,33.0,49.0,5,3,0.67,0.0,1.0,0.1515,0.0,0.0882,0.0
Alisson_Ramses Becker,184.0,49.0,6,1,3.76,7.0,1.01,0.0326,0.8571,0.4947,0.125
Allan_Saint-Maximin,12.0,11.0,5,3,1.09,10.0,1.02,0.4167,0.5,0.1434,0.25
Andreas_Christensen,109.0,87.0,4,2,1.25,5.0,1.01,0.0367,0.8,0.1645,0.125
Andreas_Pereira,51.0,125.0,4,3,0.41,12.0,1.02,0.0784,0.3333,0.0539,0.25
Andrew_Robertson,449.0,125.0,7,2,3.59,35.0,1.06,0.0156,0.2,0.4724,0.75
Andrew_Surman,165.0,125.0,4,3,1.32,1.0,1.0,0.0242,4.0,0.1737,1.0E-4
Andre_Gray,290.0,125.0,5,4,2.32,6.0,1.01,0.0172,0.8333,0.3053,0.125
Andre_Green,0.0,11.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Andriy_Yarmolenko,71.0,49.0,5,3,1.45,31.0,1.05,0.0704,0.1613,0.1908,0.625
Andros_Townsend,391.0,125.0,5,3,3.13,10.0,1.02,0.0128,0.5,0.4118,0.25
André Filipe_Tavares Gomes,77.0,49.0,5,3,1.57,7.0,1.01,0.0649,0.7143,0.2066,0.125
Andy_Carroll,122.0,125.0,5,4,0.98,5.0,1.01,0.041,1.0,0.1289,0.125
Andy_King,92.0,87.0,4,3,1.06,0.0,1.0,0.0435,0.0,0.1395,0.0
Andy_Lonergan,0.0,11.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Angelo_Ogbonna,193.0,125.0,4,2,1.54,8.0,1.01,0.0207,0.5,0.2026,0.125
Angel_Gomes,4.0,32.0,4,3,0.13,1.0,1.0,1.0,4.0,0.0171,1.0E-4
Angus_Gunn,76.0,54.0,4,1,1.41,5.0,1.01,0.0526,0.8,0.1855,0.125
Anthony_Driscoll-Glennon,0.0,14.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Anthony_Gordon,0.0,11.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Anthony_Knockaert,162.0,87.0,5,3,1.86,0.0,1.0,0.0309,0.0,0.2447,0.0
Anthony_Martial,370.0,125.0,7,3,2.96,9.0,1.02,0.0189,0.7778,0.3895,0.25
Antonio_Rüdiger,232.0,87.0,6,2,2.67,0.0,1.0,0.0259,0.0,0.3513,0.0
Anwar_El Ghazi,38.0,11.0,5,3,3.45,25.0,1.04,0.1316,0.2,0.454,0.5
Archie_Mair,0.0,11.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Armando_Broja,1.0,1.0,4,4,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Arnaut_Danjuma Groeneveld,6.0,11.0,5,3,0.55,6.0,1.01,0.8333,0.8333,0.0724,0.125
Arthur_Masuaku,170.0,125.0,4,2,1.36,1.0,1.0,0.0235,4.0,0.1789,1.0E-4
Artur_Boruc,166.0,125.0,4,1,1.33,0.0,1.0,0.0241,0.0,0.175,0.0
Ashley_Barnes,332.0,125.0,6,4,2.66,8.0,1.01,0.0181,0.75,0.35,0.125
Ashley_Westwood,189.0,102.0,5,3,1.85,20.0,1.03,0.0265,0.25,0.2434,0.375
Ashley_Young,212.0,125.0,5,2,1.7,7.0,1.01,0.0236,0.7143,0.2237,0.125
Asmir_Begovic,177.0,125.0,4,1,1.42,0.0,1.0,0.0226,0.0,0.1868,0.0
Axel_Tuanzebe,20.0,60.0,4,2,0.33,4.0,1.01,0.2,1.0,0.0434,0.125
Aymeric_Laporte,221.0,63.0,6,2,3.51,0.0,1.0,0.0271,0.0,0.4618,0.0
Ayotomiwa_Dele-Bashiru,0.0,11.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ayoze_Pérez,310.0,87.0,6,3,3.56,37.0,1.06,0.0194,0.1622,0.4684,0.75
Bailey_Peacock-Farrell,0.0,11.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bamidele_Alli,513.0,125.0,8,3,4.1,18.0,1.03,0.0156,0.4444,0.5395,0.375
Beni_Baningime,7.0,78.0,4,3,0.09,0.0,1.0,0.5714,0.0,0.0119,0.0
Benjamin_Chilwell,250.0,125.0,5,2,2.0,36.0,1.06,0.02,0.1389,0.2632,0.75
Benjamin_Mendy,92.0,87.0,5,2,1.06,13.0,1.02,0.0543,0.3846,0.1395,0.25
Ben_Davies,304.0,125.0,5,2,2.43,3.0,1.01,0.0164,1.6667,0.3197,0.125
Ben_Foster,402.0,125.0,4,1,3.22,25.0,1.04,0.01,0.16,0.4237,0.5
Ben_Gibson,127.0,87.0,3,2,1.46,0.0,1.0,0.0236,0.0,0.1921,0.0
Ben_Godfrey,9.0,11.0,4,2,0.82,4.0,1.01,0.4444,1.0,0.1079,0.125
Ben_Johnson,2.0,46.0,3,2,0.04,0.0,1.0,1.5,0.0,0.0053,0.0
Ben_Mee,292.0,125.0,5,2,2.34,15.0,1.03,0.0171,0.3333,0.3079,0.375
Ben_Osborn,2.0,11.0,4,3,0.18,1.0,1.0,2.0,4.0,0.0237,1.0E-4
Beram_Kayal,61.0,87.0,4,3,0.7,0.0,1.0,0.0656,0.0,0.0921,0.0
Bernardo Mota_Veiga de Carvalho e Silva,312.0,87.0,7,3,3.59,32.0,1.05,0.0224,0.2188,0.4724,0.625
Bernardo_Costa Da Rosa,0.0,9.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernardo_Fernandes da Silva Junior,41.0,49.0,4,2,0.84,0.0,1.0,0.0976,0.0,0.1105,0.0
Bernard_Anício Caldeira Duarte,116.0,49.0,6,3,2.37,11.0,1.02,0.0517,0.5455,0.3118,0.25
Bernard_Ashley-Seal,0.0,11.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernd_Leno,140.0,49.0,5,1,2.86,18.0,1.03,0.0357,0.2778,0.3763,0.375
Billy_Gilmour,2.0,11.0,4,3,0.18,1.0,1.0,2.0,4.0,0.0237,1.0E-4
Billy_Sharp,11.0,11.0,5,4,1.0,4.0,1.01,0.4545,1.25,0.1316,0.125
Birkir_Bjarnason,0.0,11.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bjorn_Engels,31.0,11.0,4,2,2.82,11.0,1.02,0.129,0.3636,0.3711,0.25
Borja_González Tomás,2.0,3.0,5,4,0.67,2.0,1.0,2.5,2.5,0.0882,0.0
Brandon_Austin,0.0,11.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brandon_Pierrick,1.0,11.0,4,3,0.09,0.0,1.0,4.0,0.0,0.0119,0.0
Brandon_Williams,9.0,11.0,4,2,0.82,7.0,1.01,0.4444,0.5714,0.1079,0.125
Bruno André_Cavaco Jordao,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bruno Miguel_Borges Fernandes,38.0,5.0,8,3,7.6,38.0,1.06,0.2105,0.2105,1.0,0.75
Bukayo_Saka,14.0,32.0,4,3,0.44,3.0,1.01,0.2857,1.3333,0.0579,0.125
Callum_Hudson-Odoi,39.0,69.0,5,3,0.57,19.0,1.03,0.1282,0.2632,0.075,0.375
Callum_Robinson,24.0,11.0,5,3,2.18,8.0,1.01,0.2083,0.625,0.2868,0.125
Callum_Slattery,4.0,29.0,4,3,0.14,0.0,1.0,1.0,0.0,0.0184,0.0
Callum_Wilson,385.0,125.0,7,4,3.08,19.0,1.03,0.0182,0.3684,0.4053,0.375
Calum_Chambers,191.0,125.0,4,2,1.53,19.0,1.03,0.0209,0.2105,0.2013,0.375
Caoimhin_Kelleher,0.0,11.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Carlos_Sánchez,12.0,49.0,4,3,0.24,0.0,1.0,0.3333,0.0,0.0316,0.0
Carl_Jenkinson,6.0,102.0,4,2,0.06,0.0,1.0,0.6667,0.0,0.0079,0.0
Cenk_Tosun,117.0,65.0,5,4,1.8,6.0,1.01,0.0427,0.8333,0.2368,0.125
Charlie_Austin,180.0,125.0,6,4,1.44,0.0,1.0,0.0333,0.0,0.1895,0.0
Charlie_Daniels,275.0,125.0,4,2,2.2,0.0,1.0,0.0145,0.0,0.2895,0.0
Charlie_Taylor,107.0,87.0,4,2,1.23,2.0,1.0,0.0374,2.0,0.1618,0.0
Cheikhou_Kouyaté,255.0,125.0,4,3,2.04,16.0,1.03,0.0157,0.25,0.2684,0.375
Che_Adams,17.0,11.0,5,4,1.55,7.0,1.01,0.2941,0.7143,0.204,0.125
Christian_Atsu,154.0,87.0,5,3,1.77,8.0,1.01,0.0325,0.625,0.2329,0.125
Christian_Benteke,264.0,125.0,5,4,2.11,4.0,1.01,0.0189,1.25,0.2776,0.125
Christian_Eriksen,604.0,125.0,8,3,4.83,12.0,1.02,0.0132,0.6667,0.6355,0.25
Christian_Fuchs,169.0,125.0,4,2,1.35,0.0,1.0,0.0237,0.0,0.1776,0.0
Christian_Kabasele,157.0,125.0,4,2,1.26,15.0,1.03,0.0255,0.2667,0.1658,0.375
Christian_Pulisic,47.0,11.0,6,3,4.27,34.0,1.06,0.1277,0.1765,0.5618,0.75
Christian_Saydee,0.0,11.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christoph_Zimmermann,1.0,11.0,4,2,0.09,0.0,1.0,4.0,0.0,0.0119,0.0
Chris_Basham,40.0,11.0,4,2,3.64,28.0,1.05,0.1,0.1429,0.4789,0.625
Chris_Mepham,40.0,26.0,4,2,1.54,0.0,1.0,0.1,0.0,0.2026,0.0
Chris_Smalling,231.0,125.0,5,2,1.85,0.0,1.0,0.0216,0.0,0.2434,0.0
Chris_Wood,270.0,85.0,6,4,3.18,27.0,1.05,0.0222,0.2222,0.4184,0.625
Ciaran_Clark,121.0,87.0,4,2,1.39,15.0,1.03,0.0331,0.2667,0.1829,0.375
Claudio_Bravo,83.0,123.0,4,1,0.67,0.0,1.0,0.0482,0.0,0.0882,0.0
Connor_Wickham,29.0,125.0,4,4,0.23,0.0,1.0,0.1379,0.0,0.0303,0.0
Conor_Coady,124.0,49.0,5,2,2.53,19.0,1.03,0.0403,0.2632,0.3329,0.375
Conor_Hourihane,19.0,11.0,5,3,1.73,16.0,1.03,0.2632,0.3125,0.2276,0.375
Craig_Cathcart,160.0,125.0,4,2,1.28,17.0,1.03,0.025,0.2353,0.1684,0.375
Craig_Dawson,202.0,87.0,4,2,2.32,7.0,1.01,0.0198,0.5714,0.3053,0.125
Curtis_Jones,2.0,31.0,4,3,0.06,1.0,1.0,2.0,4.0,0.0079,1.0E-4
Cédric_Soares,248.0,125.0,4,2,1.98,1.0,1.0,0.0161,4.0,0.2605,1.0E-4
César_Azpilicueta,533.0,125.0,5,2,4.26,22.0,1.04,0.0094,0.2273,0.5605,0.5
Dale_Stephens,176.0,87.0,4,3,2.02,13.0,1.02,0.0227,0.3077,0.2658,0.25
Daniel_Amartey,81.0,125.0,4,3,0.65,0.0,1.0,0.0494,0.0,0.0855,0.0
Daniel_Castelo Podence,4.0,5.0,5,3,0.8,4.0,1.01,1.25,1.25,0.1053,0.125
Daniel_Ceballos Fernández,27.0,11.0,5,3,2.45,11.0,1.02,0.1852,0.4545,0.3224,0.25
Daniel_Drinkwater,93.0,125.0,4,3,0.74,0.0,1.0,0.043,0.0,0.0974,0.0
Daniel_James,43.0,40.0,5,3,1.08,20.0,1.03,0.1163,0.25,0.1421,0.375
Daniel_N'Lundulu,0.0,11.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Danilo Luiz_da Silva,146.0,87.0,5,2,1.68,0.0,1.0,0.0342,0.0,0.2211,0.0
Danny_Ings,153.0,125.0,7,4,1.22,29.0,1.05,0.0458,0.2414,0.1605,0.625
Danny_Rose,207.0,125.0,5,2,1.66,4.0,1.01,0.0242,1.25,0.2184,0.125
Danny_Ward,22.0,123.0,4,1,0.18,0.0,1.0,0.1818,0.0,0.0237,0.0
Danny_Welbeck,133.0,125.0,5,4,1.06,5.0,1.01,0.0376,1.0,0.1395,0.125
Dan_Burn,32.0,26.0,4,2,1.23,21.0,1.04,0.125,0.1905,0.1618,0.5
Dan_Gosling,162.0,125.0,4,3,1.3,0.0,1.0,0.0247,0.0,0.1711,0.0
Darren_Randolph,72.0,84.0,4,1,0.86,0.0,1.0,0.0556,0.0,0.1132,0.0
Daryl_Janmaat,188.0,123.0,4,2,1.53,26.0,1.04,0.0213,0.1538,0.2013,0.5
Davide_Zappacosta,67.0,84.0,4,2,0.8,0.0,1.0,0.0597,0.0,0.1053,0.0
David_Brooks,123.0,49.0,6,3,2.51,0.0,1.0,0.0488,0.0,0.3303,0.0
David_Button,15.0,49.0,3,1,0.31,0.0,1.0,0.2,0.0,0.0408,0.0
David_de Gea,348.0,87.0,5,1,4.0,16.0,1.03,0.0144,0.3125,0.5263,0.375
David_Luiz Moreira Marinho,360.0,122.0,5,2,2.95,29.0,1.05,0.0139,0.1724,0.3882,0.625
David_Martin,18.0,11.0,4,1,1.64,18.0,1.03,0.2222,0.2222,0.2158,0.375
David_McGoldrick,13.0,11.0,5,4,1.18,5.0,1.01,0.3846,1.0,0.1553,0.125
David_Silva,503.0,125.0,7,3,4.02,36.0,1.06,0.0139,0.1944,0.5289,0.75
Davinson_Sánchez,193.0,85.0,5,2,2.27,3.0,1.01,0.0259,1.6667,0.2987,0.125
Davy_Pröpper,182.0,87.0,4,3,2.09,9.0,1.02,0.022,0.4444,0.275,0.25
DeAndre_Yedlin,162.0,125.0,4,2,1.3,11.0,1.02,0.0247,0.3636,0.1711,0.25
Dean_Henderson,48.0,11.0,5,1,4.36,30.0,1.05,0.1042,0.1667,0.5737,0.625
Declan_Rice,157.0,108.0,4,3,1.45,12.0,1.02,0.0255,0.3333,0.1908,0.25
Dejan_Lovren,284.0,125.0,5,2,2.27,5.0,1.01,0.0176,1.0,0.2987,0.125
Demarai_Gray,232.0,125.0,5,3,1.86,7.0,1.01,0.0216,0.7143,0.2447,0.125
Dennis_Praet,14.0,11.0,5,3,1.27,11.0,1.02,0.3571,0.4545,0.1671,0.25
Dennis_Srbeny,5.0,11.0,5,4,0.45,3.0,1.01,1.0,1.6667,0.0592,0.125
Diego_Rico,41.0,49.0,4,2,0.84,26.0,1.04,0.0976,0.1538,0.1105,0.5
Dimitri_Foulquier,1.0,11.0,4,2,0.09,2.0,1.0,4.0,2.0,0.0119,0.0
Diogo_Jota,161.0,49.0,6,4,3.29,13.0,1.02,0.0373,0.4615,0.4329,0.25
Divock_Origi,149.0,117.0,5,4,1.27,5.0,1.01,0.0336,1.0,0.1671,0.125
Djibril_Sidibé,12.0,11.0,5,2,1.09,12.0,1.02,0.4167,0.4167,0.1434,0.25
Domingos_Quina,18.0,100.0,4,3,0.18,0.0,1.0,0.2222,0.0,0.0237,0.0
Dominic_Calvert-Lewin,225.0,116.0,6,4,1.94,16.0,1.03,0.0267,0.375,0.2553,0.375
Dominic_Solanke,68.0,118.0,5,4,0.58,9.0,1.02,0.0735,0.5556,0.0763,0.25
Douglas Luiz_Soares de Paulo,28.0,11.0,4,3,2.55,12.0,1.02,0.1429,0.3333,0.3355,0.25
Dwight_Gayle,100.0,87.0,5,4,1.15,4.0,1.01,0.05,1.25,0.1513,0.125
Dwight_McNeil,119.0,47.0,6,3,2.53,25.0,1.04,0.0504,0.24,0.3329,0.5
Ederson_Santana de Moraes,372.0,87.0,6,1,4.28,27.0,1.05,0.0161,0.2222,0.5632,0.625
Edward_Nketiah,13.0,67.0,4,4,0.19,0.0,1.0,0.3077,0.0,0.025,0.0
Eldin_Jakupovic,90.0,125.0,4,1,0.72,0.0,1.0,0.0444,0.0,0.0947,0.0
Emerson_Palmieri dos Santos,43.0,62.0,5,2,0.69,3.0,1.01,0.1163,1.6667,0.0908,0.125
Emile_Smith Rowe,4.0,11.0,4,3,0.36,0.0,1.0,1.0,0.0,0.0474,0.0
Emiliano_Buendía,37.0,11.0,6,3,3.36,13.0,1.02,0.1622,0.4615,0.4421,0.25
Emiliano_Martínez,0.0,42.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Emil_Krafth,11.0,11.0,4,2,1.0,1.0,1.0,0.3636,4.0,0.1316,1.0E-4
Enda_Stevens,49.0,11.0,5,2,4.45,32.0,1.05,0.102,0.1563,0.5855,0.625
Eric_Bailly,176.0,125.0,4,2,1.41,0.0,1.0,0.0227,0.0,0.1855,0.0
Eric_Dier,236.0,125.0,4,3,1.89,2.0,1.0,0.0169,2.0,0.2487,0.0
Eric_Garcia,2.0,11.0,4,2,0.18,1.0,1.0,2.0,4.0,0.0237,1.0E-4
Erik_Lamela,182.0,125.0,5,3,1.46,6.0,1.01,0.0275,0.8333,0.1921,0.125
Erik_Pieters,208.0,87.0,4,2,2.39,14.0,1.02,0.0192,0.2857,0.3145,0.25
Ethan_Ampadu,1.0,79.0,4,3,0.01,0.0,1.0,4.0,0.0,0.0014,0.0
Etienne_Capoue,268.0,125.0,4,3,2.14,4.0,1.01,0.0149,1.0,0.2816,0.125
Ezequiel_Schelotto,23.0,84.0,4,2,0.27,1.0,1.0,0.1739,4.0,0.0355,1.0E-4
Ezri_Konsa Ngoyo,1.0,11.0,4,2,0.09,1.0,1.0,4.0,4.0,0.0119,1.0E-4
Fabian_Delph,103.0,125.0,5,2,0.82,6.0,1.01,0.0485,0.8333,0.1079,0.125
Fabian_Schär,125.0,49.0,5,2,2.55,12.0,1.02,0.04,0.4167,0.3355,0.25
Fabio Henrique_Tavares,87.0,49.0,5,3,1.78,8.0,1.01,0.0575,0.625,0.2342,0.125
Fabián_Balbuena,69.0,49.0,4,2,1.41,8.0,1.01,0.058,0.5,0.1855,0.125
Faustino_Anjorin,1.0,1.0,4,3,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Federico_Fernández,212.0,125.0,4,2,1.7,14.0,1.02,0.0189,0.2857,0.2237,0.25
Felipe Anderson_Pereira Gomes,186.0,49.0,6,3,3.8,19.0,1.03,0.0323,0.3158,0.5,0.375
Fernando_Luiz Rosa,289.0,125.0,5,3,2.31,11.0,1.02,0.0173,0.4545,0.3039,0.25
Fikayo_Tomori,27.0,49.0,4,2,0.55,17.0,1.03,0.1481,0.2353,0.0724,0.375
Filip_Benkovic,0.0,46.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Florian_Lejeune,101.0,87.0,4,2,1.16,0.0,1.0,0.0396,0.0,0.1526,0.0
Florin_Andone,43.0,49.0,4,4,0.88,0.0,1.0,0.093,0.0,0.1158,0.0
Francisco_Femenía Far,135.0,87.0,4,2,1.55,-2.0,1.0,0.0296,0.0,0.2039,0.0
Fraser_Forster,209.0,125.0,4,1,1.67,0.0,1.0,0.0191,0.0,0.2197,0.0
Frederick_Woodman,0.0,37.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Frederico_Rodrigues de Paula Santos,49.0,49.0,5,3,1.0,8.0,1.01,0.102,0.625,0.1316,0.125
Frédéric_Guilbert,30.0,11.0,4,2,2.73,18.0,1.03,0.1333,0.2222,0.3592,0.375
Gabriel Fernando_de Jesus,303.0,105.0,9,4,2.89,20.0,1.03,0.0297,0.45,0.3803,0.375
Gabriel Teodoro_Martinelli Silva,3.0,11.0,4,4,0.27,2.0,1.0,1.3333,2.0,0.0356,0.0
Gary_Cahill,275.0,125.0,4,2,2.2,13.0,1.02,0.0145,0.3077,0.2895,0.25
Gavin_Kilkenny,0.0,11.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gaëtan_Bong,114.0,87.0,4,2,1.31,2.0,1.0,0.0351,2.0,0.1724,0.0
Gedson_Carvalho Fernandes,4.0,7.0,4,3,0.57,3.0,1.01,1.0,1.3333,0.075,0.125
Georges-Kévin_Nkoudou,24.0,122.0,5,3,0.2,0.0,1.0,0.2083,0.0,0.0263,0.0
George_Baldock,43.0,11.0,5,2,3.91,26.0,1.04,0.1163,0.1923,0.5145,0.5
Georginio_Wijnaldum,375.0,125.0,5,3,3.0,21.0,1.04,0.0133,0.2381,0.3947,0.5
Gerard_Deulofeu,197.0,101.0,6,4,1.95,13.0,1.02,0.0305,0.4615,0.2566,0.25
Giovani_Lo Celso,5.0,11.0,7,3,0.45,2.0,1.0,1.4,3.5,0.0592,1.0E-4
Giovanni_McGregor,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Glenn_Murray,251.0,87.0,5,4,2.89,3.0,1.01,0.0199,1.6667,0.3803,0.125
Gonçalo Bento_Soares Cardoso,0.0,9.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Grady_Diangana,25.0,51.0,4,3,0.49,0.0,1.0,0.16,0.0,0.0645,0.0
Granit_Xhaka,303.0,125.0,5,3,2.42,12.0,1.02,0.0165,0.4167,0.3184,0.25
Grant_Hanley,1.0,49.0,4,2,0.02,0.0,1.0,4.0,0.0,0.0027,0.0
Gylfi_Sigurdsson,488.0,125.0,7,3,3.9,14.0,1.02,0.0143,0.5,0.5132,0.25
Hamza_Choudhury,47.0,74.0,4,3,0.64,5.0,1.01,0.0851,0.8,0.0842,0.125
Harry_Kane,656.0,125.0,10,4,5.25,27.0,1.05,0.0152,0.3704,0.6908,0.625
Harry_Lewis,0.0,30.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Harry_Maguire,307.0,125.0,5,2,2.46,11.0,1.02,0.0163,0.4545,0.3237,0.25
Harry_Wilson,34.0,22.0,5,3,1.55,17.0,1.03,0.1471,0.2941,0.204,0.375
Harry_Winks,130.0,125.0,5,3,1.04,9.0,1.02,0.0385,0.5556,0.1368,0.25
Harvey_Barnes,86.0,34.0,6,3,2.53,30.0,1.05,0.0698,0.2,0.3329,0.625
Harvey_Elliott,2.0,16.0,4,3,0.13,0.0,1.0,2.0,0.0,0.0171,0.0
Henrikh_Mkhitaryan,282.0,125.0,6,3,2.26,0.0,1.0,0.0213,0.0,0.2974,0.0
Henri_Lansbury,2.0,11.0,4,3,0.18,1.0,1.0,2.0,4.0,0.0237,1.0E-4
Heung-Min_Son,554.0,125.0,9,3,4.43,20.0,1.03,0.0162,0.45,0.5829,0.375
Heurelho da Silva_Gomes,0.0,11.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hugo_Lloris,455.0,125.0,5,1,3.64,4.0,1.01,0.011,1.25,0.4789,0.125
Héctor_Bellerín,311.0,125.0,5,2,2.49,0.0,1.0,0.0161,0.0,0.3276,0.0
Hélder_Costa,52.0,49.0,4,3,1.06,0.0,1.0,0.0769,0.0,0.1395,0.0
Ibrahim_Amadou,13.0,11.0,4,3,1.18,10.0,1.02,0.3077,0.4,0.1553,0.25
Idrissa_Gueye,245.0,125.0,5,3,1.96,0.0,1.0,0.0204,0.0,0.2579,0.0
Ignacio_Pussetto,5.0,7.0,4,3,0.71,4.0,1.01,0.8,1.0,0.0934,0.125
Ilkay_Gündogan,257.0,125.0,5,3,2.06,15.0,1.03,0.0195,0.3333,0.2711,0.375
Indiana_Vassilev,2.0,7.0,4,3,0.29,2.0,1.0,2.0,2.0,0.0382,0.0
Isaac_Hayden,131.0,87.0,4,3,1.51,6.0,1.01,0.0305,0.6667,0.1987,0.125
Isaac_Success Ajayi,44.0,49.0,4,4,0.9,0.0,1.0,0.0909,0.0,0.1184,0.0
Ismaïla_Sarr,6.0,11.0,6,3,0.55,4.0,1.01,1.0,1.5,0.0724,0.125
Issa_Diop,113.0,49.0,4,2,2.31,8.0,1.01,0.0354,0.5,0.3039,0.125
Ivan_Cavaleiro,48.0,49.0,4,3,0.98,0.0,1.0,0.0833,0.0,0.1289,0.0
Jack_Colback,0.0,49.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jack_Cork,256.0,125.0,4,3,2.05,8.0,1.01,0.0156,0.5,0.2697,0.125
Jack_Grealish,43.0,11.0,6,3,3.91,29.0,1.05,0.1395,0.2069,0.5145,0.625
Jack_O'Connell,45.0,11.0,4,2,4.09,33.0,1.06,0.0889,0.1212,0.5382,0.75
Jack_Robinson,0.0,4.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
