player_name,total_points,gws,cost,position,points_per_match,points_last_6,points_per_match_last_6,cost_per_point,cost_per_point_last_6,cost_point_index,cost_point_index_last_6
Billy_Gilmour,2.0,15.0,4,3,0.13,0.0,1.0,2.0,0.0,0.0171,0.0
Billy_Sharp,13.0,15.0,5,4,0.87,4.0,1.01,0.3846,1.25,0.1145,0.1
Birkir_Bjarnason,0.0,15.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bjorn_Engels,31.0,15.0,4,2,2.07,2.0,1.0,0.129,2.0,0.2724,0.0
Borja_González Tomás,2.0,3.0,5,4,0.67,2.0,1.0,2.5,2.5,0.0882,1.0E-4
Brandon_Austin,0.0,15.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brandon_Pierrick,1.0,12.0,4,3,0.08,0.0,1.0,4.0,0.0,0.0106,0.0
Brandon_Williams,14.0,15.0,4,2,0.93,5.0,1.01,0.2857,0.8,0.1224,0.1
Bruno André_Cavaco Jordao,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bruno Miguel_Borges Fernandes,38.0,5.0,8,3,7.6,38.0,1.06,0.2105,0.2105,1.0,0.6
Bukayo_Saka,19.0,36.0,4,3,0.53,6.0,1.01,0.2105,0.6667,0.0697,0.1
Callum_Hudson-Odoi,42.0,73.0,5,3,0.58,4.0,1.01,0.119,1.25,0.0763,0.1
Callum_Robinson,30.0,15.0,5,3,2.0,7.0,1.01,0.1667,0.7143,0.2632,0.1
Callum_Slattery,4.0,33.0,4,3,0.12,0.0,1.0,1.0,0.0,0.0158,0.0
Callum_Wilson,393.0,129.0,7,4,3.05,10.0,1.02,0.0178,0.7,0.4013,0.2
Calum_Chambers,193.0,129.0,4,2,1.5,4.0,1.01,0.0207,1.0,0.1974,0.1
Caoimhin_Kelleher,0.0,15.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Carlos_Sánchez,13.0,53.0,4,3,0.25,1.0,1.0,0.3077,4.0,0.0329,1.0E-4
Carl_Jenkinson,6.0,106.0,4,2,0.06,0.0,1.0,0.6667,0.0,0.0079,0.0
Cenk_Tosun,121.0,69.0,5,4,1.75,9.0,1.02,0.0413,0.5556,0.2303,0.2
Charlie_Austin,180.0,129.0,6,4,1.4,0.0,1.0,0.0333,0.0,0.1842,0.0
Charlie_Daniels,275.0,129.0,4,2,2.13,0.0,1.0,0.0145,0.0,0.2803,0.0
Charlie_Taylor,120.0,91.0,4,2,1.32,14.0,1.02,0.0333,0.2857,0.1737,0.2
Cheikhou_Kouyaté,265.0,129.0,4,3,2.05,14.0,1.02,0.0151,0.2857,0.2697,0.2
Che_Adams,19.0,15.0,5,4,1.27,3.0,1.01,0.2632,1.6667,0.1671,0.1
Christian_Atsu,161.0,91.0,5,3,1.77,9.0,1.02,0.0311,0.5556,0.2329,0.2
Christian_Benteke,266.0,129.0,5,4,2.06,4.0,1.01,0.0188,1.25,0.2711,0.1
Christian_Eriksen,606.0,129.0,8,3,4.7,5.0,1.01,0.0132,1.6,0.6184,0.1
Christian_Fuchs,175.0,129.0,4,2,1.36,6.0,1.01,0.0229,0.6667,0.1789,0.1
Christian_Kabasele,160.0,129.0,4,2,1.24,9.0,1.02,0.025,0.4444,0.1632,0.2
Christian_Pulisic,61.0,15.0,6,3,4.07,43.0,1.07,0.0984,0.1395,0.5355,0.7
Christian_Saydee,0.0,15.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christoph_Zimmermann,8.0,15.0,4,2,0.53,7.0,1.01,0.5,0.5714,0.0697,0.1
Chris_Basham,45.0,15.0,4,2,3.0,12.0,1.02,0.0889,0.3333,0.3947,0.2
Chris_Mepham,42.0,30.0,4,2,1.4,2.0,1.0,0.0952,2.0,0.1842,0.0
Chris_Smalling,231.0,129.0,5,2,1.79,0.0,1.0,0.0216,0.0,0.2355,0.0
Chris_Wood,286.0,89.0,6,4,3.21,16.0,1.03,0.021,0.375,0.4224,0.3
Ciaran_Clark,139.0,91.0,4,2,1.53,26.0,1.04,0.0288,0.1538,0.2013,0.4
Claudio_Bravo,84.0,127.0,4,1,0.66,1.0,1.0,0.0476,4.0,0.0868,1.0E-4
Connor_Wickham,29.0,129.0,4,4,0.22,0.0,1.0,0.1379,0.0,0.029,0.0
Conor_Coady,137.0,53.0,5,2,2.58,17.0,1.03,0.0365,0.2941,0.3395,0.3
Conor_Hourihane,36.0,15.0,5,3,2.4,18.0,1.03,0.1389,0.2778,0.3158,0.3
Craig_Cathcart,169.0,129.0,4,2,1.31,17.0,1.03,0.0237,0.2353,0.1724,0.3
Craig_Dawson,209.0,91.0,4,2,2.3,12.0,1.02,0.0191,0.3333,0.3026,0.2
Curtis_Jones,2.0,34.0,4,3,0.06,1.0,1.0,2.0,4.0,0.0079,1.0E-4
Cédric_Soares,254.0,129.0,4,2,1.97,6.0,1.01,0.0157,0.6667,0.2592,0.1
César_Azpilicueta,536.0,129.0,5,2,4.16,6.0,1.01,0.0093,0.8333,0.5474,0.1
Dale_Stephens,182.0,91.0,4,3,2.0,10.0,1.02,0.022,0.4,0.2632,0.2
Daniel_Amartey,81.0,129.0,4,3,0.63,0.0,1.0,0.0494,0.0,0.0829,0.0
Daniel_Castelo Podence,4.0,5.0,5,3,0.8,4.0,1.01,1.25,1.25,0.1053,0.1
Daniel_Ceballos Fernández,27.0,15.0,5,3,1.8,4.0,1.01,0.1852,1.25,0.2368,0.1
Daniel_Drinkwater,94.0,129.0,4,3,0.73,1.0,1.0,0.0426,4.0,0.0961,1.0E-4
Daniel_James,54.0,44.0,5,3,1.23,19.0,1.03,0.0926,0.2632,0.1618,0.3
Daniel_N'Lundulu,0.0,15.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Danilo Luiz_da Silva,146.0,91.0,5,2,1.6,0.0,1.0,0.0342,0.0,0.2105,0.0
Danny_Ings,184.0,129.0,7,4,1.43,34.0,1.06,0.038,0.2059,0.1882,0.6
Danny_Rose,208.0,129.0,5,2,1.61,1.0,1.0,0.024,5.0,0.2118,1.0E-4
Danny_Ward,22.0,127.0,4,1,0.17,0.0,1.0,0.1818,0.0,0.0224,0.0
Danny_Welbeck,133.0,129.0,5,4,1.03,0.0,1.0,0.0376,0.0,0.1355,0.0
Dan_Burn,36.0,30.0,4,2,1.2,11.0,1.02,0.1111,0.3636,0.1579,0.2
Dan_Gosling,164.0,129.0,4,3,1.27,2.0,1.0,0.0244,2.0,0.1671,0.0
Darren_Randolph,72.0,84.0,4,1,0.86,0.0,1.0,0.0556,0.0,0.1132,0.0
Daryl_Janmaat,195.0,127.0,4,2,1.54,13.0,1.02,0.0205,0.3077,0.2026,0.2
Davide_Zappacosta,67.0,88.0,4,2,0.76,0.0,1.0,0.0597,0.0,0.1,0.0
David_Brooks,123.0,53.0,6,3,2.32,0.0,1.0,0.0488,0.0,0.3053,0.0
David_Button,15.0,53.0,3,1,0.28,0.0,1.0,0.2,0.0,0.0368,0.0
David_de Gea,356.0,91.0,5,1,3.91,13.0,1.02,0.014,0.3846,0.5145,0.2
David_Luiz Moreira Marinho,363.0,126.0,5,2,2.88,12.0,1.02,0.0138,0.4167,0.3789,0.2
David_Martin,20.0,15.0,4,1,1.33,7.0,1.01,0.2,0.5714,0.175,0.1
David_McGoldrick,26.0,15.0,5,4,1.73,17.0,1.03,0.1923,0.2941,0.2276,0.3
David_Silva,519.0,129.0,7,3,4.02,26.0,1.04,0.0135,0.2692,0.5289,0.4
Davinson_Sánchez,198.0,89.0,5,2,2.22,8.0,1.01,0.0253,0.625,0.2921,0.1
Davy_Pröpper,187.0,91.0,4,3,2.05,9.0,1.02,0.0214,0.4444,0.2697,0.2
DeAndre_Yedlin,171.0,129.0,4,2,1.33,12.0,1.02,0.0234,0.3333,0.175,0.2
Dean_Henderson,55.0,15.0,5,1,3.67,16.0,1.03,0.0909,0.3125,0.4829,0.3
Declan_Rice,165.0,112.0,4,3,1.47,12.0,1.02,0.0242,0.3333,0.1934,0.2
Dejan_Lovren,294.0,129.0,5,2,2.28,13.0,1.02,0.017,0.3846,0.3,0.2
Demarai_Gray,237.0,129.0,5,3,1.84,10.0,1.02,0.0211,0.5,0.2421,0.2
Dennis_Praet,17.0,15.0,5,3,1.13,4.0,1.01,0.2941,1.25,0.1487,0.1
Dennis_Srbeny,11.0,15.0,5,4,0.73,7.0,1.01,0.4545,0.7143,0.0961,0.1
Diego_Rico,51.0,53.0,4,2,0.96,21.0,1.04,0.0784,0.1905,0.1263,0.4
Dimitri_Foulquier,1.0,15.0,4,2,0.07,1.0,1.0,4.0,4.0,0.0093,1.0E-4
Diogo_Jota,170.0,53.0,6,4,3.21,12.0,1.02,0.0353,0.5,0.4224,0.2
Divock_Origi,164.0,121.0,5,4,1.36,17.0,1.03,0.0305,0.2941,0.1789,0.3
Djibril_Sidibé,22.0,15.0,5,2,1.47,13.0,1.02,0.2273,0.3846,0.1934,0.2
Domingos_Quina,19.0,104.0,4,3,0.18,1.0,1.0,0.2105,4.0,0.0237,1.0E-4
Dominic_Calvert-Lewin,230.0,120.0,6,4,1.92,13.0,1.02,0.0261,0.4615,0.2526,0.2
Dominic_Solanke,72.0,122.0,5,4,0.59,5.0,1.01,0.0694,1.0,0.0776,0.1
Douglas Luiz_Soares de Paulo,36.0,15.0,4,3,2.4,13.0,1.02,0.1111,0.3077,0.3158,0.2
Dwight_Gayle,106.0,91.0,5,4,1.16,8.0,1.01,0.0472,0.625,0.1526,0.1
Dwight_McNeil,131.0,51.0,6,3,2.57,21.0,1.04,0.0458,0.2857,0.3382,0.4
Ederson_Santana de Moraes,377.0,91.0,6,1,4.14,15.0,1.03,0.0159,0.4,0.5447,0.3
Edward_Nketiah,13.0,71.0,4,4,0.18,0.0,1.0,0.3077,0.0,0.0237,0.0
Eldin_Jakupovic,90.0,129.0,4,1,0.7,0.0,1.0,0.0444,0.0,0.0921,0.0
Emerson_Palmieri dos Santos,50.0,66.0,5,2,0.76,9.0,1.02,0.1,0.5556,0.1,0.2
Emile_Smith Rowe,4.0,12.0,4,3,0.33,0.0,1.0,1.0,0.0,0.0434,0.0
Emiliano_Buendía,42.0,15.0,6,3,2.8,9.0,1.02,0.1429,0.6667,0.3684,0.2
Emiliano_Martínez,0.0,46.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Emil_Krafth,12.0,15.0,4,2,0.8,1.0,1.0,0.3333,4.0,0.1053,1.0E-4
Enda_Stevens,54.0,15.0,5,2,3.6,15.0,1.03,0.0926,0.3333,0.4737,0.3
Eric_Bailly,176.0,129.0,4,2,1.36,0.0,1.0,0.0227,0.0,0.1789,0.0
Eric_Dier,241.0,129.0,4,3,1.87,5.0,1.01,0.0166,0.8,0.2461,0.1
Eric_Garcia,8.0,15.0,4,2,0.53,7.0,1.01,0.5,0.5714,0.0697,0.1
Erik_Lamela,182.0,129.0,5,3,1.41,0.0,1.0,0.0275,0.0,0.1855,0.0
Erik_Pieters,208.0,91.0,4,2,2.29,-1.0,1.0,0.0192,0.0,0.3013,0.0
Ethan_Ampadu,1.0,83.0,4,3,0.01,0.0,1.0,4.0,0.0,0.0014,0.0
Etienne_Capoue,281.0,129.0,4,3,2.18,13.0,1.02,0.0142,0.3077,0.2868,0.2
Ezequiel_Schelotto,24.0,88.0,4,2,0.27,1.0,1.0,0.1667,4.0,0.0355,1.0E-4
Ezri_Konsa Ngoyo,10.0,15.0,4,2,0.67,9.0,1.02,0.4,0.4444,0.0882,0.2
Fabian_Delph,103.0,129.0,5,2,0.8,2.0,1.0,0.0485,2.5,0.1053,1.0E-4
Fabian_Schär,125.0,53.0,5,2,2.36,0.0,1.0,0.04,0.0,0.3105,0.0
Fabio Henrique_Tavares,97.0,53.0,5,3,1.83,12.0,1.02,0.0515,0.4167,0.2408,0.2
Fabián_Balbuena,78.0,53.0,4,2,1.47,17.0,1.03,0.0513,0.2353,0.1934,0.3
Faustino_Anjorin,1.0,1.0,4,3,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Federico_Fernández,223.0,129.0,4,2,1.73,25.0,1.04,0.0179,0.16,0.2276,0.4
Felipe Anderson_Pereira Gomes,193.0,53.0,6,3,3.64,12.0,1.02,0.0311,0.5,0.4789,0.2
Fernando_Luiz Rosa,297.0,129.0,5,3,2.3,10.0,1.02,0.0168,0.5,0.3026,0.2
Fikayo_Tomori,39.0,53.0,4,2,0.74,15.0,1.03,0.1026,0.2667,0.0974,0.3
Filip_Benkovic,0.0,46.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Florian_Lejeune,101.0,91.0,4,2,1.11,0.0,1.0,0.0396,0.0,0.1461,0.0
Florin_Andone,43.0,53.0,4,4,0.81,0.0,1.0,0.093,0.0,0.1066,0.0
Francisco_Femenía Far,139.0,91.0,4,2,1.53,5.0,1.01,0.0288,0.8,0.2013,0.1
Fraser_Forster,209.0,129.0,4,1,1.62,0.0,1.0,0.0191,0.0,0.2132,0.0
Frederick_Woodman,0.0,41.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Frederico_Rodrigues de Paula Santos,56.0,53.0,5,3,1.06,10.0,1.02,0.0893,0.5,0.1395,0.2
Frédéric_Guilbert,38.0,15.0,4,2,2.53,15.0,1.03,0.1053,0.2667,0.3329,0.3
Gabriel Fernando_de Jesus,319.0,109.0,9,4,2.93,22.0,1.04,0.0282,0.4091,0.3855,0.4
Gabriel Teodoro_Martinelli Silva,9.0,15.0,4,4,0.6,7.0,1.01,0.4444,0.5714,0.079,0.1
Gary_Cahill,277.0,129.0,4,2,2.15,4.0,1.01,0.0144,1.0,0.2829,0.1
Gavin_Kilkenny,0.0,15.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gaëtan_Bong,114.0,91.0,4,2,1.25,0.0,1.0,0.0351,0.0,0.1645,0.0
Gedson_Carvalho Fernandes,4.0,7.0,4,3,0.57,3.0,1.01,1.0,1.3333,0.075,0.1
Georges-Kévin_Nkoudou,24.0,126.0,5,3,0.19,0.0,1.0,0.2083,0.0,0.025,0.0
George_Baldock,57.0,15.0,5,2,3.8,21.0,1.04,0.0877,0.2381,0.5,0.4
Georginio_Wijnaldum,389.0,129.0,5,3,3.02,18.0,1.03,0.0129,0.2778,0.3974,0.3
Gerard_Deulofeu,215.0,105.0,6,4,2.05,26.0,1.04,0.0279,0.2308,0.2697,0.4
Giovani_Lo Celso,9.0,15.0,7,3,0.6,6.0,1.01,0.7778,1.1667,0.079,0.1
Giovanni_McGregor,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Glenn_Murray,253.0,91.0,5,4,2.78,3.0,1.01,0.0198,1.6667,0.3658,0.1
Gonçalo Bento_Soares Cardoso,0.0,9.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Grady_Diangana,25.0,55.0,4,3,0.45,0.0,1.0,0.16,0.0,0.0592,0.0
Granit_Xhaka,307.0,129.0,5,3,2.38,9.0,1.02,0.0163,0.5556,0.3132,0.2
Grant_Hanley,1.0,53.0,4,2,0.02,0.0,1.0,4.0,0.0,0.0027,0.0
Gylfi_Sigurdsson,495.0,129.0,7,3,3.84,10.0,1.02,0.0141,0.7,0.5053,0.2
Hamza_Choudhury,48.0,78.0,4,3,0.62,1.0,1.0,0.0833,4.0,0.0816,1.0E-4
Harry_Kane,668.0,129.0,10,4,5.18,19.0,1.03,0.015,0.5263,0.6816,0.3
Harry_Lewis,0.0,34.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Harry_Maguire,312.0,129.0,5,2,2.42,9.0,1.02,0.016,0.5556,0.3184,0.2
Harry_Wilson,59.0,26.0,5,3,2.27,29.0,1.05,0.0847,0.1724,0.2987,0.5
Harry_Winks,135.0,129.0,5,3,1.05,7.0,1.01,0.037,0.7143,0.1382,0.1
Harvey_Barnes,97.0,38.0,6,3,2.55,23.0,1.04,0.0619,0.2609,0.3355,0.4
Harvey_Elliott,3.0,20.0,4,3,0.15,1.0,1.0,1.3333,4.0,0.0198,1.0E-4
Henrikh_Mkhitaryan,282.0,129.0,6,3,2.19,0.0,1.0,0.0213,0.0,0.2882,0.0
Henri_Lansbury,5.0,15.0,4,3,0.33,3.0,1.01,0.8,1.3333,0.0434,0.1
Heung-Min_Son,587.0,129.0,9,3,4.55,40.0,1.07,0.0153,0.225,0.5987,0.7
Heurelho da Silva_Gomes,0.0,15.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hugo_Lloris,455.0,129.0,5,1,3.53,0.0,1.0,0.011,0.0,0.4645,0.0
Héctor_Bellerín,312.0,129.0,5,2,2.42,1.0,1.0,0.016,5.0,0.3184,1.0E-4
Hélder_Costa,52.0,53.0,4,3,0.98,0.0,1.0,0.0769,0.0,0.1289,0.0
Ibrahim_Amadou,17.0,15.0,4,3,1.13,6.0,1.01,0.2353,0.6667,0.1487,0.1
Idrissa_Gueye,245.0,129.0,5,3,1.9,0.0,1.0,0.0204,0.0,0.25,0.0
Ignacio_Pussetto,5.0,7.0,4,3,0.71,4.0,1.01,0.8,1.0,0.0934,0.1
Ilkay_Gündogan,260.0,129.0,5,3,2.02,12.0,1.02,0.0192,0.4167,0.2658,0.2
Indiana_Vassilev,2.0,7.0,4,3,0.29,2.0,1.0,2.0,2.0,0.0382,0.0
Isaac_Hayden,139.0,91.0,4,3,1.53,13.0,1.02,0.0288,0.3077,0.2013,0.2
Isaac_Success Ajayi,45.0,53.0,4,4,0.85,1.0,1.0,0.0889,4.0,0.1118,1.0E-4
Ismaïla_Sarr,16.0,15.0,6,3,1.07,10.0,1.02,0.375,0.6,0.1408,0.2
Issa_Diop,114.0,53.0,4,2,2.15,2.0,1.0,0.0351,2.0,0.2829,0.0
Ivan_Cavaleiro,48.0,53.0,4,3,0.91,0.0,1.0,0.0833,0.0,0.1197,0.0
Jack_Colback,0.0,53.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jack_Cork,266.0,129.0,4,3,2.06,14.0,1.02,0.015,0.2857,0.2711,0.2
Jack_Grealish,60.0,15.0,6,3,4.0,18.0,1.03,0.1,0.3333,0.5263,0.3
Jack_O'Connell,50.0,15.0,4,2,3.33,13.0,1.02,0.08,0.3077,0.4382,0.2
Jack_Robinson,0.0,4.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
