player_name,total_points,gws,cost,position,points_per_match,points_last_6,points_per_match_last_6,cost_per_point,cost_per_point_last_6,cost_point_index,cost_point_index_last_6
Alireza_Jahanbakhsh,34.0,56.0,5,3,0.61,1.0,1.0,0.1471,5.0,0.0803,1.0E-4
Alisson_Ramses Becker,206.0,56.0,6,1,3.68,20.0,1.03,0.0291,0.3,0.4842,0.375
Allan_Saint-Maximin,31.0,18.0,5,3,1.72,14.0,1.02,0.1613,0.3571,0.2263,0.25
Andreas_Christensen,112.0,94.0,4,2,1.19,3.0,1.01,0.0357,1.3333,0.1566,0.125
Andreas_Pereira,64.0,132.0,4,3,0.48,5.0,1.01,0.0625,0.8,0.0632,0.125
Andrew_Robertson,477.0,132.0,7,2,3.61,23.0,1.04,0.0147,0.3043,0.475,0.5
Andrew_Surman,165.0,132.0,4,3,1.25,0.0,1.0,0.0242,0.0,0.1645,0.0
Andre_Gray,299.0,132.0,5,4,2.27,4.0,1.01,0.0167,1.25,0.2987,0.125
Andre_Green,0.0,18.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Andriy_Yarmolenko,76.0,56.0,5,3,1.36,3.0,1.01,0.0658,1.6667,0.1789,0.125
Andros_Townsend,405.0,132.0,5,3,3.07,12.0,1.02,0.0123,0.4167,0.4039,0.25
André Filipe_Tavares Gomes,77.0,56.0,5,3,1.38,0.0,1.0,0.0649,0.0,0.1816,0.0
Andy_Carroll,136.0,132.0,5,4,1.03,13.0,1.02,0.0368,0.3846,0.1355,0.25
Andy_King,92.0,94.0,4,3,0.98,0.0,1.0,0.0435,0.0,0.1289,0.0
Andy_Lonergan,0.0,18.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Angelo_Ogbonna,221.0,132.0,4,2,1.67,28.0,1.05,0.0181,0.1429,0.2197,0.625
Angel_Gomes,4.0,39.0,4,3,0.1,0.0,1.0,1.0,0.0,0.0132,0.0
Angus_Gunn,76.0,61.0,4,1,1.25,0.0,1.0,0.0526,0.0,0.1645,0.0
Anthony_Driscoll-Glennon,0.0,17.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Anthony_Gordon,2.0,18.0,4,4,0.11,1.0,1.0,2.0,4.0,0.0145,1.0E-4
Anthony_Knockaert,162.0,94.0,5,3,1.72,0.0,1.0,0.0309,0.0,0.2263,0.0
Anthony_Martial,398.0,132.0,7,3,3.02,18.0,1.03,0.0176,0.3889,0.3974,0.375
Antonio_Rüdiger,239.0,94.0,6,2,2.54,7.0,1.01,0.0251,0.8571,0.3342,0.125
Anwar_El Ghazi,57.0,18.0,5,3,3.17,17.0,1.03,0.0877,0.2941,0.4171,0.375
Archie_Mair,0.0,18.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Armando_Broja,1.0,1.0,4,4,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Arnaut_Danjuma Groeneveld,18.0,18.0,5,3,1.0,11.0,1.02,0.2778,0.4545,0.1316,0.25
Arthur_Masuaku,171.0,132.0,4,2,1.3,1.0,1.0,0.0234,4.0,0.1711,1.0E-4
Artur_Boruc,166.0,132.0,4,1,1.26,0.0,1.0,0.0241,0.0,0.1658,0.0
Ashley_Barnes,352.0,132.0,6,4,2.67,12.0,1.02,0.017,0.5,0.3513,0.25
Ashley_Westwood,209.0,109.0,5,3,1.92,15.0,1.03,0.0239,0.3333,0.2526,0.375
Ashley_Young,215.0,132.0,5,2,1.63,3.0,1.01,0.0233,1.6667,0.2145,0.125
Asmir_Begovic,177.0,132.0,4,1,1.34,0.0,1.0,0.0226,0.0,0.1763,0.0
Axel_Tuanzebe,22.0,67.0,4,2,0.33,2.0,1.0,0.1818,2.0,0.0434,0.0
Aymeric_Laporte,221.0,70.0,6,2,3.16,0.0,1.0,0.0271,0.0,0.4158,0.0
Ayotomiwa_Dele-Bashiru,0.0,17.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ayoze_Pérez,324.0,94.0,6,3,3.45,13.0,1.02,0.0185,0.4615,0.4539,0.25
Bailey_Peacock-Farrell,0.0,18.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bamidele_Alli,557.0,132.0,8,3,4.22,41.0,1.07,0.0144,0.1951,0.5553,0.875
Beni_Baningime,7.0,85.0,4,3,0.08,0.0,1.0,0.5714,0.0,0.0105,0.0
Benjamin_Chilwell,271.0,132.0,5,2,2.05,15.0,1.03,0.0185,0.3333,0.2697,0.375
Benjamin_Mendy,105.0,94.0,5,2,1.12,13.0,1.02,0.0476,0.3846,0.1474,0.25
Ben_Davies,307.0,132.0,5,2,2.33,1.0,1.0,0.0163,5.0,0.3066,1.0E-4
Ben_Foster,435.0,132.0,4,1,3.3,24.0,1.04,0.0092,0.1667,0.4342,0.5
Ben_Gibson,127.0,94.0,3,2,1.35,0.0,1.0,0.0236,0.0,0.1776,0.0
Ben_Godfrey,21.0,18.0,4,2,1.17,11.0,1.02,0.1905,0.3636,0.154,0.25
Ben_Johnson,2.0,53.0,3,2,0.04,0.0,1.0,1.5,0.0,0.0053,0.0
Ben_Mee,315.0,132.0,5,2,2.39,18.0,1.03,0.0159,0.2778,0.3145,0.375
Ben_Osborn,4.0,18.0,4,3,0.22,2.0,1.0,1.0,2.0,0.029,0.0
Beram_Kayal,61.0,94.0,4,3,0.65,0.0,1.0,0.0656,0.0,0.0855,0.0
Bernardo Mota_Veiga de Carvalho e Silva,334.0,94.0,7,3,3.55,12.0,1.02,0.021,0.5833,0.4671,0.25
Bernardo_Costa Da Rosa,0.0,9.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernardo_Fernandes da Silva Junior,42.0,56.0,4,2,0.75,1.0,1.0,0.0952,4.0,0.0987,1.0E-4
Bernard_Anício Caldeira Duarte,124.0,56.0,6,3,2.21,8.0,1.01,0.0484,0.75,0.2908,0.125
Bernard_Ashley-Seal,0.0,18.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernd_Leno,168.0,56.0,5,1,3.0,26.0,1.04,0.0298,0.1923,0.3947,0.5
Billy_Gilmour,2.0,18.0,4,3,0.11,0.0,1.0,2.0,0.0,0.0145,0.0
Billy_Sharp,13.0,18.0,5,4,0.72,2.0,1.0,0.3846,2.5,0.0947,0.0
Birkir_Bjarnason,0.0,18.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bjorn_Engels,34.0,18.0,4,2,1.89,3.0,1.01,0.1176,1.3333,0.2487,0.125
Borja_González Tomás,2.0,3.0,5,4,0.67,2.0,1.0,2.5,2.5,0.0882,0.0
Brandon_Austin,0.0,18.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brandon_Pierrick,1.0,12.0,4,3,0.08,0.0,1.0,4.0,0.0,0.0106,0.0
Brandon_Williams,27.0,18.0,4,2,1.5,18.0,1.03,0.1481,0.2222,0.1974,0.375
Bruno André_Cavaco Jordao,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bruno Miguel_Borges Fernandes,38.0,5.0,8,3,7.6,38.0,1.06,0.2105,0.2105,1.0,0.75
Bukayo_Saka,21.0,39.0,4,3,0.54,7.0,1.01,0.1905,0.5714,0.0711,0.125
Callum_Hudson-Odoi,44.0,76.0,5,3,0.58,4.0,1.01,0.1136,1.25,0.0763,0.125
Callum_Robinson,30.0,18.0,5,3,1.67,5.0,1.01,0.1667,1.0,0.2197,0.125
Callum_Slattery,4.0,36.0,4,3,0.11,0.0,1.0,1.0,0.0,0.0145,0.0
Callum_Wilson,396.0,132.0,7,4,3.0,9.0,1.02,0.0177,0.7778,0.3947,0.25
Calum_Chambers,204.0,132.0,4,2,1.55,12.0,1.02,0.0196,0.3333,0.2039,0.25
Caoimhin_Kelleher,0.0,18.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Carlos_Sánchez,14.0,56.0,4,3,0.25,2.0,1.0,0.2857,2.0,0.0329,0.0
Carl_Jenkinson,6.0,109.0,4,2,0.06,0.0,1.0,0.6667,0.0,0.0079,0.0
Cenk_Tosun,123.0,72.0,5,4,1.71,4.0,1.01,0.0407,1.25,0.225,0.125
Charlie_Austin,180.0,132.0,6,4,1.36,0.0,1.0,0.0333,0.0,0.1789,0.0
Charlie_Daniels,275.0,132.0,4,2,2.08,0.0,1.0,0.0145,0.0,0.2737,0.0
Charlie_Taylor,127.0,94.0,4,2,1.35,14.0,1.02,0.0315,0.2857,0.1776,0.25
Cheikhou_Kouyaté,272.0,132.0,4,3,2.06,15.0,1.03,0.0147,0.2667,0.2711,0.375
Che_Adams,22.0,18.0,5,4,1.22,4.0,1.01,0.2273,1.25,0.1605,0.125
Christian_Atsu,163.0,94.0,5,3,1.73,8.0,1.01,0.0307,0.625,0.2276,0.125
Christian_Benteke,270.0,132.0,5,4,2.05,6.0,1.01,0.0185,0.8333,0.2697,0.125
Christian_Eriksen,611.0,132.0,8,3,4.63,7.0,1.01,0.0131,1.1429,0.6092,0.125
Christian_Fuchs,175.0,132.0,4,2,1.33,6.0,1.01,0.0229,0.6667,0.175,0.125
Christian_Kabasele,178.0,132.0,4,2,1.35,18.0,1.03,0.0225,0.2222,0.1776,0.375
Christian_Pulisic,66.0,18.0,6,3,3.67,11.0,1.02,0.0909,0.5455,0.4829,0.25
Christian_Saydee,0.0,16.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christoph_Zimmermann,15.0,18.0,4,2,0.83,14.0,1.02,0.2667,0.2857,0.1092,0.25
Chris_Basham,58.0,18.0,4,2,3.22,17.0,1.03,0.069,0.2353,0.4237,0.375
Chris_Mepham,51.0,33.0,4,2,1.55,11.0,1.02,0.0784,0.3636,0.2039,0.25
Chris_Smalling,231.0,132.0,5,2,1.75,0.0,1.0,0.0216,0.0,0.2303,0.0
Chris_Wood,299.0,92.0,6,4,3.25,23.0,1.04,0.0201,0.2609,0.4276,0.5
Ciaran_Clark,140.0,94.0,4,2,1.49,9.0,1.02,0.0286,0.4444,0.1961,0.25
Claudio_Bravo,84.0,130.0,4,1,0.65,0.0,1.0,0.0476,0.0,0.0855,0.0
Connor_Wickham,29.0,132.0,4,4,0.22,0.0,1.0,0.1379,0.0,0.029,0.0
Conor_Coady,141.0,56.0,5,2,2.52,15.0,1.03,0.0355,0.3333,0.3316,0.375
Conor_Hourihane,37.0,18.0,5,3,2.06,18.0,1.03,0.1351,0.2778,0.2711,0.375
Craig_Cathcart,180.0,132.0,4,2,1.36,14.0,1.02,0.0222,0.2857,0.1789,0.25
Craig_Dawson,209.0,94.0,4,2,2.22,1.0,1.0,0.0191,4.0,0.2921,1.0E-4
Curtis_Jones,2.0,34.0,4,3,0.06,1.0,1.0,2.0,4.0,0.0079,1.0E-4
Cédric_Soares,258.0,132.0,4,2,1.95,9.0,1.02,0.0155,0.4444,0.2566,0.25
César_Azpilicueta,545.0,132.0,5,2,4.13,12.0,1.02,0.0092,0.4167,0.5434,0.25
Dale_Stephens,189.0,94.0,4,3,2.01,12.0,1.02,0.0212,0.3333,0.2645,0.25
Daniel_Amartey,81.0,132.0,4,3,0.61,0.0,1.0,0.0494,0.0,0.0803,0.0
Daniel_Castelo Podence,4.0,5.0,5,3,0.8,4.0,1.01,1.25,1.25,0.1053,0.125
Daniel_Ceballos Fernández,27.0,18.0,5,3,1.5,0.0,1.0,0.1852,0.0,0.1974,0.0
Daniel_Drinkwater,94.0,132.0,4,3,0.71,1.0,1.0,0.0426,4.0,0.0934,1.0E-4
Daniel_James,65.0,47.0,5,3,1.38,20.0,1.03,0.0769,0.25,0.1816,0.375
Daniel_N'Lundulu,0.0,18.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Danilo Luiz_da Silva,146.0,94.0,5,2,1.55,0.0,1.0,0.0342,0.0,0.2039,0.0
Danny_Ings,207.0,132.0,7,4,1.57,47.0,1.08,0.0338,0.1489,0.2066,1.0
Danny_Rose,209.0,132.0,5,2,1.58,2.0,1.0,0.0239,2.5,0.2079,0.0
Danny_Ward,22.0,130.0,4,1,0.17,0.0,1.0,0.1818,0.0,0.0224,0.0
Danny_Welbeck,133.0,132.0,5,4,1.01,0.0,1.0,0.0376,0.0,0.1329,0.0
Dan_Burn,40.0,33.0,4,2,1.21,8.0,1.01,0.1,0.5,0.1592,0.125
Dan_Gosling,174.0,132.0,4,3,1.32,12.0,1.02,0.023,0.3333,0.1737,0.25
Darren_Randolph,72.0,84.0,4,1,0.86,0.0,1.0,0.0556,0.0,0.1132,0.0
Daryl_Janmaat,195.0,130.0,4,2,1.5,0.0,1.0,0.0205,0.0,0.1974,0.0
Davide_Zappacosta,67.0,91.0,4,2,0.74,0.0,1.0,0.0597,0.0,0.0974,0.0
David_Brooks,123.0,56.0,6,3,2.2,0.0,1.0,0.0488,0.0,0.2895,0.0
David_Button,15.0,56.0,3,1,0.27,0.0,1.0,0.2,0.0,0.0355,0.0
David_de Gea,362.0,94.0,5,1,3.85,12.0,1.02,0.0138,0.4167,0.5066,0.25
David_Luiz Moreira Marinho,372.0,129.0,5,2,2.88,11.0,1.02,0.0134,0.4545,0.3789,0.25
David_Martin,20.0,18.0,4,1,1.11,2.0,1.0,0.2,2.0,0.1461,0.0
David_McGoldrick,34.0,18.0,5,4,1.89,13.0,1.02,0.1471,0.3846,0.2487,0.25
David_Silva,521.0,132.0,7,3,3.95,18.0,1.03,0.0134,0.3889,0.5197,0.375
Davinson_Sánchez,206.0,92.0,5,2,2.24,11.0,1.02,0.0243,0.4545,0.2947,0.25
Davy_Pröpper,197.0,94.0,4,3,2.1,16.0,1.03,0.0203,0.25,0.2763,0.375
DeAndre_Yedlin,172.0,132.0,4,2,1.3,2.0,1.0,0.0233,2.0,0.1711,0.0
Dean_Henderson,76.0,18.0,5,1,4.22,25.0,1.04,0.0658,0.2,0.5553,0.5
Declan_Rice,172.0,115.0,4,3,1.5,13.0,1.02,0.0233,0.3077,0.1974,0.25
Dejan_Lovren,295.0,132.0,5,2,2.23,9.0,1.02,0.0169,0.5556,0.2934,0.25
Demarai_Gray,239.0,132.0,5,3,1.81,6.0,1.01,0.0209,0.8333,0.2382,0.125
Dennis_Praet,24.0,18.0,5,3,1.33,9.0,1.02,0.2083,0.5556,0.175,0.25
Dennis_Srbeny,13.0,18.0,5,4,0.72,8.0,1.01,0.3846,0.625,0.0947,0.125
Diego_Rico,59.0,56.0,4,2,1.05,17.0,1.03,0.0678,0.2353,0.1382,0.375
Dimitri_Foulquier,1.0,18.0,4,2,0.06,0.0,1.0,4.0,0.0,0.008,0.0
Diogo_Jota,187.0,56.0,6,4,3.34,25.0,1.04,0.0321,0.24,0.4395,0.5
Divock_Origi,169.0,124.0,5,4,1.36,20.0,1.03,0.0296,0.25,0.1789,0.375
Djibril_Sidibé,34.0,18.0,5,2,1.89,18.0,1.03,0.1471,0.2778,0.2487,0.375
Domingos_Quina,20.0,107.0,4,3,0.19,2.0,1.0,0.2,2.0,0.025,0.0
Dominic_Calvert-Lewin,246.0,123.0,6,4,2.0,20.0,1.03,0.0244,0.3,0.2632,0.375
Dominic_Solanke,76.0,125.0,5,4,0.61,7.0,1.01,0.0658,0.7143,0.0803,0.125
Douglas Luiz_Soares de Paulo,41.0,18.0,4,3,2.28,11.0,1.02,0.0976,0.3636,0.3,0.25
Dwight_Gayle,106.0,94.0,5,4,1.13,5.0,1.01,0.0472,1.0,0.1487,0.125
Dwight_McNeil,138.0,54.0,6,3,2.56,13.0,1.02,0.0435,0.4615,0.3368,0.25
Ederson_Santana de Moraes,387.0,94.0,6,1,4.12,15.0,1.03,0.0155,0.4,0.5421,0.375
Edward_Nketiah,13.0,74.0,4,4,0.18,0.0,1.0,0.3077,0.0,0.0237,0.0
Eldin_Jakupovic,90.0,132.0,4,1,0.68,0.0,1.0,0.0444,0.0,0.0895,0.0
Emerson_Palmieri dos Santos,52.0,69.0,5,2,0.75,4.0,1.01,0.0962,1.25,0.0987,0.125
Emile_Smith Rowe,4.0,12.0,4,3,0.33,0.0,1.0,1.0,0.0,0.0434,0.0
Emiliano_Buendía,53.0,18.0,6,3,2.94,14.0,1.02,0.1132,0.4286,0.3868,0.25
Emiliano_Martínez,0.0,49.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Emil_Krafth,12.0,18.0,4,2,0.67,1.0,1.0,0.3333,4.0,0.0882,1.0E-4
Enda_Stevens,74.0,18.0,5,2,4.11,23.0,1.04,0.0676,0.2174,0.5408,0.5
Eric_Bailly,176.0,132.0,4,2,1.33,0.0,1.0,0.0227,0.0,0.175,0.0
Eric_Dier,248.0,132.0,4,3,1.88,11.0,1.02,0.0161,0.3636,0.2474,0.25
Eric_Garcia,10.0,18.0,4,2,0.56,8.0,1.01,0.4,0.5,0.0737,0.125
Erik_Lamela,182.0,132.0,5,3,1.38,0.0,1.0,0.0275,0.0,0.1816,0.0
Erik_Pieters,216.0,94.0,4,2,2.3,8.0,1.01,0.0185,0.5,0.3026,0.125
Ethan_Ampadu,1.0,86.0,4,3,0.01,0.0,1.0,4.0,0.0,0.0014,0.0
Etienne_Capoue,287.0,132.0,4,3,2.17,16.0,1.03,0.0139,0.25,0.2855,0.375
Ezequiel_Schelotto,24.0,91.0,4,2,0.26,1.0,1.0,0.1667,4.0,0.0342,1.0E-4
Ezri_Konsa Ngoyo,13.0,18.0,4,2,0.72,11.0,1.02,0.3077,0.3636,0.0947,0.25
Fabian_Delph,109.0,132.0,5,2,0.83,6.0,1.01,0.0459,0.8333,0.1092,0.125
Fabian_Schär,133.0,56.0,5,2,2.38,8.0,1.01,0.0376,0.625,0.3132,0.125
Fabio Henrique_Tavares,97.0,56.0,5,3,1.73,1.0,1.0,0.0515,5.0,0.2276,1.0E-4
Fabián_Balbuena,88.0,56.0,4,2,1.57,18.0,1.03,0.0455,0.2222,0.2066,0.375
Faustino_Anjorin,1.0,1.0,4,3,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Federico_Fernández,240.0,132.0,4,2,1.82,24.0,1.04,0.0167,0.1667,0.2395,0.5
Felipe Anderson_Pereira Gomes,196.0,56.0,6,3,3.5,9.0,1.02,0.0306,0.6667,0.4605,0.25
Fernando_Luiz Rosa,303.0,132.0,5,3,2.3,12.0,1.02,0.0165,0.4167,0.3026,0.25
Fikayo_Tomori,46.0,56.0,4,2,0.82,10.0,1.02,0.087,0.4,0.1079,0.25
Filip_Benkovic,0.0,46.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Florian_Lejeune,107.0,94.0,4,2,1.14,6.0,1.01,0.0374,0.6667,0.15,0.125
Florin_Andone,43.0,56.0,4,4,0.77,0.0,1.0,0.093,0.0,0.1013,0.0
Francisco_Femenía Far,151.0,94.0,4,2,1.61,16.0,1.03,0.0265,0.25,0.2118,0.375
Fraser_Forster,209.0,132.0,4,1,1.58,0.0,1.0,0.0191,0.0,0.2079,0.0
Frederick_Woodman,0.0,44.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Frederico_Rodrigues de Paula Santos,62.0,56.0,5,3,1.11,11.0,1.02,0.0806,0.4545,0.1461,0.25
Frédéric_Guilbert,41.0,18.0,4,2,2.28,11.0,1.02,0.0976,0.3636,0.3,0.25
Gabriel Fernando_de Jesus,332.0,112.0,9,4,2.96,29.0,1.05,0.0271,0.3103,0.3895,0.625
Gabriel Teodoro_Martinelli Silva,20.0,18.0,4,4,1.11,17.0,1.03,0.2,0.2353,0.1461,0.375
Gary_Cahill,285.0,132.0,4,2,2.16,9.0,1.02,0.014,0.4444,0.2842,0.25
Gavin_Kilkenny,0.0,16.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gaëtan_Bong,114.0,94.0,4,2,1.21,0.0,1.0,0.0351,0.0,0.1592,0.0
Gedson_Carvalho Fernandes,4.0,7.0,4,3,0.57,3.0,1.01,1.0,1.3333,0.075,0.125
Georges-Kévin_Nkoudou,24.0,129.0,5,3,0.19,0.0,1.0,0.2083,0.0,0.025,0.0
George_Baldock,83.0,18.0,5,2,4.61,32.0,1.05,0.0602,0.1563,0.6066,0.625
Georginio_Wijnaldum,393.0,132.0,5,3,2.98,16.0,1.03,0.0127,0.3125,0.3921,0.375
Gerard_Deulofeu,221.0,108.0,6,4,2.05,12.0,1.02,0.0271,0.5,0.2697,0.25
Giovani_Lo Celso,9.0,18.0,7,3,0.5,2.0,1.0,0.7778,3.5,0.0658,0.0
Giovanni_McGregor,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Glenn_Murray,255.0,94.0,5,4,2.71,3.0,1.01,0.0196,1.6667,0.3566,0.125
Gonçalo Bento_Soares Cardoso,0.0,9.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Grady_Diangana,25.0,58.0,4,3,0.43,0.0,1.0,0.16,0.0,0.0566,0.0
Granit_Xhaka,312.0,132.0,5,3,2.36,9.0,1.02,0.016,0.5556,0.3105,0.25
Grant_Hanley,1.0,56.0,4,2,0.02,0.0,1.0,4.0,0.0,0.0027,0.0
Gylfi_Sigurdsson,499.0,132.0,7,3,3.78,9.0,1.02,0.014,0.7778,0.4974,0.25
Hamza_Choudhury,48.0,81.0,4,3,0.59,1.0,1.0,0.0833,4.0,0.0776,1.0E-4
Harry_Kane,687.0,132.0,10,4,5.2,29.0,1.05,0.0146,0.3448,0.6842,0.625
Harry_Lewis,0.0,37.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Harry_Maguire,317.0,132.0,5,2,2.4,8.0,1.01,0.0158,0.625,0.3158,0.125
Harry_Wilson,59.0,29.0,5,3,2.03,15.0,1.03,0.0847,0.3333,0.2671,0.375
Harry_Winks,136.0,132.0,5,3,1.03,5.0,1.01,0.0368,1.0,0.1355,0.125
Harvey_Barnes,104.0,41.0,6,3,2.54,15.0,1.03,0.0577,0.4,0.3342,0.375
Harvey_Elliott,3.0,23.0,4,3,0.13,1.0,1.0,1.3333,4.0,0.0171,1.0E-4
Henrikh_Mkhitaryan,282.0,132.0,6,3,2.14,0.0,1.0,0.0213,0.0,0.2816,0.0
Henri_Lansbury,7.0,18.0,4,3,0.39,4.0,1.01,0.5714,1.0,0.0513,0.125
Heung-Min_Son,600.0,132.0,9,3,4.55,38.0,1.06,0.015,0.2368,0.5987,0.75
Heurelho da Silva_Gomes,0.0,18.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hugo_Lloris,455.0,132.0,5,1,3.45,0.0,1.0,0.011,0.0,0.4539,0.0
Héctor_Bellerín,312.0,132.0,5,2,2.36,1.0,1.0,0.016,5.0,0.3105,1.0E-4
Hélder_Costa,52.0,56.0,4,3,0.93,0.0,1.0,0.0769,0.0,0.1224,0.0
Ibrahim_Amadou,17.0,18.0,4,3,0.94,4.0,1.01,0.2353,1.0,0.1237,0.125
Idrissa_Gueye,245.0,132.0,5,3,1.86,0.0,1.0,0.0204,0.0,0.2447,0.0
Ignacio_Pussetto,5.0,7.0,4,3,0.71,4.0,1.01,0.8,1.0,0.0934,0.125
Ilkay_Gündogan,271.0,132.0,5,3,2.05,12.0,1.02,0.0185,0.4167,0.2697,0.25
Indiana_Vassilev,2.0,7.0,4,3,0.29,2.0,1.0,2.0,2.0,0.0382,0.0
Isaac_Hayden,146.0,94.0,4,3,1.55,14.0,1.02,0.0274,0.2857,0.2039,0.25
Isaac_Success Ajayi,46.0,56.0,4,4,0.82,2.0,1.0,0.087,2.0,0.1079,0.0
Ismaïla_Sarr,34.0,18.0,6,3,1.89,28.0,1.05,0.1765,0.2143,0.2487,0.625
Issa_Diop,115.0,56.0,4,2,2.05,1.0,1.0,0.0348,4.0,0.2697,1.0E-4
Ivan_Cavaleiro,48.0,56.0,4,3,0.86,0.0,1.0,0.0833,0.0,0.1132,0.0
Jack_Colback,0.0,56.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jack_Cork,274.0,132.0,4,3,2.08,15.0,1.03,0.0146,0.2667,0.2737,0.375
Jack_Grealish,74.0,18.0,6,3,4.11,31.0,1.05,0.0811,0.1935,0.5408,0.625
Jack_O'Connell,65.0,18.0,4,2,3.61,18.0,1.03,0.0615,0.2222,0.475,0.375
