player_name,total_points,gws,cost,position,points_per_match,points_last_6,points_per_match_last_6,cost_per_point,cost_per_point_last_6,cost_point_index,cost_point_index_last_6
Alexander_Tettey,29.0,16.0,4,3,1.81,20.0,1.03,0.1379,0.2,0.2382,0.3333
Alexandre Nascimento_Costa Silva,1.0,38.0,4,4,0.03,0.0,1.0,4.0,0.0,0.004,0.0
Alexandre_Lacazette,351.0,92.0,9,4,3.82,27.0,1.05,0.0256,0.3333,0.5026,0.5556
Alexis_Mac Allister,1.0,3.0,5,3,0.33,1.0,1.0,5.0,5.0,0.0435,1.0E-4
Alexis_Sánchez,463.0,130.0,6,3,3.56,0.0,1.0,0.013,0.0,0.4684,0.0
Alex_Iwobi,309.0,130.0,5,3,2.38,10.0,1.02,0.0162,0.5,0.3132,0.2222
Alex_McCarthy,136.0,130.0,4,1,1.05,11.0,1.02,0.0294,0.3636,0.1382,0.2222
Alex_Oxlade-Chamberlain,203.0,130.0,6,3,1.56,16.0,1.03,0.0296,0.375,0.2053,0.3333
Alfie_Whiteman,0.0,77.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Alireza_Jahanbakhsh,34.0,54.0,5,3,0.63,1.0,1.0,0.1471,5.0,0.0829,1.0E-4
Alisson_Ramses Becker,194.0,54.0,6,1,3.59,12.0,1.02,0.0309,0.5,0.4724,0.2222
Allan_Saint-Maximin,31.0,16.0,5,3,1.94,21.0,1.04,0.1613,0.2381,0.2553,0.4444
Andreas_Christensen,112.0,92.0,4,2,1.22,3.0,1.01,0.0357,1.3333,0.1605,0.1111
Andreas_Pereira,64.0,130.0,4,3,0.49,15.0,1.03,0.0625,0.2667,0.0645,0.3333
Andrew_Robertson,469.0,130.0,7,2,3.61,29.0,1.05,0.0149,0.2414,0.475,0.5556
Andrew_Surman,165.0,130.0,4,3,1.27,0.0,1.0,0.0242,0.0,0.1671,0.0
Andre_Gray,298.0,130.0,5,4,2.29,10.0,1.02,0.0168,0.5,0.3013,0.2222
Andre_Green,0.0,16.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Andriy_Yarmolenko,75.0,54.0,5,3,1.39,5.0,1.01,0.0667,1.0,0.1829,0.1111
Andros_Townsend,405.0,130.0,5,3,3.12,14.0,1.02,0.0123,0.3571,0.4105,0.2222
André Filipe_Tavares Gomes,77.0,54.0,5,3,1.43,2.0,1.0,0.0649,2.5,0.1882,1.0E-4
Andy_Carroll,133.0,130.0,5,4,1.02,12.0,1.02,0.0376,0.4167,0.1342,0.2222
Andy_King,92.0,92.0,4,3,1.0,0.0,1.0,0.0435,0.0,0.1316,0.0
Andy_Lonergan,0.0,16.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Angelo_Ogbonna,214.0,130.0,4,2,1.65,21.0,1.04,0.0187,0.1905,0.2171,0.4444
Angel_Gomes,4.0,37.0,4,3,0.11,0.0,1.0,1.0,0.0,0.0145,0.0
Angus_Gunn,76.0,59.0,4,1,1.29,0.0,1.0,0.0526,0.0,0.1697,0.0
Anthony_Driscoll-Glennon,0.0,17.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Anthony_Gordon,1.0,16.0,4,4,0.06,1.0,1.0,4.0,4.0,0.008,1.0E-4
Anthony_Knockaert,162.0,92.0,5,3,1.76,0.0,1.0,0.0309,0.0,0.2316,0.0
Anthony_Martial,394.0,130.0,7,3,3.03,26.0,1.04,0.0178,0.2692,0.3987,0.4444
Antonio_Rüdiger,232.0,92.0,6,2,2.52,0.0,1.0,0.0259,0.0,0.3316,0.0
Anwar_El Ghazi,54.0,16.0,5,3,3.38,17.0,1.03,0.0926,0.2941,0.4447,0.3333
Archie_Mair,0.0,16.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Armando_Broja,1.0,1.0,4,4,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Arnaut_Danjuma Groeneveld,18.0,16.0,5,3,1.13,12.0,1.02,0.2778,0.4167,0.1487,0.2222
Arthur_Masuaku,171.0,130.0,4,2,1.32,1.0,1.0,0.0234,4.0,0.1737,1.0E-4
Artur_Boruc,166.0,130.0,4,1,1.28,0.0,1.0,0.0241,0.0,0.1684,0.0
Ashley_Barnes,349.0,130.0,6,4,2.68,18.0,1.03,0.0172,0.3333,0.3526,0.3333
Ashley_Westwood,196.0,107.0,5,3,1.83,9.0,1.02,0.0255,0.5556,0.2408,0.2222
Ashley_Young,215.0,130.0,5,2,1.65,4.0,1.01,0.0233,1.25,0.2171,0.1111
Asmir_Begovic,177.0,130.0,4,1,1.36,0.0,1.0,0.0226,0.0,0.1789,0.0
Axel_Tuanzebe,22.0,65.0,4,2,0.34,2.0,1.0,0.1818,2.0,0.0447,0.0
Aymeric_Laporte,221.0,68.0,6,2,3.25,0.0,1.0,0.0271,0.0,0.4276,0.0
Ayotomiwa_Dele-Bashiru,0.0,16.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ayoze_Pérez,322.0,92.0,6,3,3.5,15.0,1.03,0.0186,0.4,0.4605,0.3333
Bailey_Peacock-Farrell,0.0,16.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bamidele_Alli,554.0,130.0,8,3,4.26,50.0,1.08,0.0144,0.16,0.5605,0.8889
Beni_Baningime,7.0,83.0,4,3,0.08,0.0,1.0,0.5714,0.0,0.0105,0.0
Benjamin_Chilwell,268.0,130.0,5,2,2.06,24.0,1.04,0.0187,0.2083,0.2711,0.4444
Benjamin_Mendy,95.0,92.0,5,2,1.03,3.0,1.01,0.0526,1.6667,0.1355,0.1111
Ben_Davies,307.0,130.0,5,2,2.36,5.0,1.01,0.0163,1.0,0.3105,0.1111
Ben_Foster,422.0,130.0,4,1,3.25,23.0,1.04,0.0095,0.1739,0.4276,0.4444
Ben_Gibson,127.0,92.0,3,2,1.38,0.0,1.0,0.0236,0.0,0.1816,0.0
Ben_Godfrey,19.0,16.0,4,2,1.19,11.0,1.02,0.2105,0.3636,0.1566,0.2222
Ben_Johnson,2.0,51.0,3,2,0.04,0.0,1.0,1.5,0.0,0.0053,0.0
Ben_Mee,303.0,130.0,5,2,2.33,12.0,1.02,0.0165,0.4167,0.3066,0.2222
Ben_Osborn,2.0,16.0,4,3,0.13,0.0,1.0,2.0,0.0,0.0171,0.0
Beram_Kayal,61.0,92.0,4,3,0.66,0.0,1.0,0.0656,0.0,0.0868,0.0
Bernardo Mota_Veiga de Carvalho e Silva,331.0,92.0,7,3,3.6,21.0,1.04,0.0211,0.3333,0.4737,0.4445
Bernardo_Costa Da Rosa,0.0,9.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernardo_Fernandes da Silva Junior,41.0,54.0,4,2,0.76,0.0,1.0,0.0976,0.0,0.1,0.0
Bernard_Anício Caldeira Duarte,121.0,54.0,6,3,2.24,5.0,1.01,0.0496,1.2,0.2947,0.1111
Bernard_Ashley-Seal,0.0,16.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernd_Leno,160.0,54.0,5,1,2.96,24.0,1.04,0.0313,0.2083,0.3895,0.4444
Billy_Gilmour,2.0,16.0,4,3,0.13,0.0,1.0,2.0,0.0,0.0171,0.0
Billy_Sharp,13.0,16.0,5,4,0.81,3.0,1.01,0.3846,1.6667,0.1066,0.1111
Birkir_Bjarnason,0.0,16.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bjorn_Engels,32.0,16.0,4,2,2.0,2.0,1.0,0.125,2.0,0.2632,0.0
Borja_González Tomás,2.0,3.0,5,4,0.67,2.0,1.0,2.5,2.5,0.0882,1.0E-4
Brandon_Austin,0.0,16.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brandon_Pierrick,1.0,12.0,4,3,0.08,0.0,1.0,4.0,0.0,0.0106,0.0
Brandon_Williams,24.0,16.0,4,2,1.5,15.0,1.03,0.1667,0.2667,0.1974,0.3333
Bruno André_Cavaco Jordao,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bruno Miguel_Borges Fernandes,38.0,5.0,8,3,7.6,38.0,1.06,0.2105,0.2105,1.0,0.6667
Bukayo_Saka,21.0,37.0,4,3,0.57,7.0,1.01,0.1905,0.5714,0.075,0.1111
Callum_Hudson-Odoi,43.0,74.0,5,3,0.58,5.0,1.01,0.1163,1.0,0.0763,0.1111
Callum_Robinson,30.0,16.0,5,3,1.88,6.0,1.01,0.1667,0.8333,0.2474,0.1111
Callum_Slattery,4.0,34.0,4,3,0.12,0.0,1.0,1.0,0.0,0.0158,0.0
Callum_Wilson,395.0,130.0,7,4,3.04,11.0,1.02,0.0177,0.6364,0.4,0.2222
Calum_Chambers,195.0,130.0,4,2,1.5,6.0,1.01,0.0205,0.6667,0.1974,0.1111
Caoimhin_Kelleher,0.0,16.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Carlos_Sánchez,13.0,54.0,4,3,0.24,1.0,1.0,0.3077,4.0,0.0316,1.0E-4
Carl_Jenkinson,6.0,107.0,4,2,0.06,0.0,1.0,0.6667,0.0,0.0079,0.0
Cenk_Tosun,121.0,70.0,5,4,1.73,9.0,1.02,0.0413,0.5556,0.2276,0.2222
Charlie_Austin,180.0,130.0,6,4,1.38,0.0,1.0,0.0333,0.0,0.1816,0.0
Charlie_Daniels,275.0,130.0,4,2,2.12,0.0,1.0,0.0145,0.0,0.2789,0.0
Charlie_Taylor,120.0,92.0,4,2,1.3,14.0,1.02,0.0333,0.2857,0.1711,0.2222
Cheikhou_Kouyaté,268.0,130.0,4,3,2.06,15.0,1.03,0.0149,0.2667,0.2711,0.3333
Che_Adams,20.0,16.0,5,4,1.25,4.0,1.01,0.25,1.25,0.1645,0.1111
Christian_Atsu,161.0,92.0,5,3,1.75,8.0,1.01,0.0311,0.625,0.2303,0.1111
Christian_Benteke,267.0,130.0,5,4,2.05,4.0,1.01,0.0187,1.25,0.2697,0.1111
Christian_Eriksen,606.0,130.0,8,3,4.66,3.0,1.01,0.0132,2.6667,0.6132,0.1112
Christian_Fuchs,175.0,130.0,4,2,1.35,6.0,1.01,0.0229,0.6667,0.1776,0.1111
Christian_Kabasele,166.0,130.0,4,2,1.28,9.0,1.02,0.0241,0.4444,0.1684,0.2222
Christian_Pulisic,63.0,16.0,6,3,3.94,25.0,1.04,0.0952,0.24,0.5184,0.4444
Christian_Saydee,0.0,16.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christoph_Zimmermann,12.0,16.0,4,2,0.75,11.0,1.02,0.3333,0.3636,0.0987,0.2222
Chris_Basham,46.0,16.0,4,2,2.88,11.0,1.02,0.087,0.3636,0.3789,0.2222
Chris_Mepham,43.0,31.0,4,2,1.39,3.0,1.01,0.093,1.3333,0.1829,0.1111
Chris_Smalling,231.0,130.0,5,2,1.78,0.0,1.0,0.0216,0.0,0.2342,0.0
Chris_Wood,288.0,90.0,6,4,3.2,18.0,1.03,0.0208,0.3333,0.4211,0.3333
Ciaran_Clark,140.0,92.0,4,2,1.52,26.0,1.04,0.0286,0.1538,0.2,0.4444
Claudio_Bravo,84.0,128.0,4,1,0.66,1.0,1.0,0.0476,4.0,0.0868,1.0E-4
Connor_Wickham,29.0,130.0,4,4,0.22,0.0,1.0,0.1379,0.0,0.029,0.0
Conor_Coady,138.0,54.0,5,2,2.56,16.0,1.03,0.0362,0.3125,0.3368,0.3333
Conor_Hourihane,36.0,16.0,5,3,2.25,18.0,1.03,0.1389,0.2778,0.2961,0.3333
Craig_Cathcart,174.0,130.0,4,2,1.34,15.0,1.03,0.023,0.2667,0.1763,0.3333
Craig_Dawson,209.0,92.0,4,2,2.27,7.0,1.01,0.0191,0.5714,0.2987,0.1111
Curtis_Jones,2.0,34.0,4,3,0.06,1.0,1.0,2.0,4.0,0.0079,1.0E-4
Cédric_Soares,254.0,130.0,4,2,1.95,6.0,1.01,0.0157,0.6667,0.2566,0.1111
César_Azpilicueta,537.0,130.0,5,2,4.13,6.0,1.01,0.0093,0.8333,0.5434,0.1111
Dale_Stephens,187.0,92.0,4,3,2.03,14.0,1.02,0.0214,0.2857,0.2671,0.2222
Daniel_Amartey,81.0,130.0,4,3,0.62,0.0,1.0,0.0494,0.0,0.0816,0.0
Daniel_Castelo Podence,4.0,5.0,5,3,0.8,4.0,1.01,1.25,1.25,0.1053,0.1111
Daniel_Ceballos Fernández,27.0,16.0,5,3,1.69,2.0,1.0,0.1852,2.5,0.2224,1.0E-4
Daniel_Drinkwater,94.0,130.0,4,3,0.72,1.0,1.0,0.0426,4.0,0.0947,1.0E-4
Daniel_James,59.0,45.0,5,3,1.31,18.0,1.03,0.0847,0.2778,0.1724,0.3333
Daniel_N'Lundulu,0.0,16.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Danilo Luiz_da Silva,146.0,92.0,5,2,1.59,0.0,1.0,0.0342,0.0,0.2092,0.0
Danny_Ings,192.0,130.0,7,4,1.48,41.0,1.07,0.0365,0.1707,0.1947,0.7778
Danny_Rose,208.0,130.0,5,2,1.6,1.0,1.0,0.024,5.0,0.2105,1.0E-4
Danny_Ward,22.0,128.0,4,1,0.17,0.0,1.0,0.1818,0.0,0.0224,0.0
Danny_Welbeck,133.0,130.0,5,4,1.02,0.0,1.0,0.0376,0.0,0.1342,0.0
Dan_Burn,36.0,31.0,4,2,1.16,10.0,1.02,0.1111,0.4,0.1526,0.2222
Dan_Gosling,165.0,130.0,4,3,1.27,3.0,1.01,0.0242,1.3333,0.1671,0.1111
Darren_Randolph,72.0,84.0,4,1,0.86,0.0,1.0,0.0556,0.0,0.1132,0.0
Daryl_Janmaat,195.0,128.0,4,2,1.52,7.0,1.01,0.0205,0.5714,0.2,0.1111
Davide_Zappacosta,67.0,89.0,4,2,0.75,0.0,1.0,0.0597,0.0,0.0987,0.0
David_Brooks,123.0,54.0,6,3,2.28,0.0,1.0,0.0488,0.0,0.3,0.0
David_Button,15.0,54.0,3,1,0.28,0.0,1.0,0.2,0.0,0.0368,0.0
David_de Gea,358.0,92.0,5,1,3.89,13.0,1.02,0.014,0.3846,0.5118,0.2222
David_Luiz Moreira Marinho,363.0,127.0,5,2,2.86,5.0,1.01,0.0138,1.0,0.3763,0.1111
David_Martin,20.0,16.0,4,1,1.25,2.0,1.0,0.2,2.0,0.1645,0.0
David_McGoldrick,28.0,16.0,5,4,1.75,17.0,1.03,0.1786,0.2941,0.2303,0.3333
David_Silva,521.0,130.0,7,3,4.01,19.0,1.03,0.0134,0.3684,0.5276,0.3333
Davinson_Sánchez,204.0,90.0,5,2,2.27,13.0,1.02,0.0245,0.3846,0.2987,0.2222
Davy_Pröpper,194.0,92.0,4,3,2.11,15.0,1.03,0.0206,0.2667,0.2776,0.3333
DeAndre_Yedlin,171.0,130.0,4,2,1.32,10.0,1.02,0.0234,0.4,0.1737,0.2222
Dean_Henderson,58.0,16.0,5,1,3.63,16.0,1.03,0.0862,0.3125,0.4776,0.3333
Declan_Rice,167.0,113.0,4,3,1.48,12.0,1.02,0.024,0.3333,0.1947,0.2222
Dejan_Lovren,295.0,130.0,5,2,2.27,13.0,1.02,0.0169,0.3846,0.2987,0.2222
Demarai_Gray,237.0,130.0,5,3,1.82,9.0,1.02,0.0211,0.5556,0.2395,0.2222
Dennis_Praet,22.0,16.0,5,3,1.38,9.0,1.02,0.2273,0.5556,0.1816,0.2222
Dennis_Srbeny,12.0,16.0,5,4,0.75,8.0,1.01,0.4167,0.625,0.0987,0.1111
Diego_Rico,52.0,54.0,4,2,0.96,17.0,1.03,0.0769,0.2353,0.1263,0.3333
Dimitri_Foulquier,1.0,16.0,4,2,0.06,0.0,1.0,4.0,0.0,0.008,0.0
Diogo_Jota,183.0,54.0,6,4,3.39,23.0,1.04,0.0328,0.2609,0.4461,0.4444
Divock_Origi,164.0,122.0,5,4,1.34,16.0,1.03,0.0305,0.3125,0.1763,0.3333
Djibril_Sidibé,28.0,16.0,5,2,1.75,18.0,1.03,0.1786,0.2778,0.2303,0.3333
Domingos_Quina,19.0,105.0,4,3,0.18,1.0,1.0,0.2105,4.0,0.0237,1.0E-4
Dominic_Calvert-Lewin,242.0,121.0,6,4,2.0,18.0,1.03,0.0248,0.3333,0.2632,0.3333
Dominic_Solanke,74.0,123.0,5,4,0.6,6.0,1.01,0.0676,0.8333,0.0789,0.1111
Douglas Luiz_Soares de Paulo,38.0,16.0,4,3,2.38,13.0,1.02,0.1053,0.3077,0.3132,0.2222
Dwight_Gayle,106.0,92.0,5,4,1.15,7.0,1.01,0.0472,0.7143,0.1513,0.1111
Dwight_McNeil,133.0,52.0,6,3,2.56,15.0,1.03,0.0451,0.4,0.3368,0.3333
Ederson_Santana de Moraes,379.0,92.0,6,1,4.12,8.0,1.01,0.0158,0.75,0.5421,0.1111
Edward_Nketiah,13.0,72.0,4,4,0.18,0.0,1.0,0.3077,0.0,0.0237,0.0
Eldin_Jakupovic,90.0,130.0,4,1,0.69,0.0,1.0,0.0444,0.0,0.0908,0.0
Emerson_Palmieri dos Santos,50.0,67.0,5,2,0.75,9.0,1.02,0.1,0.5556,0.0987,0.2222
Emile_Smith Rowe,4.0,12.0,4,3,0.33,0.0,1.0,1.0,0.0,0.0434,0.0
Emiliano_Buendía,44.0,16.0,6,3,2.75,9.0,1.02,0.1364,0.6667,0.3618,0.2222
Emiliano_Martínez,0.0,47.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Emil_Krafth,12.0,16.0,4,2,0.75,1.0,1.0,0.3333,4.0,0.0987,1.0E-4
Enda_Stevens,63.0,16.0,5,2,3.94,20.0,1.03,0.0794,0.25,0.5184,0.3333
Eric_Bailly,176.0,130.0,4,2,1.35,0.0,1.0,0.0227,0.0,0.1776,0.0
Eric_Dier,243.0,130.0,4,3,1.87,7.0,1.01,0.0165,0.5714,0.2461,0.1111
Eric_Garcia,10.0,16.0,4,2,0.63,8.0,1.01,0.4,0.5,0.0829,0.1111
Erik_Lamela,182.0,130.0,5,3,1.4,0.0,1.0,0.0275,0.0,0.1842,0.0
Erik_Pieters,208.0,92.0,4,2,2.26,0.0,1.0,0.0192,0.0,0.2974,0.0
Ethan_Ampadu,1.0,84.0,4,3,0.01,0.0,1.0,4.0,0.0,0.0014,0.0
Etienne_Capoue,283.0,130.0,4,3,2.18,15.0,1.03,0.0141,0.2667,0.2868,0.3333
Ezequiel_Schelotto,24.0,89.0,4,2,0.27,1.0,1.0,0.1667,4.0,0.0355,1.0E-4
Ezri_Konsa Ngoyo,13.0,16.0,4,2,0.81,12.0,1.02,0.3077,0.3333,0.1066,0.2222
Fabian_Delph,103.0,130.0,5,2,0.79,2.0,1.0,0.0485,2.5,0.1039,1.0E-4
Fabian_Schär,126.0,54.0,5,2,2.33,1.0,1.0,0.0397,5.0,0.3066,1.0E-4
Fabio Henrique_Tavares,97.0,54.0,5,3,1.8,10.0,1.02,0.0515,0.5,0.2368,0.2222
Fabián_Balbuena,79.0,54.0,4,2,1.46,17.0,1.03,0.0506,0.2353,0.1921,0.3333
Faustino_Anjorin,1.0,1.0,4,3,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Federico_Fernández,232.0,130.0,4,2,1.78,26.0,1.04,0.0172,0.1538,0.2342,0.4444
Felipe Anderson_Pereira Gomes,195.0,54.0,6,3,3.61,11.0,1.02,0.0308,0.5455,0.475,0.2222
Fernando_Luiz Rosa,299.0,130.0,5,3,2.3,12.0,1.02,0.0167,0.4167,0.3026,0.2222
Fikayo_Tomori,39.0,54.0,4,2,0.72,14.0,1.02,0.1026,0.2857,0.0947,0.2222
Filip_Benkovic,0.0,46.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Florian_Lejeune,101.0,92.0,4,2,1.1,0.0,1.0,0.0396,0.0,0.1447,0.0
Florin_Andone,43.0,54.0,4,4,0.8,0.0,1.0,0.093,0.0,0.1053,0.0
Francisco_Femenía Far,144.0,92.0,4,2,1.57,10.0,1.02,0.0278,0.4,0.2066,0.2222
Fraser_Forster,209.0,130.0,4,1,1.61,0.0,1.0,0.0191,0.0,0.2118,0.0
Frederick_Woodman,0.0,42.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Frederico_Rodrigues de Paula Santos,58.0,54.0,5,3,1.07,10.0,1.02,0.0862,0.5,0.1408,0.2222
Frédéric_Guilbert,39.0,16.0,4,2,2.44,15.0,1.03,0.1026,0.2667,0.3211,0.3333
Gabriel Fernando_de Jesus,321.0,110.0,9,4,2.92,19.0,1.03,0.028,0.4737,0.3842,0.3333
Gabriel Teodoro_Martinelli Silva,16.0,16.0,4,4,1.0,14.0,1.02,0.25,0.2857,0.1316,0.2222
Gary_Cahill,285.0,130.0,4,2,2.19,11.0,1.02,0.014,0.3636,0.2882,0.2222
Gavin_Kilkenny,0.0,16.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gaëtan_Bong,114.0,92.0,4,2,1.24,0.0,1.0,0.0351,0.0,0.1632,0.0
Gedson_Carvalho Fernandes,4.0,7.0,4,3,0.57,3.0,1.01,1.0,1.3333,0.075,0.1111
Georges-Kévin_Nkoudou,24.0,127.0,5,3,0.19,0.0,1.0,0.2083,0.0,0.025,0.0
George_Baldock,71.0,16.0,5,2,4.44,34.0,1.06,0.0704,0.1471,0.5842,0.6667
Georginio_Wijnaldum,389.0,130.0,5,3,2.99,16.0,1.03,0.0129,0.3125,0.3934,0.3333
Gerard_Deulofeu,217.0,106.0,6,4,2.05,27.0,1.05,0.0276,0.2222,0.2697,0.5556
Giovani_Lo Celso,9.0,16.0,7,3,0.56,5.0,1.01,0.7778,1.4,0.0737,0.1111
Giovanni_McGregor,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Glenn_Murray,254.0,92.0,5,4,2.76,3.0,1.01,0.0197,1.6667,0.3632,0.1111
Gonçalo Bento_Soares Cardoso,0.0,9.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Grady_Diangana,25.0,56.0,4,3,0.45,0.0,1.0,0.16,0.0,0.0592,0.0
Granit_Xhaka,309.0,130.0,5,3,2.38,6.0,1.01,0.0162,0.8333,0.3132,0.1111
Grant_Hanley,1.0,54.0,4,2,0.02,0.0,1.0,4.0,0.0,0.0027,0.0
Gylfi_Sigurdsson,497.0,130.0,7,3,3.82,10.0,1.02,0.0141,0.7,0.5026,0.2222
Hamza_Choudhury,48.0,79.0,4,3,0.61,1.0,1.0,0.0833,4.0,0.0803,1.0E-4
Harry_Kane,684.0,130.0,10,4,5.26,28.0,1.05,0.0146,0.3571,0.6921,0.5556
Harry_Lewis,0.0,35.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Harry_Maguire,314.0,130.0,5,2,2.42,9.0,1.02,0.0159,0.5556,0.3184,0.2222
Harry_Wilson,59.0,27.0,5,3,2.19,28.0,1.05,0.0847,0.1786,0.2882,0.5556
Harry_Winks,135.0,130.0,5,3,1.04,5.0,1.01,0.037,1.0,0.1368,0.1111
Harvey_Barnes,98.0,39.0,6,3,2.51,15.0,1.03,0.0612,0.4,0.3303,0.3333
Harvey_Elliott,3.0,21.0,4,3,0.14,1.0,1.0,1.3333,4.0,0.0184,1.0E-4
Henrikh_Mkhitaryan,282.0,130.0,6,3,2.17,0.0,1.0,0.0213,0.0,0.2855,0.0
Henri_Lansbury,5.0,16.0,4,3,0.31,3.0,1.01,0.8,1.3333,0.0408,0.1111
Heung-Min_Son,599.0,130.0,9,3,4.61,47.0,1.08,0.015,0.1915,0.6066,0.8889
Heurelho da Silva_Gomes,0.0,16.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hugo_Lloris,455.0,130.0,5,1,3.5,0.0,1.0,0.011,0.0,0.4605,0.0
Héctor_Bellerín,312.0,130.0,5,2,2.4,1.0,1.0,0.016,5.0,0.3158,1.0E-4
Hélder_Costa,52.0,54.0,4,3,0.96,0.0,1.0,0.0769,0.0,0.1263,0.0
Ibrahim_Amadou,17.0,16.0,4,3,1.06,4.0,1.01,0.2353,1.0,0.1395,0.1111
Idrissa_Gueye,245.0,130.0,5,3,1.88,0.0,1.0,0.0204,0.0,0.2474,0.0
Ignacio_Pussetto,5.0,7.0,4,3,0.71,4.0,1.01,0.8,1.0,0.0934,0.1111
Ilkay_Gündogan,261.0,130.0,5,3,2.01,5.0,1.01,0.0192,1.0,0.2645,0.1111
Indiana_Vassilev,2.0,7.0,4,3,0.29,2.0,1.0,2.0,2.0,0.0382,0.0
Isaac_Hayden,141.0,92.0,4,3,1.53,15.0,1.03,0.0284,0.2667,0.2013,0.3333
Isaac_Success Ajayi,45.0,54.0,4,4,0.83,1.0,1.0,0.0889,4.0,0.1092,1.0E-4
Ismaïla_Sarr,19.0,16.0,6,3,1.19,13.0,1.02,0.3158,0.4615,0.1566,0.2222
Issa_Diop,114.0,54.0,4,2,2.11,1.0,1.0,0.0351,4.0,0.2776,1.0E-4
Ivan_Cavaleiro,48.0,54.0,4,3,0.89,0.0,1.0,0.0833,0.0,0.1171,0.0
Jack_Colback,0.0,54.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
