assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,14,0,10.6,75,10,1,0,2.8,13.6,2016-08-15T19:00:00Z,90,20,0,0,0,0,1,0,138107,1,2,4.0,2,0,0,0,55,True,0
0,0,18,0,1.2,75,17,1,0,2.4,22.4,2016-08-20T14:00:00Z,90,18,0,0,0,0,2,0,175460,2,1,0.0,2,7574,14106,6532,55,False,0
0,0,21,1,0.0,75,21,0,0,4.0,16.4,2016-08-27T14:00:00Z,90,3,0,0,0,0,3,0,191033,0,3,24.0,6,3170,16123,12953,55,True,0
0,0,11,0,11.1,75,39,2,0,4.1,12.2,2016-09-11T15:00:00Z,90,16,0,0,0,0,4,0,206174,2,2,18.0,0,4162,21474,17312,55,False,1
0,0,0,0,0.0,75,41,0,0,0.0,0.0,2016-09-16T19:00:00Z,0,9,0,0,0,0,5,0,150466,2,1,0.0,0,-56863,947,57810,55,True,0
0,0,0,0,0.0,75,51,0,0,0.0,0.0,2016-09-24T16:30:00Z,0,1,0,0,0,0,6,0,119298,0,3,0.0,0,-31596,324,31920,54,False,0
0,0,0,0,0.0,75,63,0,0,0.0,0.0,2016-10-01T14:00:00Z,0,7,0,0,0,0,7,0,106110,2,0,0.0,0,-13495,341,13836,54,False,0
0,0,0,0,0.0,75,73,0,0,0.0,0.0,2016-10-15T11:30:00Z,0,8,0,0,0,0,8,0,98737,0,3,0.0,0,-7813,1036,8849,54,True,0
0,0,0,0,0.0,75,84,0,0,0.0,0.0,2016-10-23T15:00:00Z,0,11,0,0,0,0,9,0,95640,0,4,0.0,0,-3599,694,4293,54,True,0
0,0,0,0,0.0,75,95,0,0,0.0,0.0,2016-10-30T16:00:00Z,0,13,0,0,0,0,10,0,91520,2,0,0.0,0,-4544,540,5084,54,False,0
0,0,2,0,0.2,75,104,0,0,0.0,0.0,2016-11-05T17:30:00Z,7,6,0,0,0,0,11,0,86293,0,5,0.0,1,-5606,375,5981,53,True,0
0,0,0,0,0.0,75,114,0,0,0.0,0.0,2016-11-20T16:00:00Z,0,12,0,0,0,0,12,0,83065,1,0,0.0,0,-3779,501,4280,53,False,0
0,0,0,0,0.0,75,123,0,0,0.0,0.0,2016-11-26T17:30:00Z,0,17,0,0,0,0,13,0,79156,1,2,0.0,0,-4122,100,4222,53,True,0
0,0,0,0,0.0,75,134,0,0,0.0,0.0,2016-12-03T12:30:00Z,0,10,0,0,0,0,14,0,75614,3,1,0.0,0,-3619,37,3656,53,False,0
0,0,0,0,0.0,75,143,0,0,0.0,0.0,2016-12-11T12:00:00Z,0,19,0,0,0,0,15,0,73335,0,1,0.0,0,-2383,39,2422,53,True,0
0,0,0,0,0.0,75,152,0,0,0.0,0.0,2016-12-14T19:45:00Z,0,15,0,0,0,0,16,0,72208,1,0,0.0,0,-1178,44,1222,53,False,0
0,0,0,0,0.0,75,162,0,0,0.0,0.0,2016-12-17T12:30:00Z,0,5,0,0,0,0,17,0,71115,1,0,0.0,0,-1147,33,1180,53,False,0
0,0,0,0,0.0,75,173,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,2,0,0,0,0,18,0,69769,0,3,0.0,0,-1431,56,1487,52,True,0
0,0,0,0,0.0,75,183,0,0,0.0,0.0,2016-12-31T15:00:00Z,0,14,0,0,0,0,19,0,69010,2,4,0.0,0,-799,68,867,52,True,0
0,0,0,0,0.0,75,198,0,0,0.0,0.0,2017-01-04T20:00:00Z,0,17,0,0,0,0,20,0,68594,0,2,0.0,0,-450,38,488,52,False,0
