kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2016-08-14T12:30:00Z,0,0,0.0,0.0,0.0,0.0,0,70,0,0,0,0,0,0
2016-08-19T19:00:00Z,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0
2016-08-27T16:30:00Z,4,27,14.0,66.0,36.4,11.6,20,68,1,0,1,0,0,0
2016-09-10T11:30:00Z,1,8,14.8,30.0,6.2,5.1,45,68,0,0,0,0,0,0
2016-09-18T11:00:00Z,6,23,15.1,42.0,35.0,9.2,90,68,1,0,0,0,3,0
2016-09-24T11:30:00Z,6,22,8.3,45.0,29.6,8.3,82,68,1,0,0,0,1,0
2016-10-02T11:00:00Z,2,17,33.5,4.0,11.4,4.9,90,69,0,0,0,0,1,0
2016-10-17T19:00:00Z,2,12,2.7,0.0,11.4,1.4,76,69,0,0,0,0,0,0
2016-10-23T15:00:00Z,2,3,16.5,28.0,0.0,4.4,90,69,0,0,0,0,4,0
2016-10-29T14:00:00Z,2,12,20.4,50.0,4.6,7.5,81,69,0,0,0,0,0,0
2016-11-06T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0
2016-11-19T12:30:00Z,2,7,32.9,26.0,5.0,6.4,90,68,0,0,0,0,1,0
2016-11-27T16:30:00Z,2,-1,13.6,21.0,4.4,3.9,64,68,0,0,0,0,1,0
2016-12-04T16:00:00Z,1,3,1.5,0.0,0.0,0.2,8,67,0,0,0,0,1,0
2016-12-11T14:15:00Z,1,2,4.8,2.0,0.0,0.6,19,66,0,0,0,0,0,0
2016-12-14T20:00:00Z,0,-3,0.0,0.0,0.0,0.0,11,66,0,0,1,0,0,0
2016-12-17T17:30:00Z,1,3,1.8,20.0,1.0,2.3,14,65,0,0,0,0,0,0
2016-12-26T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,65,0,0,0,0,0,0
2016-12-31T15:00:00Z,1,6,2.8,27.0,7.4,3.7,19,64,0,0,0,0,0,0
