kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2019-08-09T19:00:00Z,0,16,1.4,0.0,25.8,2.7,90,45,0,0,0,0,4,0
2019-08-17T14:00:00Z,1,7,14.2,18.0,4.2,3.6,90,45,0,0,1,0,1,0
2019-08-24T11:30:00Z,1,6,2.1,2.0,16.6,2.1,90,45,0,0,0,0,3,0
2019-08-31T14:00:00Z,0,11,12.3,20.0,11.8,4.4,90,45,0,0,1,0,2,0
2019-09-14T16:30:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2019-09-21T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2019-09-28T14:00:00Z,1,11,4.4,10.0,13.0,2.7,90,44,0,0,0,0,2,0
2019-10-05T14:00:00Z,0,7,14.0,20.0,0.2,3.4,90,44,0,0,0,0,5,0
2019-10-19T14:00:00Z,6,18,12.5,4.0,5.6,2.2,90,44,0,0,0,0,0,0
2019-10-27T16:30:00Z,0,18,22.4,4.0,16.0,4.2,90,44,0,0,1,0,3,0
2019-11-02T15:00:00Z,1,7,0.8,0.0,3.0,0.4,90,44,0,0,0,0,2,0
2019-11-08T20:00:00Z,1,10,3.7,8.0,14.2,2.6,90,44,0,0,0,0,2,0
2019-11-23T15:00:00Z,5,21,11.4,0.0,15.8,2.7,90,44,0,0,1,0,0,0
2019-12-01T14:00:00Z,1,11,1.8,52.0,16.2,7.0,90,44,0,0,0,0,2,0
2019-12-04T19:30:00Z,1,13,30.7,0.0,24.6,5.5,90,44,0,0,0,0,2,0
2019-12-08T14:00:00Z,1,12,4.3,0.0,10.2,1.5,90,44,0,0,0,0,2,0
2019-12-14T15:00:00Z,2,17,15.8,2.0,27.8,4.6,90,44,0,0,0,0,1,0
2019-12-21T15:00:00Z,1,11,2.8,0.0,18.4,2.1,90,44,0,0,0,0,2,0
2019-12-26T15:00:00Z,3,28,46.8,2.0,31.8,8.1,90,44,0,0,0,0,1,0
2019-12-28T17:30:00Z,1,10,2.3,2.0,12.2,1.7,90,44,0,0,0,0,2,0
2020-01-01T17:30:00Z,1,8,30.3,5.0,14.8,5.0,90,43,0,0,1,0,1,0
2020-01-11T15:00:00Z,0,10,2.1,2.0,8.8,1.3,90,43,0,0,0,0,4,0
2020-01-18T15:00:00Z,6,22,21.1,4.0,10.4,3.6,90,43,0,0,0,0,0,0
2020-01-22T19:30:00Z,4,24,6.6,6.0,25.0,3.8,90,43,0,1,0,0,2,0
2020-02-01T15:00:00Z,6,29,28.2,28.0,14.4,7.1,90,43,0,0,0,0,0,0
2020-02-15T17:30:00Z,2,11,1.2,0.0,15.0,1.6,90,43,0,0,0,0,1,0
2020-02-23T14:00:00Z,0,1,5.4,17.0,4.8,2.7,90,43,0,0,1,0,3,0
2020-02-28T20:00:00Z,11,30,15.2,4.0,38.2,5.7,90,43,0,1,0,0,0,0
2020-03-07T15:00:00Z,2,15,16.3,0.0,10.2,2.7,90,43,0,0,0,0,1,0
