assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,178,3,0,0,0.0,0.0,2018-08-11T14:00:00Z,0,7,0,0,0,0,1,0,14241,2,0,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,178,19,0,0,0.0,0.0,2018-08-18T14:00:00Z,0,17,0,0,0,0,2,0,13315,1,3,0.0,0,-1656,75,1731,45,False,0
0,0,8,0,0.0,178,23,2,0,0.4,4.2,2018-08-26T15:00:00Z,90,4,0,0,0,0,3,0,11888,2,4,0.0,0,-1603,66,1669,45,True,1
0,0,29,0,0.0,178,31,2,0,4.7,46.8,2018-09-01T14:00:00Z,90,3,0,0,1,0,4,3,11601,2,2,0.0,7,-534,471,1005,44,False,0
0,0,19,0,0.0,178,45,3,0,4.7,47.2,2018-09-15T14:00:00Z,90,13,0,0,0,0,5,6,21240,0,3,0.0,3,6599,10594,3995,44,False,0
0,0,19,0,0.0,178,56,1,0,3.9,39.4,2018-09-22T11:30:00Z,90,18,0,0,0,0,6,5,29818,1,1,0.0,3,7303,9964,2661,44,True,0
0,0,14,0,0.0,178,65,3,0,2.0,20.4,2018-09-29T14:00:00Z,90,8,0,0,0,0,7,3,34456,0,3,0.0,2,3847,5803,1956,44,False,0
0,0,13,0,0.0,178,74,5,0,2.1,21.0,2018-10-07T11:00:00Z,90,1,0,0,0,0,8,2,35530,5,1,0.0,0,1062,2850,1788,44,True,0
0,0,12,0,0.0,178,83,4,0,1.6,16.0,2018-10-20T14:00:00Z,90,5,0,0,0,0,9,1,37422,2,4,0.0,0,1444,3666,2222,44,False,0
0,0,0,0,0.0,178,94,0,0,0.0,0.0,2018-10-27T14:00:00Z,0,2,0,0,0,0,10,0,36277,3,0,0.0,0,-1059,982,2041,44,True,0
0,0,0,0,0.0,178,106,0,0,0.0,0.0,2018-11-05T20:00:00Z,0,10,0,0,0,0,11,0,34213,0,1,0.0,0,-2133,571,2704,44,False,0
0,0,0,0,0.0,178,117,0,0,0.0,0.0,2018-11-11T12:00:00Z,0,12,0,0,0,0,12,0,32451,0,2,0.0,0,-1846,272,2118,44,False,0
0,0,0,0,0.0,178,125,0,0,0.0,0.0,2018-11-24T15:00:00Z,0,16,0,0,0,0,13,0,31666,2,3,0.0,0,-1019,505,1524,44,True,0
0,0,0,0,0.0,178,133,0,0,0.0,0.0,2018-12-02T12:00:00Z,0,6,0,0,0,0,14,0,30712,0,2,0.0,0,-952,120,1072,44,False,0
0,0,0,0,0.0,178,144,0,0,0.0,0.0,2018-12-05T19:45:00Z,0,11,0,0,0,0,15,0,29806,1,1,0.0,0,-933,134,1067,44,True,0
0,0,0,0,0.0,178,158,0,0,0.0,0.0,2018-12-08T15:00:00Z,0,14,0,0,0,0,16,0,29051,1,4,0.0,0,-771,99,870,44,False,0
0,0,0,0,0.0,178,163,0,0,0.0,0.0,2018-12-15T17:30:00Z,0,19,0,0,0,0,17,0,28218,2,0,0.0,0,-943,62,1005,44,True,0
0,0,0,0,0.0,178,178,0,0,0.0,0.0,2018-12-22T15:00:00Z,0,15,0,0,0,0,18,0,27356,0,0,0.0,0,-932,59,991,44,False,0
0,0,0,0,0.0,178,184,0,0,0.0,0.0,2018-12-26T12:30:00Z,0,20,0,0,0,0,19,0,26648,1,1,0.0,0,-739,71,810,44,True,0
0,0,0,0,0.0,178,194,0,0,0.0,0.0,2018-12-29T15:00:00Z,0,10,0,0,0,0,20,0,25963,0,1,0.0,0,-759,99,858,44,True,0
0,0,0,0,0.0,178,201,0,0,0.0,0.0,2019-01-01T15:00:00Z,0,1,0,0,0,0,21,0,24901,1,4,0.0,0,-1095,204,1299,43,False,0
0,0,0,0,0.0,178,212,0,0,0.0,0.0,2019-01-12T15:00:00Z,0,4,0,0,0,0,22,0,23748,1,2,0.0,0,-1236,301,1537,43,False,0
0,0,0,0,0.0,178,223,0,0,0.0,0.0,2019-01-20T16:00:00Z,0,17,0,0,0,0,23,0,22818,2,1,0.0,0,-960,417,1377,43,True,0
0,0,0,0,0.0,178,233,0,0,0.0,0.0,2019-01-29T19:45:00Z,0,3,0,0,0,0,24,0,22390,2,4,0.0,0,-493,245,738,43,True,0
0,0,0,0,0.0,178,245,0,0,0.0,0.0,2019-02-02T15:00:00Z,0,7,0,0,0,0,25,0,21801,0,2,0.0,0,-511,40,551,43,False,0
0,0,0,0,0.0,178,253,0,0,0.0,0.0,2019-02-09T12:30:00Z,0,14,0,0,0,0,26,0,20930,3,0,0.0,0,-938,29,967,43,True,0
0,0,0,0,0.0,178,270,0,0,0.0,0.0,2019-02-22T19:45:00Z,0,19,0,0,0,0,27,0,19561,1,3,0.0,0,-1161,34,1195,43,False,0
0,0,0,0,0.0,178,280,0,0,0.0,0.0,2019-02-27T19:45:00Z,0,16,0,0,0,0,28,0,19327,0,2,0.0,0,-479,14,493,43,False,0
0,0,0,0,0.0,178,285,0,0,0.0,0.0,2019-03-03T14:05:00Z,0,6,0,0,0,0,29,0,18865,2,1,0.0,0,-467,15,482,43,True,0
0,0,0,0,0.0,178,296,0,0,0.0,0.0,2019-03-09T15:00:00Z,0,11,0,0,0,0,30,0,18464,1,3,0.0,0,-405,18,423,43,False,0
0,0,0,0,0.0,178,305,0,0,0.0,0.0,2019-03-17T14:15:00Z,0,12,0,0,0,0,31,0,17832,2,1,0.0,0,-291,52,343,43,True,0
0,0,0,0,0.0,178,316,0,0,0.0,0.0,2019-03-30T12:30:00Z,0,13,0,0,0,0,32,0,17561,2,0,0.0,0,-489,25,514,43,True,0
0,0,0,0,0.0,178,329,0,0,0.0,0.0,2019-04-02T18:45:00Z,0,18,0,0,0,0,32,0,17561,1,4,0.0,0,-489,25,514,43,False,0
0,0,0,0,0.0,178,334,0,0,0.0,0.0,2019-04-13T14:00:00Z,0,8,0,0,0,0,34,0,17180,0,2,0.0,0,-319,38,357,43,True,0
0,0,0,0,0.0,178,342,0,0,0.0,0.0,2019-04-20T14:00:00Z,0,2,0,0,0,0,35,0,16878,1,0,0.0,0,-305,28,333,42,False,0
