assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,28,8,0,0,0.0,0.0,2016-08-14T15:00:00Z,0,9,0,0,0,0,1,0,4544,4,3,0.0,0,0,0,0,50,True,0
0,0,0,0,0.0,28,13,0,0,0.0,0.0,2016-08-20T16:30:00Z,0,8,0,0,0,0,2,0,4431,0,0,0.0,0,-832,169,1001,50,False,0
0,0,0,0,0.0,28,28,0,0,0.0,0.0,2016-08-27T14:00:00Z,0,18,0,0,0,0,3,0,3433,3,1,0.0,0,-1210,129,1339,49,False,0
0,0,0,0,0.0,28,31,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,13,0,0,0,0,4,0,2649,1,2,0.0,0,-816,26,842,49,True,0
0,0,0,0,0.0,28,43,0,0,0.0,0.0,2016-09-17T14:00:00Z,0,7,0,0,0,0,5,0,2440,4,1,0.0,0,-219,16,235,49,False,0
0,0,0,0,0.0,28,51,0,0,0.0,0.0,2016-09-24T16:30:00Z,0,4,0,0,0,0,6,0,2257,0,3,0.0,0,-195,20,215,49,True,0
0,0,0,0,0.0,28,61,0,0,0.0,0.0,2016-10-02T15:30:00Z,0,3,0,0,0,0,7,0,2165,1,0,0.0,0,-101,20,121,49,False,0
0,0,0,0,0.0,28,71,0,0,0.0,0.0,2016-10-15T14:00:00Z,0,16,0,0,0,0,8,0,2087,2,3,0.0,0,-91,16,107,49,True,0
0,0,0,0,0.0,28,81,0,0,0.0,0.0,2016-10-22T14:00:00Z,0,12,0,0,0,0,9,0,2045,0,0,0.0,0,-49,5,54,49,True,0
0,0,0,0,0.0,28,97,0,0,0.0,0.0,2016-10-29T11:30:00Z,0,15,0,0,0,0,10,0,2019,4,1,0.0,0,-38,10,48,49,False,0
0,0,0,0,0.0,28,101,0,0,0.0,0.0,2016-11-06T12:00:00Z,0,17,0,0,0,0,11,0,1989,1,1,0.0,0,-36,10,46,49,True,0
0,0,0,0,0.0,28,113,0,0,0.0,0.0,2016-11-19T12:30:00Z,0,11,0,0,0,0,12,0,1968,1,1,0.0,0,-32,23,55,49,False,0
0,0,0,0,0.0,28,121,0,0,0.0,0.0,2016-11-27T14:15:00Z,0,2,0,0,0,0,13,0,1952,1,3,0.0,0,-24,5,29,49,True,0
0,0,0,0,0.0,28,140,0,0,0.0,0.0,2016-12-03T17:30:00Z,0,20,0,0,0,0,14,0,1938,5,1,0.0,0,-21,7,28,49,False,0
0,0,0,0,0.0,28,141,0,0,0.0,0.0,2016-12-10T15:00:00Z,0,14,0,0,0,0,15,0,1930,1,3,0.0,0,-15,17,32,49,True,0
0,0,0,0,0.0,28,156,0,0,0.0,0.0,2016-12-13T19:45:00Z,0,6,0,0,0,0,16,0,1923,1,2,0.0,0,-12,8,20,49,False,0
0,0,0,0,0.0,28,164,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,10,0,0,0,0,17,0,1906,1,2,0.0,0,-20,3,23,49,False,0
0,0,0,0,0.0,28,171,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,19,0,0,0,0,18,0,1905,0,1,0.0,0,-16,18,34,49,True,0
0,0,0,0,0.0,28,181,0,0,0.0,0.0,2017-01-01T16:00:00Z,0,5,0,0,0,0,19,0,1909,0,2,0.0,0,-7,9,16,49,True,0
0,0,0,0,0.0,28,191,0,0,0.0,0.0,2017-01-03T19:45:00Z,0,2,0,0,0,0,20,0,1918,3,3,0.0,0,-2,10,12,49,False,0
0,0,0,0,0.0,28,207,0,0,0.0,0.0,2017-01-14T15:00:00Z,0,16,0,0,0,0,21,0,1923,4,0,0.0,0,-15,23,38,49,False,0
0,0,0,0,0.0,28,211,0,0,0.0,0.0,2017-01-22T14:15:00Z,0,3,0,0,0,0,22,0,1929,1,2,0.0,0,-8,14,22,49,True,0
0,0,0,0,0.0,28,221,0,0,0.0,0.0,2017-01-31T19:45:00Z,0,18,0,0,0,0,23,0,1934,2,1,0.0,0,-11,6,17,49,True,0
0,0,0,0,0.0,28,231,0,0,0.0,0.0,2017-02-04T12:30:00Z,0,4,0,0,0,0,24,0,1938,1,3,0.0,0,-1,12,13,49,False,0
0,0,0,0,0.0,28,241,0,0,0.0,0.0,2017-02-11T12:30:00Z,0,7,0,0,0,0,25,0,1944,0,2,0.0,0,-5,20,25,49,True,0
0,0,0,0,0.0,28,262,0,0,0.0,0.0,2017-03-04T17:30:00Z,0,9,0,0,0,0,27,0,1945,1,3,0.0,0,-6,7,13,49,False,0
0,0,0,0,0.0,28,289,0,0,0.0,0.0,2017-03-18T12:30:00Z,0,19,0,0,0,0,29,0,1955,1,3,0.0,0,-4,5,9,49,False,0
0,0,0,0,0.0,28,291,0,0,0.0,0.0,2017-04-02T15:00:00Z,0,10,0,0,0,0,30,0,1961,2,2,0.0,0,-10,5,15,49,True,0
0,0,0,0,0.0,28,301,0,0,0.0,0.0,2017-04-05T18:45:00Z,0,20,0,0,0,0,31,0,1965,0,3,0.0,0,-2,6,8,49,True,0
0,0,0,0,0.0,28,312,0,0,0.0,0.0,2017-04-10T19:00:00Z,0,5,0,0,0,0,32,0,1970,0,3,0.0,0,-3,5,8,49,False,0
