assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,517,4,0,0,0.0,0.0,2016-08-13T11:30:00Z,0,8,0,0,0,0,1,0,0,1,2,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,517,15,0,0,0.0,0.0,2016-08-20T14:00:00Z,0,16,0,0,0,0,2,0,4543,2,0,0.0,0,754,902,148,40,False,0
0,0,0,0,0.0,517,24,0,0,0.0,0.0,2016-08-27T16:30:00Z,0,11,0,0,0,0,3,0,7176,1,0,0.0,0,1026,1483,457,40,True,0
0,0,0,0,0.0,517,33,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,3,0,0,0,0,4,0,8769,1,1,0.0,0,621,1139,518,40,False,0
0,0,0,0,0.0,517,43,0,0,0.0,0.0,2016-09-17T14:00:00Z,0,1,0,0,0,0,5,0,9262,4,1,0.0,0,154,402,248,40,True,0
0,0,0,0,0.0,517,53,0,0,0.0,0.0,2016-09-24T14:00:00Z,0,9,0,0,0,0,6,0,9884,1,5,0.0,0,347,689,342,40,False,0
0,0,0,0,0.0,517,63,0,0,0.0,0.0,2016-10-01T14:00:00Z,0,4,0,0,0,0,7,0,10138,2,0,0.0,0,55,403,348,40,True,0
0,0,0,0,0.0,517,72,0,0,0.0,0.0,2016-10-15T14:00:00Z,0,2,0,0,0,0,8,0,10366,1,6,0.0,0,0,327,327,40,False,0
0,0,0,0,0.0,517,85,0,0,0.0,0.0,2016-10-22T14:00:00Z,0,14,0,0,0,0,9,0,10464,2,0,0.0,0,-2,197,199,40,True,0
0,0,0,0,0.0,517,99,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,18,0,0,0,0,10,0,10537,0,1,0.0,0,-29,157,186,40,False,0
0,0,0,0,0.0,517,105,0,0,0.0,0.0,2016-11-06T14:15:00Z,0,13,0,0,0,0,11,0,10607,1,2,0.0,0,-40,201,241,40,True,0
0,0,0,0,0.0,517,117,0,0,0.0,0.0,2016-11-19T15:00:00Z,0,15,0,0,0,0,12,0,10813,0,3,0.0,0,84,282,198,40,False,0
0,0,0,0,0.0,517,124,0,0,0.0,0.0,2016-11-26T15:00:00Z,0,19,0,0,0,0,13,0,10888,1,1,0.0,0,26,152,126,40,True,0
0,0,0,0,0.0,517,135,0,0,0.0,0.0,2016-12-05T20:00:00Z,0,12,0,0,0,0,14,0,10885,0,1,0.0,0,-46,104,150,40,False,0
0,0,0,0,0.0,517,144,0,0,0.0,0.0,2016-12-10T15:00:00Z,0,5,0,0,0,0,15,0,10991,3,3,0.0,0,50,152,102,40,True,0
0,0,0,0,0.0,517,160,0,0,0.0,0.0,2016-12-14T20:00:00Z,0,17,0,0,0,0,16,0,11072,0,3,0.0,0,28,94,66,40,False,0
0,0,0,0,0.0,517,170,0,0,0.0,0.0,2016-12-17T15:00:00Z,0,20,0,0,0,0,17,0,11091,0,1,0.0,0,-18,76,94,40,False,0
0,0,0,0,0.0,517,174,0,0,0.0,0.0,2016-12-26T17:15:00Z,0,10,0,0,0,0,18,0,11080,3,0,0.0,0,-62,83,145,40,True,0
0,0,0,0,0.0,517,184,0,0,0.0,0.0,2016-12-30T20:00:00Z,0,6,0,0,0,0,19,0,11126,2,2,0.0,0,13,136,123,40,True,0
0,0,0,0,0.0,517,199,0,0,0.0,0.0,2017-01-02T15:00:00Z,0,19,0,0,0,0,20,0,11112,1,3,0.0,0,-41,163,204,40,False,0
0,0,0,0,0.0,517,203,0,0,0.0,0.0,2017-01-14T15:00:00Z,0,2,0,0,0,0,21,0,11109,1,3,0.0,0,-67,333,400,40,True,0
0,0,0,0,0.0,517,213,0,0,0.0,0.0,2017-01-22T16:30:00Z,0,4,0,0,0,0,22,0,11023,0,2,0.0,0,-117,94,211,40,False,0
0,0,0,0,0.0,517,229,0,0,0.0,0.0,2017-02-01T20:00:00Z,0,11,0,0,0,0,23,0,10988,0,0,0.0,0,-83,69,152,40,False,0
0,0,0,0,0.0,517,234,0,0,0.0,0.0,2017-02-04T15:00:00Z,0,9,0,0,0,0,24,0,10952,0,2,0.0,0,-53,60,113,40,True,0
0,0,0,0,0.0,517,241,0,0,0.0,0.0,2017-02-11T12:30:00Z,0,1,0,0,0,0,25,0,10881,0,2,0.0,0,-101,87,188,40,False,0
0,0,0,0,0.0,517,254,0,0,0.0,0.0,2017-02-25T15:00:00Z,0,3,0,0,0,0,26,0,10473,1,1,0.0,0,-417,40,457,40,True,0
0,0,0,0,0.0,517,261,0,0,0.0,0.0,2017-03-04T15:00:00Z,0,8,0,0,0,0,27,0,10319,1,3,0.0,0,-156,17,173,40,False,0
0,0,0,0,0.0,517,276,0,0,0.0,0.0,2017-03-11T15:00:00Z,0,16,0,0,0,0,28,0,10158,1,2,0.0,0,-161,15,176,40,True,0
0,0,0,0,0.0,517,283,0,0,0.0,0.0,2017-03-18T15:00:00Z,0,6,0,0,0,0,29,0,10076,0,4,0.0,0,-82,9,91,40,False,0
0,0,0,0,0.0,517,294,0,0,0.0,0.0,2017-04-01T14:00:00Z,0,20,0,0,0,0,30,0,9922,1,2,0.0,0,-157,9,166,40,True,0
0,0,0,0,0.0,517,303,0,0,0.0,0.0,2017-04-05T18:45:00Z,0,12,0,0,0,0,31,0,9883,2,4,0.0,0,-40,8,48,40,True,0
0,0,0,0,0.0,517,314,0,0,0.0,0.0,2017-04-08T14:00:00Z,0,10,0,0,0,0,32,0,9819,1,3,0.0,0,-64,9,73,40,False,0
0,0,0,0,0.0,517,326,0,0,0.0,0.0,2017-04-15T14:00:00Z,0,14,0,0,0,0,33,0,9717,1,3,0.0,0,-103,6,109,40,False,0
0,0,0,0,0.0,517,335,0,0,0.0,0.0,2017-04-22T14:00:00Z,0,18,0,0,0,0,34,0,9633,0,2,0.0,0,-85,12,97,40,True,0
0,0,0,0,0.0,517,345,0,0,0.0,0.0,2017-04-29T14:00:00Z,0,13,0,0,0,0,35,0,9579,0,0,0.0,0,-55,6,61,40,False,0
0,0,0,0,0.0,517,355,0,0,0.0,0.0,2017-05-06T14:00:00Z,0,15,0,0,0,0,36,0,9518,2,0,0.0,0,-61,5,66,40,True,0
0,0,0,0,0.0,517,362,0,0,0.0,0.0,2017-05-14T11:00:00Z,0,5,0,0,0,0,37,0,9452,0,4,0.0,0,-66,12,78,40,False,0
0,0,0,0,0.0,517,374,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,17,0,0,0,0,38,0,9407,7,1,0.0,0,-47,16,63,40,True,0
