kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2019-08-11T13:00:00Z,1,2,1.6,0.0,0.2,0.2,19,95,0,0,0,0,0,0
2019-08-17T11:30:00Z,1,6,26.3,9.0,16.6,5.2,45,95,0,0,0,0,0,0
2019-08-24T16:30:00Z,2,2,17.7,39.0,15.0,7.2,90,94,0,0,0,0,3,0
2019-09-01T15:30:00Z,5,22,29.2,75.0,21.6,12.6,90,94,0,1,0,0,2,0
2019-09-15T15:30:00Z,2,9,14.2,5.0,9.8,2.9,90,94,0,0,0,0,2,0
2019-09-22T15:30:00Z,8,30,61.8,70.0,47.0,17.9,90,94,1,0,1,0,2,0
2019-09-30T19:00:00Z,2,5,6.0,23.0,2.8,3.2,73,94,0,0,0,0,1,0
2019-10-06T13:00:00Z,6,16,19.6,8.0,18.2,4.6,62,93,0,1,0,0,0,0
2019-10-21T19:00:00Z,2,9,35.8,19.0,18.8,7.4,77,93,0,0,0,0,1,0
2019-10-27T16:30:00Z,2,14,67.0,13.0,22.6,10.3,90,93,0,0,0,0,2,0
2019-11-02T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,93,0,0,0,0,0,0
2019-11-09T17:30:00Z,1,5,1.1,0.0,4.0,0.5,13,93,0,0,0,0,0,0
2019-11-23T15:00:00Z,0,-3,1.7,6.0,4.2,1.2,45,92,0,0,1,0,1,0
2019-12-01T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,92,0,0,0,0,0,0
2019-12-05T20:15:00Z,1,1,14.8,47.0,14.8,7.7,45,91,0,0,0,0,1,0
2019-12-09T20:00:00Z,12,33,7.7,27.0,39.0,7.4,87,91,1,1,0,0,1,0
2019-12-15T16:30:00Z,2,7,12.9,3.0,5.8,2.2,90,91,0,0,0,0,3,0
2019-12-21T12:30:00Z,0,0,0.0,0.0,0.0,0.0,0,91,0,0,0,0,0,0
2019-12-26T15:00:00Z,1,4,1.3,2.0,4.0,0.7,8,91,0,0,0,0,0,0
2019-12-29T14:00:00Z,1,3,0.3,0.0,0.0,0.0,4,91,0,0,0,0,1,0
2020-01-01T20:00:00Z,9,32,53.6,26.0,48.4,12.8,61,91,1,0,0,0,0,0
2020-01-11T12:30:00Z,1,6,16.0,23.0,10.2,4.9,90,91,0,0,1,0,1,0
2020-01-18T15:00:00Z,2,9,29.1,47.0,14.8,9.1,90,91,0,0,0,0,1,0
2020-01-21T20:15:00Z,2,7,1.7,6.0,4.2,1.2,80,91,0,0,0,0,1,0
2020-02-02T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,91,0,0,0,0,0,0
2020-02-16T16:30:00Z,17,65,58.8,39.0,84.6,18.2,90,91,1,2,0,0,0,0
2020-02-23T16:30:00Z,5,17,51.3,21.0,31.6,10.4,90,91,0,1,0,0,2,0
2020-03-07T15:00:00Z,3,6,5.8,48.0,3.2,5.7,68,92,0,0,0,0,0,0
