assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,504,3,0,0,0.0,0.0,2017-08-12T14:00:00Z,0,4,0,0,0,0,1,0,0,3,2,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,504,19,0,0,0.0,0.0,2017-08-20T15:00:00Z,0,17,0,0,0,0,2,0,1223,2,1,0.0,0,157,324,167,45,False,0
0,0,0,0,0.0,504,22,0,0,0.0,0.0,2017-08-27T12:30:00Z,0,7,0,0,0,0,3,0,1771,0,2,0.0,0,23,307,284,45,True,0
0,0,0,0,0.0,504,34,0,0,0.0,0.0,2017-09-09T14:00:00Z,0,9,0,0,0,0,4,0,1885,2,1,0.0,0,-130,142,272,45,False,0
0,0,0,0,0.0,504,49,0,0,0.0,0.0,2017-09-17T12:30:00Z,0,1,0,0,0,0,5,0,1888,0,0,0.0,0,-94,90,184,45,True,0
0,0,0,0,0.0,504,56,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,15,0,0,0,0,6,0,1951,4,0,0.0,0,-51,134,185,45,False,0
0,0,0,0,0.0,504,62,0,0,0.0,0.0,2017-09-30T16:30:00Z,0,11,0,0,0,0,7,0,1970,1,0,0.0,0,-72,118,190,45,True,0
0,0,0,0,0.0,504,73,0,0,0.0,0.0,2017-10-14T14:00:00Z,0,6,0,0,0,0,8,0,2623,1,2,0.0,0,420,943,523,44,False,0
0,0,0,0,0.0,504,81,0,0,0.0,0.0,2017-10-21T11:30:00Z,0,18,0,0,0,0,9,0,3361,2,4,0.0,0,484,1277,793,44,True,0
0,0,0,0,0.0,504,92,0,0,0.0,0.0,2017-10-28T16:30:00Z,0,2,0,0,0,0,10,0,3425,1,0,0.0,0,-109,498,607,44,False,0
0,0,0,0,0.0,504,101,0,0,0.0,0.0,2017-11-05T16:30:00Z,0,12,0,0,0,0,11,0,3459,0,1,0.0,0,-76,252,328,44,True,0
0,0,0,0,0.0,504,120,0,0,0.0,0.0,2017-11-18T15:00:00Z,0,19,0,0,0,0,12,0,3500,4,0,0.0,0,-79,281,360,44,False,0
0,0,0,0,0.0,504,123,0,0,0.0,0.0,2017-11-25T17:30:00Z,0,10,0,0,0,0,13,0,3434,1,1,0.0,0,-124,110,234,44,False,0
0,0,0,0,0.0,504,137,0,0,0.0,0.0,2017-11-29T19:45:00Z,0,16,0,0,0,0,14,0,3375,0,1,0.0,0,-90,51,141,44,True,0
0,0,0,0,0.0,504,144,0,0,0.0,0.0,2017-12-02T12:30:00Z,0,13,0,0,0,0,15,0,3352,1,3,0.0,0,-52,52,104,44,True,0
0,0,0,0,0.0,504,159,0,0,0.0,0.0,2017-12-09T12:30:00Z,0,20,0,0,0,0,16,0,3321,0,1,0.0,0,-70,60,130,44,False,0
0,0,0,0,0.0,504,163,0,0,0.0,0.0,2017-12-12T20:00:00Z,0,8,0,0,0,0,17,0,3299,3,1,0.0,0,-49,50,99,44,False,0
0,0,0,0,0.0,504,174,0,0,0.0,0.0,2017-12-16T15:00:00Z,0,14,0,0,0,0,18,0,3292,0,1,0.0,0,-45,42,87,44,True,0
0,0,0,0,0.0,504,184,0,0,0.0,0.0,2017-12-23T12:30:00Z,0,7,0,0,0,0,19,0,3411,0,0,0.0,0,24,258,234,43,False,0
0,0,0,0,0.0,504,192,0,0,0.0,0.0,2017-12-26T15:00:00Z,0,3,0,0,0,0,20,0,3552,0,2,0.0,0,40,244,204,43,True,0
0,0,0,0,0.0,504,202,0,0,0.0,0.0,2017-12-30T15:00:00Z,0,15,0,0,0,0,21,0,3579,0,5,0.0,0,-61,183,244,43,True,0
0,0,0,0,0.0,504,211,0,0,0.0,0.0,2018-01-03T19:45:00Z,0,1,0,0,0,0,22,0,3578,2,2,0.0,0,-27,81,108,43,False,0
0,0,0,0,0.0,504,222,0,0,0.0,0.0,2018-01-13T15:00:00Z,0,9,0,0,0,0,23,0,3605,0,0,0.0,0,-51,153,204,43,True,0
0,0,0,0,0.0,504,232,0,0,0.0,0.0,2018-01-20T12:30:00Z,0,3,0,0,0,0,24,0,3654,4,0,0.0,0,0,120,120,43,False,0
0,0,0,0,0.0,504,244,0,0,0.0,0.0,2018-01-31T19:45:00Z,0,2,0,0,0,0,25,0,3701,3,0,0.0,0,-26,117,143,43,True,0
0,0,0,0,0.0,504,259,0,0,0.0,0.0,2018-02-05T20:00:00Z,0,18,0,0,0,0,26,0,3763,1,4,0.0,0,41,107,66,43,False,0
0,0,0,0,0.0,504,261,0,0,0.0,0.0,2018-02-12T20:00:00Z,0,19,0,0,0,0,27,0,3859,0,3,0.0,0,28,152,124,43,True,0
0,0,0,0,0.0,504,278,0,0,0.0,0.0,2018-02-25T14:05:00Z,0,12,0,0,0,0,28,0,4004,1,2,0.0,0,47,218,171,43,False,0
0,0,0,0,0.0,504,286,0,0,0.0,0.0,2018-03-04T16:00:00Z,0,11,0,0,0,0,29,0,4045,0,1,0.0,0,-2,75,77,43,False,0
0,0,0,0,0.0,504,293,0,0,0.0,0.0,2018-03-10T17:30:00Z,0,6,0,0,0,0,30,0,3829,1,2,0.0,0,12,93,81,43,True,0
0,0,0,0,0.0,504,313,0,0,0.0,0.0,2018-04-01T15:00:00Z,0,17,0,0,0,0,32,0,3833,3,1,0.0,0,-14,50,64,43,True,0
0,0,0,0,0.0,504,324,0,0,0.0,0.0,2018-04-08T15:30:00Z,0,20,0,0,0,0,33,0,3851,1,1,0.0,0,-6,52,58,43,True,0
0,0,0,0,0.0,504,337,0,0,0.0,0.0,2018-04-14T11:30:00Z,0,14,0,0,0,0,34,0,3894,3,2,0.0,0,-1,50,51,43,False,0
0,0,0,0,0.0,504,302,0,0,0.0,0.0,2018-04-19T18:45:00Z,0,4,0,0,0,0,34,0,3894,2,1,0.0,0,-1,50,51,43,False,0
0,0,0,0,0.0,504,358,0,0,0.0,0.0,2018-04-28T16:30:00Z,0,16,0,0,0,0,36,0,3889,1,0,0.0,0,-3,34,37,43,False,0
0,0,0,0,0.0,504,364,0,0,0.0,0.0,2018-05-06T15:30:00Z,0,10,0,0,0,0,37,0,3904,0,1,0.0,0,-2,43,45,43,True,0
0,0,0,0,0.0,504,344,0,0,0.0,0.0,2018-05-09T18:45:00Z,0,8,0,0,0,0,37,0,3904,1,1,0.0,0,-2,43,45,43,True,0
0,0,0,0,0.0,504,376,0,0,0.0,0.0,2018-05-13T14:00:00Z,0,13,0,0,0,0,38,0,3933,0,3,0.0,0,20,68,48,43,False,0
