kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2019-08-10T16:30:00Z,2,2,1.1,17.0,5.0,2.3,73,60,0,0,0,0,1,0
2019-08-17T14:00:00Z,2,6,11.2,31.0,5.8,4.8,90,60,0,0,0,0,2,0
2019-08-23T19:00:00Z,9,28,23.0,37.0,38.8,9.9,90,60,1,0,0,0,0,0
2019-08-31T14:00:00Z,2,8,2.5,43.0,9.0,5.5,84,60,0,0,0,0,1,0
2019-09-16T19:00:00Z,2,-1,4.0,24.0,6.6,3.5,90,60,0,0,0,0,0,0
2019-09-22T15:30:00Z,7,29,1.1,42.0,36.4,8.0,90,60,1,0,0,0,3,0
2019-09-28T14:00:00Z,2,2,12.2,4.0,0.0,1.4,87,60,0,0,0,0,2,0
2019-10-05T14:00:00Z,14,50,15.9,123.0,97.4,23.6,90,60,2,1,0,0,1,0
2019-10-19T14:00:00Z,2,2,1.3,30.0,0.0,2.6,75,61,0,0,0,0,1,0
2019-10-26T11:30:00Z,2,4,4.3,24.0,0.0,2.7,70,61,0,0,0,0,3,0
2019-11-02T15:00:00Z,2,-2,3.8,10.0,0.0,0.7,85,61,0,0,0,0,0,0
2019-11-10T14:00:00Z,2,7,1.7,20.0,11.0,3.3,90,60,0,0,0,0,2,0
2019-11-25T20:00:00Z,1,-1,23.0,39.0,6.8,6.9,90,60,0,0,1,0,0,0
2019-12-01T16:30:00Z,2,5,1.1,25.0,12.4,3.9,90,59,0,0,0,0,2,0
2019-12-04T19:30:00Z,2,2,2.1,4.0,3.6,1.0,90,59,0,0,0,0,2,0
2019-12-08T14:00:00Z,1,3,25.2,12.0,9.0,4.6,90,58,0,0,1,0,4,0
2019-12-14T15:00:00Z,2,7,4.3,4.0,0.2,0.9,68,57,0,0,0,0,1,0
2019-12-21T15:00:00Z,2,1,3.7,52.0,0.0,5.3,90,57,0,0,0,0,3,0
2019-12-26T15:00:00Z,1,3,22.5,12.0,6.4,4.1,90,57,0,0,1,0,0,0
2019-12-28T15:00:00Z,2,2,4.0,25.0,4.6,3.4,90,57,0,0,0,0,3,0
2020-01-01T12:30:00Z,6,23,1.8,54.0,43.2,9.9,70,56,1,0,0,0,0,0
2020-01-12T16:30:00Z,0,0,0.0,0.0,0.0,0.0,0,56,0,0,0,0,0,0
2020-01-18T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0
2020-01-21T19:30:00Z,0,0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0
2020-02-01T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0
2020-02-16T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0
2020-02-22T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0
2020-03-09T20:00:00Z,0,0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0
