assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,435,2,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,5,0,0,0,0,1,0,43274,1,0,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,435,18,0,0,0.0,0.0,2016-08-20T14:00:00Z,0,6,0,0,0,0,2,0,43686,2,1,0.0,0,-1646,622,2268,40,True,0
0,0,0,0,0.0,435,30,0,0,0.0,0.0,2016-08-28T12:30:00Z,0,12,0,0,0,0,3,0,42420,0,0,0.0,0,-2064,643,2707,40,True,0
0,0,0,0,0.0,435,32,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,2,0,0,0,0,4,0,35975,0,1,0.0,0,-6595,285,6880,40,False,0
0,0,0,0,0.0,435,46,0,0,0.0,0.0,2016-09-17T14:00:00Z,0,20,0,0,0,0,5,0,33108,2,4,0.0,0,-2879,47,2926,40,True,0
0,0,0,0,0.0,435,56,0,0,0.0,0.0,2016-09-24T14:00:00Z,0,14,0,0,0,0,6,0,30346,1,1,0.0,0,-2779,71,2850,40,False,0
0,0,0,0,0.0,435,66,0,0,0.0,0.0,2016-10-01T14:00:00Z,0,15,0,0,0,0,7,0,28737,1,1,0.0,0,-1617,57,1674,40,False,0
0,0,0,0,0.0,435,80,0,0,0.0,0.0,2016-10-15T14:00:00Z,0,17,0,0,0,0,8,0,27602,1,1,0.0,0,-1140,30,1170,40,True,0
0,0,0,0,0.0,435,87,0,0,0.0,0.0,2016-10-22T16:30:00Z,0,9,0,0,0,0,9,0,26764,1,2,0.0,0,-842,18,860,40,False,0
0,0,0,0,0.0,435,100,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,10,0,0,0,0,10,0,26077,4,0,0.0,0,-688,17,705,40,True,0
0,0,0,0,0.0,435,106,0,0,0.0,0.0,2016-11-06T16:30:00Z,0,8,0,0,0,0,11,0,25291,2,1,0.0,0,-789,36,825,40,False,0
0,0,0,0,0.0,435,120,0,0,0.0,0.0,2016-11-21T20:00:00Z,0,3,0,0,0,0,12,0,24614,0,4,0.0,0,-684,35,719,40,True,0
0,0,0,0,0.0,435,124,0,0,0.0,0.0,2016-11-26T15:00:00Z,0,7,0,0,0,0,13,0,24218,1,1,0.0,0,-397,10,407,40,False,0
0,0,0,0,0.0,435,139,0,0,0.0,0.0,2016-12-03T15:00:00Z,0,18,0,0,0,0,14,0,23771,1,3,0.0,0,-447,3,450,40,True,0
0,0,0,0,0.0,435,143,0,0,0.0,0.0,2016-12-11T12:00:00Z,0,4,0,0,0,0,15,0,23346,0,1,0.0,0,-427,10,437,40,False,0
0,0,0,0,0.0,435,153,0,0,0.0,0.0,2016-12-14T20:00:00Z,0,16,0,0,0,0,16,0,23114,1,3,0.0,0,-235,11,246,40,True,0
0,0,0,0,0.0,435,169,0,0,0.0,0.0,2016-12-17T17:30:00Z,0,11,0,0,0,0,17,0,22843,2,0,0.0,0,-273,7,280,40,True,0
0,0,0,0,0.0,435,171,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,1,0,0,0,0,18,0,22494,0,1,0.0,0,-353,7,360,40,False,0
0,0,0,0,0.0,435,188,0,0,0.0,0.0,2016-12-31T15:00:00Z,0,13,0,0,0,0,19,0,22220,2,1,0.0,0,-277,10,287,40,False,0
0,0,0,0,0.0,435,199,0,0,0.0,0.0,2017-01-02T15:00:00Z,0,7,0,0,0,0,20,0,21831,1,3,0.0,0,-392,10,402,40,True,0
