kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2018-08-10T19:00:00Z,2,10,13.8,29.0,8.2,5.1,62,65,0,0,0,0,1,0
2018-08-18T14:00:00Z,9,32,4.8,9.0,41.4,5.5,81,65,1,0,0,0,0,0
2018-08-25T14:00:00Z,2,9,21.1,2.0,9.6,3.3,77,65,0,0,0,0,1,0
2018-09-01T11:30:00Z,5,23,39.4,46.0,23.8,10.9,82,65,0,1,0,0,2,0
2018-09-15T14:00:00Z,8,32,40.7,51.0,57.8,15.0,90,66,1,0,0,0,4,0
2018-09-22T14:00:00Z,8,35,31.9,8.0,43.0,8.3,84,67,1,0,0,0,1,0
2018-09-29T14:00:00Z,6,25,80.5,8.0,34.6,12.3,84,68,0,1,0,0,0,0
2018-10-06T14:00:00Z,2,7,10.1,11.0,3.2,2.4,79,69,0,0,0,0,2,0
2018-10-22T19:00:00Z,2,16,41.8,3.0,9.2,5.4,74,70,0,0,0,0,3,0
2018-10-27T16:30:00Z,2,18,60.5,24.0,18.2,10.3,90,70,0,0,0,0,1,0
2018-11-03T15:00:00Z,3,13,61.2,27.0,12.6,10.1,81,70,0,0,0,0,0,0
2018-11-10T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0
2018-11-24T15:00:00Z,-2,-7,2.6,0.0,0.0,0.0,27,68,0,0,0,1,1,0
2018-12-01T15:00:00Z,8,29,17.5,24.0,43.6,8.5,90,68,1,0,1,0,0,0
2018-12-05T19:45:00Z,10,39,66.8,38.0,51.0,15.6,90,68,1,0,0,0,1,0
2018-12-08T19:45:00Z,2,16,43.0,13.0,15.2,7.1,90,68,0,0,0,0,2,0
2018-12-15T15:00:00Z,1,2,16.2,0.0,3.8,2.0,45,68,0,0,0,0,1,0
2018-12-22T15:00:00Z,6,26,55.2,12.0,31.2,9.8,81,68,0,1,0,0,0,0
2018-12-26T15:00:00Z,2,5,15.9,24.0,5.0,4.5,77,68,0,0,0,0,1,0
2018-12-29T15:00:00Z,0,10,48.2,35.0,30.0,11.3,90,68,0,0,0,0,1,0
2019-01-01T12:30:00Z,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0
2019-01-12T15:00:00Z,1,14,105.1,30.0,23.0,15.8,90,68,0,0,1,0,2,0
2019-01-19T12:30:00Z,4,16,15.8,7.0,20.4,4.3,17,67,0,1,0,0,1,0
2019-01-30T20:00:00Z,2,4,5.3,13.0,0.2,1.9,74,67,0,0,0,0,1,0
2019-02-03T14:05:00Z,2,12,51.8,43.0,14.2,10.9,61,66,0,0,0,0,1,0
2019-02-10T13:30:00Z,2,21,114.4,8.0,19.4,14.2,90,66,0,0,0,0,3,0
2019-02-23T17:30:00Z,2,19,79.8,55.0,23.6,15.8,90,66,0,0,0,0,4,0
2019-02-26T19:45:00Z,6,27,63.8,6.0,36.0,10.6,90,66,0,1,0,0,1,0
2019-03-03T12:00:00Z,2,15,58.0,16.0,11.8,8.6,90,67,0,0,0,0,2,0
2019-03-09T15:00:00Z,6,27,53.4,2.0,26.2,8.2,80,67,0,1,0,0,1,0
2019-03-16T15:00:00Z,9,28,40.8,20.0,45.6,10.6,63,68,1,0,1,0,1,0
2019-03-30T15:00:00Z,3,10,64.7,29.0,11.6,10.5,90,68,0,0,0,0,0,0
