assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,285,6,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,14,0,0,0,0,1,0,2522,1,1,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,285,19,0,0,0.0,0.0,2016-08-21T12:30:00Z,0,15,0,0,0,0,2,0,2413,2,1,0.0,0,-246,26,272,45,False,0
0,0,0,0,0.0,285,30,0,0,0.0,0.0,2016-08-28T12:30:00Z,0,19,0,0,0,0,3,0,2272,0,0,0.0,0,-220,107,327,44,False,0
0,0,0,0,0.0,285,36,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,5,0,0,0,0,4,0,2006,2,1,0.0,0,-368,290,658,44,True,0
0,0,0,0,0.0,285,42,0,0,0.0,0.0,2016-09-17T16:30:00Z,0,6,0,0,0,0,5,0,1769,1,3,0.0,0,-240,9,249,44,False,0
0,0,0,0,0.0,285,55,0,0,0.0,0.0,2016-09-24T14:00:00Z,0,17,0,0,0,0,6,0,1558,2,1,0.0,0,-215,7,222,44,True,0
0,0,0,0,0.0,285,70,0,0,0.0,0.0,2016-10-01T14:00:00Z,0,20,0,0,0,0,7,0,1472,1,1,0.0,0,-88,10,98,44,False,0
0,0,0,0,0.0,285,77,0,0,0.0,0.0,2016-10-16T12:30:00Z,0,18,0,0,0,0,8,0,1396,1,0,0.0,0,-77,4,81,44,True,0
0,0,0,0,0.0,285,81,0,0,0.0,0.0,2016-10-22T14:00:00Z,0,1,0,0,0,0,9,0,1322,0,0,0.0,0,-74,1,75,44,False,0
0,0,0,0,0.0,285,94,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,2,0,0,0,0,10,0,1277,0,2,0.0,0,-45,2,47,44,True,0
