assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,277,6,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,14,0,0,0,0,1,0,79892,1,1,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,277,19,0,0,0.0,0.0,2016-08-21T12:30:00Z,0,15,0,0,0,0,2,0,74892,2,1,0.0,0,-7428,1028,8456,40,False,0
0,0,0,0,0.0,277,30,0,0,0.0,0.0,2016-08-28T12:30:00Z,0,19,0,0,0,0,3,0,68581,0,0,0.0,0,-7221,1231,8452,40,False,0
0,0,0,0,0.0,277,36,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,5,0,0,0,0,4,0,53587,2,1,0.0,0,-15281,609,15890,40,True,0
0,0,0,0,0.0,277,42,0,0,0.0,0.0,2016-09-17T16:30:00Z,0,6,0,0,0,0,5,0,47238,1,3,0.0,0,-6370,69,6439,40,False,0
0,0,0,0,0.0,277,55,0,0,0.0,0.0,2016-09-24T14:00:00Z,0,17,0,0,0,0,6,0,40722,2,1,0.0,0,-6538,83,6621,40,True,0
0,0,0,0,0.0,277,70,0,0,0.0,0.0,2016-10-01T14:00:00Z,0,20,0,0,0,0,7,0,37396,1,1,0.0,0,-3337,67,3404,40,False,0
0,0,0,0,0.0,277,77,0,0,0.0,0.0,2016-10-16T12:30:00Z,0,18,0,0,0,0,8,0,34831,1,0,0.0,0,-2574,34,2608,40,True,0
0,0,0,0,0.0,277,81,0,0,0.0,0.0,2016-10-22T14:00:00Z,0,1,0,0,0,0,9,0,33033,0,0,0.0,0,-1804,42,1846,40,False,0
0,0,0,0,0.0,277,94,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,2,0,0,0,0,10,0,31724,0,2,0.0,0,-1314,23,1337,40,True,0
0,0,0,0,0.0,277,108,0,0,0.0,0.0,2016-11-05T15:00:00Z,0,10,0,0,0,0,11,0,30250,1,1,0.0,0,-1485,38,1523,40,False,0
0,0,0,0,0.0,277,114,0,0,0.0,0.0,2016-11-20T16:00:00Z,0,4,0,0,0,0,12,0,28897,1,0,0.0,0,-1359,43,1402,40,True,0
0,0,0,0,0.0,277,125,0,0,0.0,0.0,2016-11-26T15:00:00Z,0,8,0,0,0,0,13,0,28217,2,2,0.0,0,-681,6,687,40,False,0
0,0,0,0,0.0,277,135,0,0,0.0,0.0,2016-12-05T20:00:00Z,0,7,0,0,0,0,14,0,27512,0,1,0.0,0,-708,13,721,40,True,0
0,0,0,0,0.0,277,150,0,0,0.0,0.0,2016-12-11T14:15:00Z,0,13,0,0,0,0,15,0,26740,0,1,0.0,0,-778,28,806,40,False,0
