assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,246,9,0,0,0.0,0.0,2016-08-14T12:30:00Z,0,2,0,0,0,0,1,0,459,3,1,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,246,11,0,0,0.0,0.0,2016-08-19T19:00:00Z,0,13,0,0,0,0,2,0,411,0,2,0.0,0,-106,9,115,45,True,0
0,0,0,0,0.0,246,24,0,0,0.0,0.0,2016-08-27T16:30:00Z,0,7,0,0,0,0,3,0,361,1,0,0.0,0,-66,6,72,45,False,0
0,0,0,0,0.0,246,35,0,0,0.0,0.0,2016-09-10T11:30:00Z,0,10,0,0,0,0,4,0,345,2,1,0.0,0,-30,10,40,45,True,0
0,0,0,0,0.0,246,50,0,0,0.0,0.0,2016-09-18T11:00:00Z,0,18,0,0,0,0,5,0,334,1,3,0.0,0,-18,6,24,45,False,0
0,0,0,0,0.0,246,54,0,0,0.0,0.0,2016-09-24T11:30:00Z,0,8,0,0,0,0,6,0,323,1,4,0.0,0,-18,10,28,45,True,0
0,0,0,0,0.0,246,65,0,0,0.0,0.0,2016-10-02T11:00:00Z,0,14,0,0,0,0,7,0,321,1,1,0.0,0,-5,7,12,45,True,0
0,0,0,0,0.0,246,75,0,0,0.0,0.0,2016-10-17T19:00:00Z,0,9,0,0,0,0,8,0,326,0,0,0.0,0,-6,4,10,45,False,0
0,0,0,0,0.0,246,84,0,0,0.0,0.0,2016-10-23T15:00:00Z,0,4,0,0,0,0,9,0,325,0,4,0.0,0,-7,4,11,45,False,0
0,0,0,0,0.0,246,93,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,3,0,0,0,0,10,0,331,0,0,0.0,0,2,7,5,45,True,0
0,0,0,0,0.0,246,109,0,0,0.0,0.0,2016-11-06T15:00:00Z,0,16,0,0,0,0,11,0,329,3,1,0.0,0,-4,3,7,45,False,0
0,0,0,0,0.0,246,113,0,0,0.0,0.0,2016-11-19T12:30:00Z,0,1,0,0,0,0,12,0,333,1,1,0.0,0,-7,7,14,45,True,0
0,0,0,0,0.0,246,127,0,0,0.0,0.0,2016-11-27T16:30:00Z,0,20,0,0,0,0,13,0,335,1,1,0.0,0,-1,5,6,45,True,0
0,0,0,0,0.0,246,133,0,0,0.0,0.0,2016-12-04T16:00:00Z,0,6,0,0,0,0,14,0,341,1,1,0.0,0,4,7,3,45,False,0
0,0,0,0,0.0,246,149,0,0,0.0,0.0,2016-12-11T14:15:00Z,0,17,0,0,0,0,15,0,344,0,1,0.0,0,-2,7,9,45,True,0
0,0,0,0,0.0,246,155,0,0,0.0,0.0,2016-12-14T20:00:00Z,0,5,0,0,0,0,16,0,343,2,1,0.0,0,-3,7,10,45,False,0
0,0,0,0,0.0,246,169,0,0,0.0,0.0,2016-12-17T17:30:00Z,0,19,0,0,0,0,17,0,345,2,0,0.0,0,-1,10,11,45,False,0
0,0,0,0,0.0,246,177,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,15,0,0,0,0,18,0,344,1,3,0.0,0,-3,13,16,45,True,0
0,0,0,0,0.0,246,187,0,0,0.0,0.0,2016-12-31T15:00:00Z,0,12,0,0,0,0,19,0,344,1,2,0.0,0,-2,9,11,45,True,0
0,0,0,0,0.0,246,200,0,0,0.0,0.0,2017-01-02T17:15:00Z,0,20,0,0,0,0,20,0,346,2,0,0.0,0,0,8,8,45,False,0
0,0,0,0,0.0,246,205,0,0,0.0,0.0,2017-01-15T16:00:00Z,0,9,0,0,0,0,21,0,341,1,1,0.0,0,-9,10,19,45,True,0
