kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2018-08-11T16:30:00Z,0,0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0
2018-08-18T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,55,0,0,0,0,0,0
2018-08-25T11:30:00Z,0,0,0.0,0.0,0.0,0.0,0,54,0,0,0,0,0,0
2018-09-01T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,54,0,0,0,0,0,0
2018-09-16T12:30:00Z,0,0,0.0,0.0,0.0,0.0,0,53,0,0,0,0,0,0
2018-09-22T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,53,0,0,0,0,0,0
2018-09-29T14:00:00Z,6,25,0.8,17.0,34.6,5.2,13,53,1,0,0,0,0,0
2018-10-06T14:00:00Z,0,-2,0.6,6.0,0.0,0.3,14,53,0,0,1,0,0,0
2018-10-20T14:00:00Z,1,1,22.1,10.0,1.0,3.3,30,53,0,0,0,0,0,0
2018-10-27T14:00:00Z,1,11,58.4,10.0,16.2,8.5,29,53,0,0,0,0,0,0
2018-11-03T19:45:00Z,2,8,5.8,12.0,3.6,2.1,61,53,0,0,0,0,3,0
2018-11-11T16:30:00Z,11,23,2.2,17.0,34.0,5.3,60,52,1,0,0,0,0,0
2018-11-25T16:00:00Z,1,-1,6.2,8.0,0.0,1.3,45,52,0,0,0,0,1,0
2018-11-30T20:00:00Z,1,7,24.8,23.0,9.2,5.7,8,52,0,0,0,0,0,0
2018-12-05T19:45:00Z,1,2,0.0,0.0,0.0,0.0,2,52,0,0,0,0,0,0
2018-12-09T16:00:00Z,0,0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0
2018-12-15T15:00:00Z,6,21,0.0,17.0,33.4,5.0,1,52,1,0,0,0,0,0
2018-12-21T20:00:00Z,1,4,5.9,2.0,4.2,1.2,27,52,0,0,0,0,1,0
2018-12-26T12:30:00Z,1,12,34.9,6.0,9.8,5.1,45,52,0,0,0,0,1,0
2018-12-29T15:00:00Z,5,18,56.9,9.0,28.0,9.4,84,52,0,1,0,0,1,0
2019-01-02T19:45:00Z,2,12,27.8,4.0,7.0,3.9,83,52,0,0,0,0,1,0
2019-01-14T20:00:00Z,0,0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0
2019-01-19T12:30:00Z,0,0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0
2019-01-29T19:45:00Z,1,4,10.8,4.0,2.2,1.7,1,52,0,0,0,0,0,0
2019-02-02T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0
2019-02-11T20:00:00Z,1,6,29.5,3.0,7.2,4.0,21,52,0,0,0,0,0,0
2019-02-23T15:00:00Z,1,-2,2.5,0.0,0.0,0.0,24,52,0,0,0,0,0,0
2019-02-26T19:45:00Z,1,0,9.9,0.0,1.6,1.2,24,52,0,0,0,0,1,0
2019-03-02T15:00:00Z,1,0,1.3,0.0,1.6,0.3,15,52,0,0,0,0,0,0
2019-03-10T14:05:00Z,0,0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0
2019-03-30T15:00:00Z,1,0,9.2,4.0,2.2,1.5,58,52,0,0,0,0,1,0
2019-04-02T18:45:00Z,1,0,0.8,4.0,1.2,0.6,17,52,0,0,0,0,0,0
2019-04-13T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0
2019-04-20T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0
2019-04-24T18:45:00Z,1,3,1.3,0.0,0.0,0.1,12,52,0,0,0,0,1,0
2019-04-27T14:00:00Z,1,4,1.9,0.0,1.0,0.3,3,52,0,0,0,0,0,0
2019-05-04T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0
2019-05-12T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,0,0
2019-08-11T13:00:00Z,0,0,0.0,0.0,0.0,0.0,0,50,0,0,0,0,0,0
2019-08-19T19:00:00Z,0,0,0.0,0.0,0.0,0.0,0,50,0,0,0,0,0,0
2019-08-25T15:30:00Z,0,0,0.0,0.0,0.0,0.0,0,50,0,0,0,0,0,0
