assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,151,4,0,0,0.0,0.0,2016-08-13T11:30:00Z,0,8,0,0,0,0,1,0,313,1,2,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,151,15,0,0,0.0,0.0,2016-08-20T14:00:00Z,0,16,0,0,0,0,2,0,320,2,0,0.0,0,-29,12,41,45,False,0
0,0,0,0,0.0,151,24,0,0,0.0,0.0,2016-08-27T16:30:00Z,0,11,0,0,0,0,3,0,305,1,0,0.0,0,-34,8,42,45,True,0
0,0,0,0,0.0,151,33,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,3,0,0,0,0,4,0,294,1,1,0.0,0,-19,11,30,45,False,0
0,0,0,0,0.0,151,43,0,0,0.0,0.0,2016-09-17T14:00:00Z,0,1,0,0,0,0,5,0,293,4,1,0.0,0,-8,4,12,45,True,0
0,0,0,0,0.0,151,53,0,0,0.0,0.0,2016-09-24T14:00:00Z,0,9,0,0,0,0,6,0,289,1,5,0.0,0,-8,6,14,45,False,0
0,0,0,0,0.0,151,63,0,0,0.0,0.0,2016-10-01T14:00:00Z,0,4,0,0,0,0,7,0,286,2,0,0.0,0,-8,4,12,44,True,0
0,0,0,0,0.0,151,72,0,0,0.0,0.0,2016-10-15T14:00:00Z,0,2,0,0,0,0,8,0,283,1,6,0.0,0,-6,6,12,44,False,0
0,0,0,0,0.0,151,85,0,0,0.0,0.0,2016-10-22T14:00:00Z,0,14,0,0,0,0,9,0,289,2,0,0.0,0,5,10,5,44,True,0
0,0,0,0,0.0,151,99,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,18,0,0,0,0,10,0,289,0,1,0.0,0,-3,5,8,44,False,0
0,0,0,0,0.0,151,105,0,0,0.0,0.0,2016-11-06T14:15:00Z,0,13,0,0,0,0,11,0,291,1,2,0.0,0,2,9,7,44,True,0
