kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2019-08-10T11:30:00Z,1,3,1.4,0.0,6.6,0.8,45,65,0,0,0,0,4,0
2019-08-17T14:00:00Z,2,4,2.8,3.0,4.6,1.0,76,65,0,0,0,0,1,0
2019-08-24T14:00:00Z,1,4,1.1,17.0,8.4,2.7,12,64,0,0,0,0,0,0
2019-08-31T14:00:00Z,1,4,0.8,0.0,1.2,0.2,2,63,0,0,0,0,0,0
2019-09-16T19:00:00Z,1,5,11.8,14.0,3.4,2.9,28,62,0,0,0,0,0,0
2019-09-22T13:00:00Z,3,13,14.9,2.0,6.8,2.4,90,62,0,0,0,0,0,0
2019-09-28T14:00:00Z,2,14,41.3,52.0,10.0,10.3,66,61,0,0,0,0,2,0
2019-10-05T16:30:00Z,1,3,0.8,0.0,0.2,0.1,22,61,0,0,0,0,1,0
2019-10-19T11:30:00Z,2,0,5.2,22.0,0.0,2.7,62,61,0,0,0,0,1,0
2019-10-26T14:00:00Z,1,8,14.3,2.0,6.2,2.3,12,61,0,0,0,0,0,0
2019-11-02T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,60,0,0,0,0,0,0
2019-11-09T15:00:00Z,2,7,6.6,0.0,0.0,0.7,63,60,0,0,0,0,3,0
2019-11-23T12:30:00Z,1,3,3.1,2.0,2.6,0.8,34,60,0,0,0,0,0,0
2019-11-30T15:00:00Z,5,15,13.4,2.0,24.6,4.0,82,60,0,1,1,0,0,0
2019-12-04T19:30:00Z,2,7,17.9,21.0,13.6,5.3,90,60,0,0,0,0,2,0
2019-12-09T20:00:00Z,5,16,21.1,14.0,21.2,5.6,90,60,0,1,0,0,3,0
2019-12-14T17:30:00Z,6,19,32.8,37.0,29.0,9.9,90,60,0,1,0,0,0,0
2019-12-26T15:00:00Z,1,6,13.1,0.0,7.4,2.1,58,60,0,0,0,0,0,0
2019-12-28T17:30:00Z,10,33,18.5,17.0,48.2,8.4,90,60,1,0,0,0,2,0
2020-01-01T17:30:00Z,3,11,10.1,39.0,7.2,5.6,90,60,0,0,0,0,0,0
2020-01-10T20:00:00Z,1,2,1.0,0.0,1.0,0.2,6,60,0,0,0,0,0,0
2020-01-18T15:00:00Z,1,5,5.1,17.0,5.6,2.8,59,60,0,0,0,0,1,0
2020-01-22T19:30:00Z,1,5,3.9,0.0,6.4,1.0,45,60,0,0,0,0,2,0
2020-01-29T19:45:00Z,1,1,0.0,4.0,0.0,0.2,21,60,0,0,0,0,0,0
2020-02-01T15:00:00Z,1,4,0.3,0.0,1.2,0.2,5,60,0,0,0,0,0,0
2020-02-19T19:30:00Z,0,0,0.0,0.0,0.0,0.0,0,60,0,0,0,0,0,0
2020-02-24T20:00:00Z,6,20,4.3,17.0,32.4,5.4,43,60,1,0,0,0,2,0
2020-02-29T15:00:00Z,9,34,24.9,20.0,43.4,8.8,90,60,0,2,0,0,1,0
2020-03-07T15:00:00Z,1,9,11.8,29.0,10.4,5.1,86,60,0,0,1,0,1,0
