assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,4,8,0,0,0.0,0.0,2016-08-14T15:00:00Z,0,9,0,0,0,0,1,0,5311,4,3,0.0,0,0,0,0,50,True,0
0,0,0,0,0.0,4,13,0,0,0.0,0.0,2016-08-20T16:30:00Z,0,8,0,0,0,0,2,0,5775,0,0,0.0,0,-989,129,1118,50,False,0
0,0,0,0,0.0,4,28,0,0,0.0,0.0,2016-08-27T14:00:00Z,0,18,0,0,0,0,3,0,5462,3,1,0.0,0,-858,96,954,50,False,0
0,0,0,0,0.0,4,31,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,13,0,0,0,0,4,0,5291,1,2,0.0,0,-614,104,718,49,True,0
0,0,0,0,0.0,4,43,0,0,0.0,0.0,2016-09-17T14:00:00Z,0,7,0,0,0,0,5,0,5171,4,1,0.0,0,-269,33,302,49,False,0
0,0,0,0,0.0,4,51,0,0,0.0,0.0,2016-09-24T16:30:00Z,0,4,0,0,0,0,6,0,5058,0,3,0.0,0,-229,45,274,49,True,0
0,0,0,0,0.0,4,61,0,0,0.0,0.0,2016-10-02T15:30:00Z,0,3,0,0,0,0,7,0,4973,1,0,0.0,0,-169,40,209,49,False,0
0,0,0,0,0.0,4,71,0,0,0.0,0.0,2016-10-15T14:00:00Z,0,16,0,0,0,0,8,0,4982,2,3,0.0,0,-142,53,195,49,True,0
0,0,0,0,0.0,4,81,0,0,0.0,0.0,2016-10-22T14:00:00Z,0,12,0,0,0,0,9,0,4951,0,0,0.0,0,-108,30,138,49,True,0
0,0,0,0,0.0,4,97,0,0,0.0,0.0,2016-10-29T11:30:00Z,0,15,0,0,0,0,10,0,4937,4,1,0.0,0,-93,22,115,49,False,0
0,0,0,0,0.0,4,101,0,0,0.0,0.0,2016-11-06T12:00:00Z,0,17,0,0,0,0,11,0,4926,1,1,0.0,0,-83,15,98,49,True,0
0,0,0,0,0.0,4,113,0,0,0.0,0.0,2016-11-19T12:30:00Z,0,11,0,0,0,0,12,0,4994,1,1,0.0,0,-65,40,105,49,False,0
0,0,0,0,0.0,4,121,0,0,0.0,0.0,2016-11-27T14:15:00Z,0,2,0,0,0,0,13,0,5002,1,3,0.0,0,-43,25,68,49,True,0
0,0,0,0,0.0,4,140,0,0,0.0,0.0,2016-12-03T17:30:00Z,0,20,0,0,0,0,14,0,5020,5,1,0.0,0,-34,26,60,48,False,0
0,0,0,0,0.0,4,141,0,0,0.0,0.0,2016-12-10T15:00:00Z,0,14,0,0,0,0,15,0,5047,1,3,0.0,0,-40,65,105,48,True,0
0,0,0,0,0.0,4,156,0,0,0.0,0.0,2016-12-13T19:45:00Z,0,6,0,0,0,0,16,0,5082,1,2,0.0,0,-20,36,56,48,False,0
0,0,0,0,0.0,4,164,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,10,0,0,0,0,17,0,5089,1,2,0.0,0,-34,35,69,48,False,0
0,0,0,0,0.0,4,171,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,19,0,0,0,0,18,0,5139,0,1,0.0,0,-42,55,97,48,True,0
0,0,0,0,0.0,4,181,0,0,0.0,0.0,2017-01-01T16:00:00Z,0,5,0,0,0,0,19,0,5162,0,2,0.0,0,-31,61,92,48,True,0
0,0,0,0,0.0,4,191,0,0,0.0,0.0,2017-01-03T19:45:00Z,0,2,0,0,0,0,20,0,5184,3,3,0.0,0,-19,41,60,48,False,0
0,0,0,0,0.0,4,207,0,0,0.0,0.0,2017-01-14T15:00:00Z,0,16,0,0,0,0,21,0,5267,4,0,0.0,0,-35,73,108,48,False,0
0,0,0,0,0.0,4,211,0,0,0.0,0.0,2017-01-22T14:15:00Z,0,3,0,0,0,0,22,0,5299,1,2,0.0,0,-38,48,86,48,True,0
0,0,0,0,0.0,4,221,0,0,0.0,0.0,2017-01-31T19:45:00Z,0,18,0,0,0,0,23,0,5429,2,1,0.0,0,13,79,66,48,True,0
0,0,0,0,0.0,4,231,0,0,0.0,0.0,2017-02-04T12:30:00Z,0,4,0,0,0,0,24,0,5534,1,3,0.0,0,29,57,28,48,False,0
0,0,0,0,0.0,4,241,0,0,0.0,0.0,2017-02-11T12:30:00Z,0,7,0,0,0,0,25,0,5754,0,2,0.0,0,46,106,60,48,True,0
