kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2019-08-10T16:30:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2019-08-17T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2019-08-23T19:00:00Z,5,18,1.1,3.0,6.6,1.1,90,44,0,0,1,0,0,0
2019-08-31T14:00:00Z,1,5,15.6,9.0,11.6,3.6,90,44,0,0,1,0,1,0
2019-09-16T19:00:00Z,6,21,11.3,17.0,23.8,5.2,84,44,0,0,0,0,0,0
2019-09-22T15:30:00Z,1,8,15.8,0.0,13.6,2.9,90,44,0,0,0,0,3,0
2019-09-28T14:00:00Z,4,16,16.1,0.0,29.6,4.6,90,44,0,1,0,0,2,0
2019-10-05T14:00:00Z,1,7,11.9,0.0,16.4,2.8,90,44,0,0,1,0,1,0
2019-10-19T14:00:00Z,5,25,16.8,2.0,35.0,5.4,90,44,0,1,0,0,1,0
2019-10-26T11:30:00Z,1,12,15.7,0.0,26.6,4.2,90,44,0,0,0,0,3,0
2019-11-02T15:00:00Z,6,21,0.5,0.0,9.8,1.0,68,44,0,0,0,0,0,0
2019-11-10T14:00:00Z,0,7,1.5,0.0,21.6,2.3,90,44,0,0,1,0,2,0
2019-11-25T20:00:00Z,8,34,7.4,2.0,25.4,3.5,90,44,0,0,0,0,0,0
2019-12-01T16:30:00Z,0,17,14.5,0.0,23.2,3.8,90,44,0,0,1,0,2,0
2019-12-04T19:30:00Z,0,0,0.0,0.0,0.0,0.0,0,44,0,0,0,0,0,0
2019-12-08T14:00:00Z,1,2,0.3,0.0,0.2,0.1,12,44,0,0,0,0,0,0
2019-12-14T15:00:00Z,1,14,1.6,0.0,26.2,2.8,90,44,0,0,0,0,2,0
2019-12-21T15:00:00Z,1,15,5.4,7.0,28.2,4.1,90,44,0,0,0,0,3,0
2019-12-26T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,44,0,0,0,0,0,0
2019-12-28T15:00:00Z,0,3,11.2,0.0,8.6,2.0,24,44,0,0,0,0,2,0
2020-01-01T12:30:00Z,2,15,4.9,0.0,19.8,2.5,90,44,0,0,0,0,1,0
2020-01-12T16:30:00Z,0,0,0.0,0.0,0.0,0.0,0,44,0,0,0,0,0,0
2020-01-18T15:00:00Z,2,9,2.0,0.0,24.6,2.7,90,44,0,0,0,0,1,0
2020-01-21T19:30:00Z,2,16,17.7,0.0,16.0,3.4,90,44,0,0,0,0,1,0
2020-02-01T15:00:00Z,1,11,19.1,6.0,7.6,3.3,90,44,0,0,0,0,2,0
2020-02-16T14:00:00Z,0,10,19.9,2.0,16.2,3.8,90,44,0,0,1,0,3,0
2020-02-22T15:00:00Z,0,3,14.5,0.0,19.8,3.4,90,44,0,0,1,0,2,0
2020-03-09T20:00:00Z,0,13,0.8,7.0,21.4,2.9,90,44,0,0,0,0,4,0
