kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2016-08-13T16:30:00Z,5,21,17.9,17.0,5.8,4.1,90,80,0,1,0,0,1,0
2016-08-20T11:30:00Z,4,18,13.9,46.0,21.8,8.2,90,80,0,1,1,0,1,0
2016-08-28T15:00:00Z,15,45,26.4,70.0,72.4,16.9,90,81,2,0,0,0,1,0
2016-09-10T11:30:00Z,1,2,5.8,18.0,0.0,2.1,59,82,0,0,0,0,1,0
2016-09-17T14:00:00Z,13,55,20.5,126.0,68.4,21.5,90,83,1,1,0,0,0,0
2016-09-24T14:00:00Z,6,14,13.2,51.0,36.0,10.0,90,85,1,0,1,0,1,0
2016-10-02T13:15:00Z,1,-5,2.7,21.0,1.6,2.5,86,86,0,0,1,0,2,0
2016-10-15T14:00:00Z,2,12,16.8,31.0,10.8,5.9,90,85,0,0,0,0,1,0
2016-10-23T12:30:00Z,2,5,30.7,24.0,14.2,6.9,90,85,0,0,0,0,1,0
2016-10-29T14:00:00Z,3,6,30.8,66.0,6.0,10.3,76,84,0,0,0,0,0,0
2016-11-05T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,83,0,0,0,0,0,0
2016-11-19T15:00:00Z,2,2,17.2,21.0,11.4,5.0,90,80,0,0,0,0,1,0
2016-11-26T12:30:00Z,1,5,58.8,30.0,8.2,9.7,56,79,0,0,0,0,1,0
2016-12-03T12:30:00Z,0,0,0.0,0.0,0.0,0.0,0,78,0,0,0,0,0,0
2016-12-10T17:30:00Z,1,3,13.1,4.0,3.6,2.1,33,77,0,0,0,0,1,0
2016-12-14T20:00:00Z,6,22,35.2,21.0,24.6,8.1,90,77,0,1,0,0,0,0
2016-12-18T16:00:00Z,9,26,20.4,50.0,34.6,10.5,90,77,1,0,0,0,1,0
2016-12-26T17:15:00Z,9,26,22.5,21.0,0.2,4.4,90,76,0,2,0,0,0,0
2016-12-31T17:30:00Z,2,9,12.7,24.0,4.2,4.1,90,76,0,0,0,0,1,0
2017-01-02T15:00:00Z,5,17,47.1,22.0,24.2,9.3,88,77,0,1,0,0,1,0
2017-01-15T13:30:00Z,2,4,23.3,38.0,7.2,6.9,90,77,0,0,0,0,4,0
