assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,119,2,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,19,0,0,0,0,1,0,675,1,0,0.0,0,0,0,0,55,True,0
0,0,0,0,0.0,119,16,0,0,0.0,0.0,2016-08-20T14:00:00Z,0,17,0,0,0,0,2,0,598,0,1,0.0,0,-125,9,134,55,False,0
0,0,0,0,0.0,119,22,0,0,0.0,0.0,2016-08-27T14:00:00Z,0,2,0,0,0,0,3,0,516,1,1,0.0,0,-105,23,128,55,True,0
0,0,0,0,0.0,119,36,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,12,0,0,0,0,4,0,466,2,1,0.0,0,-65,11,76,54,False,0
0,0,0,0,0.0,119,47,0,0,0.0,0.0,2016-09-18T13:15:00Z,0,14,0,0,0,0,5,0,442,1,4,0.0,0,-34,17,51,54,True,0
0,0,0,0,0.0,119,57,0,0,0.0,0.0,2016-09-24T14:00:00Z,0,15,0,0,0,0,6,0,471,3,2,0.0,0,-6,29,35,54,False,0
0,0,0,0,0.0,119,62,0,0,0.0,0.0,2016-09-30T19:00:00Z,0,6,0,0,0,0,7,0,516,1,1,0.0,0,-4,38,42,54,False,0
0,0,0,0,0.0,119,74,0,0,0.0,0.0,2016-10-15T16:30:00Z,0,20,0,0,0,0,8,0,562,1,0,0.0,0,-3,39,42,54,True,0
0,0,0,0,0.0,119,86,0,0,0.0,0.0,2016-10-22T14:00:00Z,0,8,0,0,0,0,9,0,584,1,3,0.0,0,-11,21,32,54,False,0
0,0,0,0,0.0,119,91,0,0,0.0,0.0,2016-10-29T16:30:00Z,0,9,0,0,0,0,10,0,586,4,2,0.0,0,-20,21,41,54,True,0
0,0,0,0,0.0,119,103,0,0,0.0,0.0,2016-11-05T15:00:00Z,0,3,0,0,0,0,11,0,604,2,3,0.0,0,-12,27,39,54,False,0
0,0,6,0,0.3,119,111,0,0,0.3,2.4,2016-11-19T15:00:00Z,5,10,0,0,0,0,12,0,573,2,1,0.0,1,-41,20,61,53,True,0
0,0,1,0,0.3,119,129,2,0,0.4,1.2,2016-11-26T15:00:00Z,9,16,0,0,0,0,13,0,587,4,5,2.0,1,2,23,21,53,False,0
0,0,2,0,0.3,119,132,0,0,0.3,0.4,2016-12-03T15:00:00Z,11,13,0,0,0,0,14,0,649,0,3,2.0,1,23,36,13,53,True,0
0,0,0,0,0.0,119,144,0,0,0.0,0.0,2016-12-10T15:00:00Z,0,7,0,0,0,0,15,0,762,3,3,0.0,0,20,54,34,53,False,0
0,0,0,0,0.0,119,155,0,0,0.0,0.0,2016-12-14T20:00:00Z,0,11,0,0,0,0,16,0,752,2,1,0.0,0,-50,17,67,53,True,0
0,0,0,0,0.0,119,162,0,0,0.0,0.0,2016-12-17T12:30:00Z,0,4,0,0,0,0,17,0,730,1,0,0.0,0,-35,18,53,53,True,0
0,0,0,0,0.0,119,180,0,0,0.0,0.0,2016-12-26T12:30:00Z,0,18,0,0,0,0,18,0,744,1,1,0.0,0,-33,22,55,53,False,0
0,0,0,0,0.0,119,181,0,0,0.0,0.0,2017-01-01T16:00:00Z,0,1,0,0,0,0,19,0,744,0,2,0.0,0,-7,11,18,53,False,0
0,0,5,0,5.0,119,192,1,0,2.3,6.0,2017-01-03T20:00:00Z,38,16,0,0,0,0,20,0,734,2,1,12.0,1,-14,17,31,53,True,0
0,0,0,0,0.0,119,210,0,0,0.0,0.0,2017-01-14T15:00:00Z,0,20,0,0,0,0,21,0,753,0,3,0.0,0,4,40,36,53,False,0
0,0,0,0,0.0,119,214,0,0,0.0,0.0,2017-01-21T15:00:00Z,0,6,0,0,0,0,22,0,751,1,0,0.0,0,-15,14,29,53,True,0
0,0,0,0,0.0,119,222,0,0,0.0,0.0,2017-01-31T19:45:00Z,0,2,0,0,0,0,23,0,756,2,0,0.0,0,-5,24,29,53,False,0
0,0,0,0,0.0,119,232,0,0,0.0,0.0,2017-02-04T15:00:00Z,0,15,0,0,0,0,24,0,748,4,0,0.0,0,-9,17,26,53,True,0
0,0,0,0,0.0,119,247,0,0,0.0,0.0,2017-02-11T15:00:00Z,0,14,0,0,0,0,25,0,733,0,1,0.0,0,-19,13,32,53,False,0
0,0,0,0,0.0,119,252,0,0,0.0,0.0,2017-02-25T15:00:00Z,0,12,0,0,0,0,26,0,739,0,1,0.0,0,-1,13,14,53,True,0
0,0,0,0,0.0,119,269,0,0,0.0,0.0,2017-03-04T15:00:00Z,0,19,0,0,0,0,27,0,770,2,0,0.0,0,9,26,17,53,False,0
0,0,6,0,0.3,119,282,0,0,0.3,3.0,2017-03-18T15:00:00Z,4,18,0,0,0,0,29,0,878,0,1,0.0,1,21,29,8,53,True,0
0,0,0,0,0.0,119,293,0,0,0.0,0.0,2017-04-01T14:00:00Z,0,4,0,0,0,0,30,0,952,2,1,0.0,0,3,19,16,53,False,0
0,0,6,0,19.3,119,310,2,0,3.4,6.4,2017-04-05T18:45:00Z,45,13,0,0,0,0,31,0,999,1,3,8.0,1,37,48,11,53,False,0
0,0,0,0,0.0,119,312,0,0,0.0,0.0,2017-04-10T19:00:00Z,0,1,0,0,0,0,32,0,1049,0,3,0.0,0,18,48,30,53,True,0
0,0,0,0,0.0,119,321,0,0,0.0,0.0,2017-04-15T14:00:00Z,0,8,0,0,0,0,33,0,1143,2,2,0.0,0,39,89,50,53,True,0
0,0,0,0,0.0,119,337,0,0,0.0,0.0,2017-04-23T15:30:00Z,0,9,0,0,0,0,34,0,1183,2,1,0.0,0,-5,54,59,53,False,0
0,0,0,0,0.0,119,274,0,0,0.0,0.0,2017-04-26T19:00:00Z,0,17,0,0,0,0,34,0,1183,1,0,0.0,0,-5,54,59,53,True,0
0,0,0,0,0.0,119,341,0,0,0.0,0.0,2017-04-29T16:30:00Z,0,3,0,0,0,0,35,0,1191,2,0,0.0,0,-12,29,41,53,True,0
0,0,0,0,0.0,119,358,0,0,0.0,0.0,2017-05-06T11:30:00Z,0,10,0,0,0,0,36,0,1192,0,5,0.0,0,-12,20,32,53,False,0
0,0,0,0,0.0,119,362,0,0,0.0,0.0,2017-05-14T11:00:00Z,0,7,0,0,0,0,37,0,1207,0,4,0.0,0,3,29,26,53,True,0
0,0,3,0,6.1,119,377,0,0,1.7,2.4,2017-05-21T14:00:00Z,30,11,0,0,0,0,38,0,1234,0,2,8.0,1,11,30,19,53,False,0
0,0,0,0,0.0,130,4,0,0,0.0,0.0,2017-08-12T14:00:00Z,0,8,0,0,0,0,1,0,3408,3,0,0.0,0,0,0,0,50,True,0
0,0,0,0,0.0,130,14,0,0,0.0,0.0,2017-08-19T14:00:00Z,0,10,0,0,0,0,2,0,2688,0,1,0.0,0,-861,26,887,50,False,0
0,0,0,0,0.0,130,23,0,0,0.0,0.0,2017-08-26T14:00:00Z,0,16,0,0,0,0,3,0,2222,2,0,0.0,0,-493,19,512,50,True,0
0,0,0,0,0.0,130,38,0,0,0.0,0.0,2017-09-10T12:30:00Z,0,4,0,0,0,0,4,0,1962,0,1,0.0,0,-294,54,348,49,False,0
0,0,7,0,0.3,130,42,0,0,0.7,5.0,2017-09-16T11:30:00Z,12,14,0,0,0,0,5,0,1858,1,0,2.0,1,-132,39,171,49,True,0
0,0,3,0,0.1,130,54,2,0,0.0,0.0,2017-09-23T14:00:00Z,18,11,0,0,0,0,6,0,2099,0,5,0.0,1,80,196,116,49,False,0
