assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,71,1,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,16,0,0,0,0,1,0,4419,1,0,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,71,12,0,0,0.0,0.0,2016-08-20T14:00:00Z,0,9,0,0,0,0,2,0,4567,0,2,0.0,0,-439,144,583,45,True,0
0,0,0,0,0.0,71,21,0,0,0.0,0.0,2016-08-27T14:00:00Z,0,4,0,0,0,0,3,0,3913,0,3,0.0,0,-847,164,1011,45,False,0
0,0,0,0,0.0,71,33,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,7,0,0,0,0,4,0,3189,1,1,0.0,0,-750,28,778,45,True,0
0,0,0,0,0.0,71,44,0,0,0.0,0.0,2016-09-17T14:00:00Z,0,8,0,0,0,0,5,0,2908,0,3,0.0,0,-290,13,303,45,False,0
0,0,0,0,0.0,71,60,0,0,0.0,0.0,2016-09-26T19:00:00Z,0,18,0,0,0,0,6,0,2677,0,2,0.0,0,-237,12,249,45,True,0
0,0,0,0,0.0,71,61,0,0,0.0,0.0,2016-10-02T15:30:00Z,0,1,0,0,0,0,7,0,2545,1,0,0.0,0,-142,18,160,45,True,0
0,0,0,0,0.0,71,78,0,0,0.0,0.0,2016-10-16T15:00:00Z,0,13,0,0,0,0,8,0,2455,1,3,0.0,0,-105,17,122,45,False,0
0,0,0,0,0.0,71,83,0,0,0.0,0.0,2016-10-22T14:00:00Z,0,6,0,0,0,0,9,0,2408,1,2,0.0,0,-55,12,67,45,True,0
0,0,0,0,0.0,71,93,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,11,0,0,0,0,10,0,2351,0,0,0.0,0,-64,5,69,45,False,0
0,0,0,0,0.0,71,103,0,0,0.0,0.0,2016-11-05T15:00:00Z,0,5,0,0,0,0,11,0,2306,2,3,0.0,0,-50,23,73,45,True,0
0,0,0,0,0.0,71,120,0,0,0.0,0.0,2016-11-21T20:00:00Z,0,19,0,0,0,0,12,0,2256,0,4,0.0,0,-61,13,74,45,False,0
0,0,0,0,0.0,71,122,0,0,0.0,0.0,2016-11-26T12:30:00Z,0,10,0,0,0,0,13,0,2245,2,1,0.0,0,-15,8,23,45,True,0
0,0,0,0,0.0,71,136,0,0,0.0,0.0,2016-12-03T15:00:00Z,0,14,0,0,0,0,14,0,2210,0,2,0.0,0,-36,10,46,45,False,0
0,0,0,0,0.0,71,142,0,0,0.0,0.0,2016-12-10T15:00:00Z,0,2,0,0,0,0,15,0,2182,2,3,0.0,0,-32,24,56,45,True,0
0,0,0,0,0.0,71,154,0,0,0.0,0.0,2016-12-14T19:45:00Z,0,20,0,0,0,0,16,0,2160,0,1,0.0,0,-26,12,38,45,False,0
0,0,0,0,0.0,71,168,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,17,0,0,0,0,17,0,2148,1,2,0.0,0,-16,11,27,45,False,0
0,0,0,0,0.0,71,172,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,12,0,0,0,0,18,0,2126,0,1,0.0,0,-27,23,50,45,True,0
0,0,0,0,0.0,71,182,0,0,0.0,0.0,2016-12-31T15:00:00Z,0,15,0,0,0,0,19,0,2110,1,4,0.0,0,-18,11,29,45,True,0
0,0,0,0,0.0,71,194,0,0,0.0,0.0,2017-01-02T15:00:00Z,0,10,0,0,0,0,20,0,2100,1,2,0.0,0,-14,21,35,45,False,0
0,0,0,0,0.0,71,201,0,0,0.0,0.0,2017-01-14T15:00:00Z,0,13,0,0,0,0,21,0,2070,0,1,0.0,0,-33,23,56,45,True,0
0,0,0,0,0.0,71,211,0,0,0.0,0.0,2017-01-22T14:15:00Z,0,1,0,0,0,0,22,0,2058,1,2,0.0,0,-14,17,31,45,False,0
0,0,0,0,0.0,71,223,0,0,0.0,0.0,2017-01-31T19:45:00Z,0,8,0,0,0,0,23,0,2047,0,1,0.0,0,-13,15,28,45,True,0
0,0,0,0,0.0,71,239,0,0,0.0,0.0,2017-02-04T15:00:00Z,0,18,0,0,0,0,24,0,2045,1,2,0.0,0,-2,10,12,45,False,0
0,0,0,0,0.0,71,243,0,0,0.0,0.0,2017-02-12T13:30:00Z,0,4,0,0,0,0,25,0,2023,1,1,0.0,0,-23,14,37,45,True,0
0,0,0,0,0.0,71,254,0,0,0.0,0.0,2017-02-25T15:00:00Z,0,7,0,0,0,0,26,0,2015,1,1,0.0,0,-12,12,24,45,False,0
0,0,0,0,0.0,71,266,0,0,0.0,0.0,2017-03-04T15:00:00Z,0,16,0,0,0,0,27,0,2013,2,3,0.0,0,-2,10,12,45,False,0
