kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2019-08-10T14:00:00Z,2,9,1.5,2.0,9.6,1.3,81,45,0,0,0,0,1,0
2019-08-18T13:00:00Z,6,25,10.8,6.0,27.6,4.4,90,45,0,0,0,0,0,0
2019-08-24T14:00:00Z,1,7,1.7,4.0,8.0,1.4,77,45,0,0,0,0,2,0
2019-08-31T14:00:00Z,1,17,11.3,3.0,17.6,3.2,83,45,0,0,0,0,2,0
2019-09-14T14:00:00Z,2,5,1.1,8.0,18.8,2.8,83,45,0,0,0,0,1,0
2019-09-21T14:00:00Z,6,20,1.0,4.0,18.8,2.4,90,45,0,0,0,0,0,0
2019-09-28T11:30:00Z,2,11,1.2,0.0,12.8,1.4,90,45,0,0,0,0,1,0
2019-10-05T14:00:00Z,6,20,3.2,6.0,13.4,2.3,90,45,0,0,0,0,0,0
2019-10-21T19:00:00Z,7,25,0.7,0.0,26.8,2.8,90,45,0,0,0,0,0,0
2019-10-26T14:00:00Z,2,15,0.6,0.0,23.0,2.4,90,45,0,0,0,0,1,0
2019-11-02T15:00:00Z,5,17,1.3,2.0,3.4,0.7,90,45,0,0,1,0,0,0
2019-11-09T15:00:00Z,1,11,1.7,0.0,15.2,1.7,90,45,0,0,1,0,1,0
2019-11-24T16:30:00Z,1,16,1.5,2.0,28.2,3.2,82,45,0,0,0,0,3,0
2019-12-01T14:00:00Z,2,18,1.1,2.0,33.8,3.7,90,45,0,0,0,0,1,0
2019-12-05T19:30:00Z,1,19,18.5,6.0,16.2,4.1,74,45,0,0,0,0,2,0
2019-12-08T14:00:00Z,1,9,0.8,2.0,14.2,1.7,90,45,0,0,1,0,1,0
2019-12-14T15:00:00Z,7,28,4.1,0.0,9.0,1.3,90,45,0,0,0,0,0,0
2019-12-21T15:00:00Z,5,20,0.6,0.0,17.2,1.8,90,45,0,0,1,0,0,0
2019-12-26T15:00:00Z,2,9,16.0,6.0,17.0,3.9,90,45,0,0,0,0,1,0
2019-12-29T18:00:00Z,1,15,1.5,2.0,22.4,2.6,90,45,0,0,0,0,2,0
2020-01-02T20:00:00Z,1,15,0.0,0.0,26.2,2.6,90,45,0,0,0,0,2,0
2020-01-10T20:00:00Z,6,23,1.3,0.0,13.4,1.5,90,45,0,0,0,0,0,0
2020-01-18T15:00:00Z,2,12,1.3,6.0,12.8,2.0,75,45,0,0,0,0,1,0
2020-01-21T19:30:00Z,2,3,11.1,10.0,1.2,2.2,77,45,0,0,0,0,1,0
2020-02-01T15:00:00Z,7,23,0.9,0.0,26.4,2.7,90,45,0,0,0,0,0,0
2020-02-09T14:00:00Z,2,18,27.3,6.0,22.6,5.6,90,45,0,0,0,0,1,0
2020-02-22T15:00:00Z,2,18,14.8,2.0,15.8,3.3,90,45,0,0,0,0,1,0
2020-03-07T15:00:00Z,7,29,6.6,12.0,28.0,4.7,90,45,0,0,0,0,0,0
