kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2017-08-13T12:30:00Z,2,3,0.3,21.0,1.2,2.3,75,65,0,0,0,0,2,0
2017-08-20T12:30:00Z,1,1,1.5,18.0,0.0,2.0,51,65,0,0,0,0,1,0
2017-08-26T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,64,0,0,0,0,0,0
2017-09-10T15:00:00Z,0,-1,0.0,0.0,0.0,0.0,12,63,0,0,1,0,0,0
2017-09-16T14:00:00Z,1,2,10.3,2.0,1.0,1.3,12,63,0,0,0,0,0,0
2017-09-24T15:00:00Z,1,3,0.3,19.0,3.0,2.2,19,62,0,0,0,0,0,0
2017-10-01T15:30:00Z,1,-2,1.0,0.0,0.0,0.0,11,62,0,0,0,0,0,0
2017-10-15T15:00:00Z,1,3,16.8,22.0,2.2,4.1,22,61,0,0,0,0,1,0
2017-10-21T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,61,0,0,0,0,0,0
2017-10-30T20:00:00Z,1,3,1.3,17.0,3.0,2.1,7,61,0,0,0,0,0,0
2017-11-04T15:00:00Z,2,7,47.3,56.0,9.2,11.3,90,61,0,0,0,0,1,0
2017-11-18T17:30:00Z,7,28,7.0,21.0,32.6,6.1,76,61,1,0,0,0,4,0
2017-11-25T15:00:00Z,2,4,7.5,8.0,2.8,1.8,90,61,0,0,0,0,3,0
2017-11-28T20:00:00Z,0,0,0.0,0.0,0.0,0.0,0,61,0,0,0,0,0,0
2017-12-02T12:30:00Z,6,29,15.1,17.0,38.4,7.1,90,61,1,0,0,0,3,0
2017-12-09T17:30:00Z,12,48,12.9,36.0,53.8,10.3,90,61,1,1,0,0,3,0
2017-12-13T19:45:00Z,2,6,2.4,35.0,6.6,4.4,90,61,0,0,0,0,1,0
2017-12-16T15:00:00Z,1,5,10.5,4.0,3.2,1.8,23,61,0,0,0,0,0,0
2017-12-23T15:00:00Z,2,5,14.4,16.0,1.4,3.2,75,61,0,0,0,0,2,0
2017-12-27T19:45:00Z,0,-4,0.3,12.0,0.0,0.9,28,61,0,0,1,0,0,0
2017-12-30T15:00:00Z,2,4,15.3,53.0,8.2,7.7,90,61,0,0,0,0,0,0
2018-01-01T15:00:00Z,1,3,10.3,0.0,2.2,1.3,26,61,0,0,0,0,0,0
2018-01-13T15:00:00Z,2,1,12.0,25.0,6.6,4.4,63,61,0,0,0,0,1,0
2018-01-20T17:30:00Z,1,-1,0.7,6.0,0.0,0.5,14,61,0,0,0,0,1,0
2018-01-31T19:45:00Z,1,3,0.0,0.0,1.0,0.1,5,61,0,0,0,0,0,0
2018-02-04T14:15:00Z,2,5,8.7,19.0,4.8,3.3,90,61,0,0,0,0,1,0
2018-02-11T14:15:00Z,5,21,21.5,11.0,31.4,6.4,79,61,0,1,0,0,0,0
2018-02-24T15:00:00Z,13,51,25.3,115.0,73.6,21.4,77,61,2,0,0,0,0,0
2018-03-03T17:30:00Z,2,3,3.5,7.0,0.2,1.1,65,61,0,0,0,0,2,0
2018-03-10T15:00:00Z,5,15,15.1,11.0,21.0,4.7,68,61,0,1,0,0,0,0
2018-03-31T14:00:00Z,2,-3,25.6,53.0,0.2,7.9,74,61,0,0,0,0,0,0
2018-04-07T14:00:00Z,1,-4,2.5,18.0,0.0,1.8,69,61,0,0,1,0,0,0
2018-04-15T12:30:00Z,2,2,2.6,6.0,0.4,0.9,62,61,0,0,0,0,1,0
2018-04-23T19:00:00Z,1,0,1.8,10.0,0.0,1.0,27,61,0,0,0,0,0,0
2018-04-28T14:00:00Z,2,0,3.1,48.0,2.0,5.3,64,61,0,0,0,0,1,0
2018-05-05T14:00:00Z,2,2,12.8,33.0,0.0,4.5,90,61,0,0,0,0,2,0
2018-05-09T19:00:00Z,2,2,0.7,49.0,3.0,5.3,75,61,0,0,0,0,1,0
