assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,522,6,0,0,0.0,0.0,2016-08-13T14:00:00Z,0,14,0,0,0,0,1,0,0,1,1,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,522,19,0,0,0.0,0.0,2016-08-21T12:30:00Z,0,15,0,0,0,0,2,0,2812,2,1,0.0,0,609,765,156,40,False,0
0,0,0,0,0.0,522,30,0,0,0.0,0.0,2016-08-28T12:30:00Z,0,19,0,0,0,0,3,0,4408,0,0,0.0,0,555,938,383,40,False,0
0,0,0,0,0.0,522,36,0,0,0.0,0.0,2016-09-10T14:00:00Z,0,5,0,0,0,0,4,0,4074,2,1,0.0,0,-581,383,964,40,True,0
0,0,0,0,0.0,522,42,0,0,0.0,0.0,2016-09-17T16:30:00Z,0,6,0,0,0,0,5,0,3717,1,3,0.0,0,-379,66,445,40,False,0
0,0,0,0,0.0,522,55,0,0,0.0,0.0,2016-09-24T14:00:00Z,0,17,0,0,0,0,6,0,3447,2,1,0.0,0,-284,57,341,40,True,0
0,0,0,0,0.0,522,70,0,0,0.0,0.0,2016-10-01T14:00:00Z,0,20,0,0,0,0,7,0,3297,1,1,0.0,0,-160,65,225,40,False,0
0,0,0,0,0.0,522,77,0,0,0.0,0.0,2016-10-16T12:30:00Z,0,18,0,0,0,0,8,0,3196,1,0,0.0,0,-111,25,136,40,True,0
0,0,0,0,0.0,522,81,0,0,0.0,0.0,2016-10-22T14:00:00Z,0,1,0,0,0,0,9,0,3146,0,0,0.0,0,-53,24,77,40,False,0
0,0,0,0,0.0,522,94,0,0,0.0,0.0,2016-10-29T14:00:00Z,0,2,0,0,0,0,10,0,3074,0,2,0.0,0,-76,13,89,40,True,0
0,0,0,0,0.0,522,108,0,0,0.0,0.0,2016-11-05T15:00:00Z,0,10,0,0,0,0,11,0,2997,1,1,0.0,0,-80,30,110,40,False,0
0,0,0,0,0.0,522,114,0,0,0.0,0.0,2016-11-20T16:00:00Z,0,4,0,0,0,0,12,0,2946,1,0,0.0,0,-60,31,91,40,True,0
0,0,0,0,0.0,522,125,0,0,0.0,0.0,2016-11-26T15:00:00Z,0,8,0,0,0,0,13,0,2930,2,2,0.0,0,-19,12,31,40,False,0
0,0,0,0,0.0,522,135,0,0,0.0,0.0,2016-12-05T20:00:00Z,0,7,0,0,0,0,14,0,2898,0,1,0.0,0,-32,18,50,40,True,0
0,0,0,0,0.0,522,150,0,0,0.0,0.0,2016-12-11T14:15:00Z,0,13,0,0,0,0,15,0,2855,0,1,0.0,0,-45,15,60,40,False,0
0,0,0,0,0.0,522,158,0,0,0.0,0.0,2016-12-14T19:45:00Z,0,9,0,0,0,0,16,0,2834,3,0,0.0,0,-23,6,29,40,True,0
0,0,0,0,0.0,522,165,0,0,0.0,0.0,2016-12-17T15:00:00Z,0,16,0,0,0,0,17,0,2811,0,3,0.0,0,-25,10,35,40,True,0
0,0,0,0,0.0,522,172,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,3,0,0,0,0,18,0,2785,0,1,0.0,0,-30,11,41,40,False,0
0,0,0,0,0.0,522,187,0,0,0.0,0.0,2016-12-31T15:00:00Z,0,11,0,0,0,0,19,0,2756,1,2,0.0,0,-34,13,47,40,False,0
0,0,0,0,0.0,522,195,0,0,0.0,0.0,2017-01-02T12:30:00Z,0,8,0,0,0,0,20,0,2722,0,0,0.0,0,-36,19,55,40,True,0
0,0,0,0,0.0,522,209,0,0,0.0,0.0,2017-01-14T15:00:00Z,0,18,0,0,0,0,21,0,2669,0,0,0.0,0,-56,25,81,40,False,0
0,0,0,0,0.0,522,217,0,0,0.0,0.0,2017-01-21T15:00:00Z,0,20,0,0,0,0,22,0,2631,3,1,0.0,0,-43,16,59,40,True,0
0,0,0,0,0.0,522,224,0,0,0.0,0.0,2017-01-31T19:45:00Z,0,19,0,0,0,0,23,0,2619,1,1,0.0,0,-13,14,27,40,True,0
0,0,0,0,0.0,522,238,0,0,0.0,0.0,2017-02-04T17:30:00Z,0,17,0,0,0,0,24,0,2609,0,1,0.0,0,-10,10,20,40,False,0
0,0,0,0,0.0,522,246,0,0,0.0,0.0,2017-02-11T15:00:00Z,0,6,0,0,0,0,25,0,2580,0,0,0.0,0,-30,9,39,40,True,0
