kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2019-08-10T14:00:00Z,8,26,0.5,35.0,32.4,6.8,8,60,1,0,0,0,0,0
2019-08-18T13:00:00Z,0,0,0.0,0.0,0.0,0.0,0,60,0,0,0,0,0,0
2019-08-24T14:00:00Z,1,7,13.8,4.0,4.4,2.2,36,60,0,0,0,0,1,0
2019-08-31T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,59,0,0,0,0,0,0
2019-09-14T14:00:00Z,-2,-1,30.8,4.0,0.4,3.5,20,58,0,0,0,1,1,0
2019-09-21T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,58,0,0,0,0,0,0
2019-09-28T11:30:00Z,0,0,0.0,0.0,0.0,0.0,0,57,0,0,0,0,0,0
2019-10-05T14:00:00Z,1,3,0.3,2.0,0.2,0.3,19,57,0,0,0,0,0,0
2019-10-21T19:00:00Z,1,4,11.2,2.0,4.0,1.7,34,57,0,0,0,0,0,0
2019-10-26T14:00:00Z,1,0,0.9,0.0,0.0,0.0,36,57,0,0,0,0,0,0
2019-11-02T15:00:00Z,1,2,10.8,17.0,6.2,3.4,25,57,0,0,0,0,0,0
2019-11-09T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,57,0,0,0,0,0,0
2019-11-24T16:30:00Z,1,2,1.3,0.0,0.0,0.1,12,57,0,0,0,0,1,0
2019-12-01T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,57,0,0,0,0,0,0
2019-12-05T19:30:00Z,1,4,32.8,14.0,3.4,5.0,62,57,0,0,1,0,1,0
2019-12-08T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,56,0,0,0,0,0,0
2019-12-14T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,56,0,0,0,0,0,0
2019-12-21T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,56,0,0,0,0,0,0
2019-12-26T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,56,0,0,0,0,0,0
2019-12-29T18:00:00Z,1,-1,0.3,4.0,0.0,0.2,7,56,0,0,0,0,0,0
2020-01-02T20:00:00Z,1,3,0.5,4.0,3.0,0.8,24,56,0,0,0,0,0,0
2020-01-10T20:00:00Z,1,0,1.6,0.0,0.0,0.1,6,56,0,0,0,0,0,0
2020-01-18T15:00:00Z,1,2,0.0,0.0,0.0,0.0,34,56,0,0,0,0,0,0
2020-01-21T19:30:00Z,1,-3,1.8,12.0,0.0,1.4,58,56,0,0,0,0,0,0
2020-02-01T15:00:00Z,2,6,1.1,18.0,0.2,1.9,63,56,0,0,0,0,0,0
2020-02-09T14:00:00Z,9,31,2.4,59.0,37.0,9.8,73,56,1,0,0,0,1,0
2020-02-22T15:00:00Z,2,2,3.3,14.0,0.0,1.5,73,56,0,0,0,0,1,0
2020-03-07T15:00:00Z,9,35,26.5,31.0,41.4,9.9,70,56,1,0,0,0,0,0
