kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2019-09-14T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2019-09-21T16:30:00Z,3,10,24.4,6.0,10.4,4.1,90,45,0,0,0,0,0,0
2019-09-28T14:00:00Z,1,11,6.5,22.0,8.4,3.7,90,45,0,0,1,0,2,0
2019-10-05T11:30:00Z,3,14,3.8,2.0,11.8,1.8,87,45,0,0,0,0,0,0
2019-10-19T14:00:00Z,1,3,0.1,8.0,1.4,1.0,9,45,0,0,0,0,1,0
2019-10-26T14:00:00Z,2,8,3.8,35.0,7.6,4.6,90,45,0,0,0,0,2,0
2019-11-02T15:00:00Z,3,11,26.0,34.0,12.2,7.2,90,45,0,0,0,0,0,0
2019-11-10T14:00:00Z,2,21,23.6,2.0,20.8,4.6,90,45,0,0,0,0,3,0
2019-11-23T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2019-11-30T15:00:00Z,1,6,19.6,0.0,8.6,2.8,21,45,0,0,0,0,0,0
2019-12-05T20:15:00Z,2,13,18.4,2.0,13.4,3.4,87,45,0,0,0,0,1,0
2019-12-08T16:30:00Z,2,15,24.4,18.0,15.8,5.8,90,45,0,0,0,0,2,0
2019-12-16T19:45:00Z,1,3,0.3,2.0,0.2,0.3,6,45,0,0,0,0,0,0
2019-12-21T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2019-12-26T12:30:00Z,2,14,2.8,8.0,20.0,3.1,90,45,0,0,0,0,2,0
2019-12-28T12:30:00Z,1,5,23.5,4.0,6.4,3.4,6,45,0,0,0,0,0,0
2020-01-01T12:30:00Z,2,13,3.1,46.0,18.2,6.7,90,45,0,0,0,0,1,0
2020-01-11T15:00:00Z,1,5,2.6,0.0,8.6,1.1,28,45,0,0,0,0,0,0
2020-01-18T15:00:00Z,2,7,4.1,0.0,9.4,1.4,90,45,0,0,0,0,1,0
2020-01-21T19:30:00Z,2,14,24.3,6.0,14.4,4.5,90,45,0,0,0,0,3,0
2020-02-01T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2020-02-08T17:30:00Z,1,2,1.4,6.0,6.2,1.4,29,45,0,0,0,0,0,0
2020-02-22T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2020-02-29T12:30:00Z,1,8,1.4,4.0,8.2,1.4,8,45,0,0,0,0,0,0
2020-03-07T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
