player_name,total_points,gws,cost,position,points_per_match,points_last_6,points_per_match_last_6,cost_per_point,cost_per_point_last_6,cost_point_index,cost_point_index_last_6
Bamidele_Alli,556.0,131.0,8,3,4.24,43.0,1.07,0.0144,0.186,0.5579,0.7778
Beni_Baningime,7.0,84.0,4,3,0.08,0.0,1.0,0.5714,0.0,0.0105,0.0
Benjamin_Chilwell,270.0,131.0,5,2,2.06,20.0,1.03,0.0185,0.25,0.2711,0.3333
Benjamin_Mendy,100.0,93.0,5,2,1.08,8.0,1.01,0.05,0.625,0.1421,0.1111
Ben_Davies,307.0,131.0,5,2,2.34,3.0,1.01,0.0163,1.6667,0.3079,0.1111
Ben_Foster,424.0,131.0,4,1,3.24,22.0,1.04,0.0094,0.1818,0.4263,0.4444
Ben_Gibson,127.0,93.0,3,2,1.37,0.0,1.0,0.0236,0.0,0.1803,0.0
Ben_Godfrey,21.0,17.0,4,2,1.24,12.0,1.02,0.1905,0.3333,0.1632,0.2222
Ben_Johnson,2.0,52.0,3,2,0.04,0.0,1.0,1.5,0.0,0.0053,0.0
Ben_Mee,309.0,131.0,5,2,2.36,17.0,1.03,0.0162,0.2941,0.3105,0.3333
Ben_Osborn,3.0,17.0,4,3,0.18,1.0,1.0,1.3333,4.0,0.0237,1.0E-4
Beram_Kayal,61.0,93.0,4,3,0.66,0.0,1.0,0.0656,0.0,0.0868,0.0
Bernardo Mota_Veiga de Carvalho e Silva,332.0,93.0,7,3,3.57,20.0,1.03,0.0211,0.35,0.4697,0.3333
Bernardo_Costa Da Rosa,0.0,9.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernardo_Fernandes da Silva Junior,42.0,55.0,4,2,0.76,1.0,1.0,0.0952,4.0,0.1,1.0E-4
Bernard_Anício Caldeira Duarte,124.0,55.0,6,3,2.25,8.0,1.01,0.0484,0.75,0.2961,0.1111
Bernard_Ashley-Seal,0.0,17.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bernd_Leno,162.0,55.0,5,1,2.95,22.0,1.04,0.0309,0.2273,0.3882,0.4444
Billy_Gilmour,2.0,17.0,4,3,0.12,0.0,1.0,2.0,0.0,0.0158,0.0
Billy_Sharp,13.0,17.0,5,4,0.76,2.0,1.0,0.3846,2.5,0.1,0.0
Birkir_Bjarnason,0.0,17.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bjorn_Engels,33.0,17.0,4,2,1.94,2.0,1.0,0.1212,2.0,0.2553,0.0
Borja_González Tomás,2.0,3.0,5,4,0.67,2.0,1.0,2.5,2.5,0.0882,0.0
Brandon_Austin,0.0,17.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brandon_Pierrick,1.0,12.0,4,3,0.08,0.0,1.0,4.0,0.0,0.0106,0.0
Brandon_Williams,26.0,17.0,4,2,1.53,17.0,1.03,0.1538,0.2353,0.2013,0.3333
Bruno André_Cavaco Jordao,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bruno Miguel_Borges Fernandes,38.0,5.0,8,3,7.6,38.0,1.06,0.2105,0.2105,1.0,0.6667
Bukayo_Saka,21.0,38.0,4,3,0.55,7.0,1.01,0.1905,0.5714,0.0724,0.1111
Callum_Hudson-Odoi,44.0,75.0,5,3,0.59,5.0,1.01,0.1136,1.0,0.0776,0.1111
Callum_Robinson,30.0,17.0,5,3,1.76,6.0,1.01,0.1667,0.8333,0.2316,0.1111
Callum_Slattery,4.0,35.0,4,3,0.11,0.0,1.0,1.0,0.0,0.0145,0.0
Callum_Wilson,395.0,131.0,7,4,3.02,10.0,1.02,0.0177,0.7,0.3974,0.2222
Calum_Chambers,196.0,131.0,4,2,1.5,5.0,1.01,0.0204,0.8,0.1974,0.1111
Caoimhin_Kelleher,0.0,17.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Carlos_Sánchez,14.0,55.0,4,3,0.25,2.0,1.0,0.2857,2.0,0.0329,0.0
Carl_Jenkinson,6.0,108.0,4,2,0.06,0.0,1.0,0.6667,0.0,0.0079,0.0
Cenk_Tosun,121.0,71.0,5,4,1.7,4.0,1.01,0.0413,1.25,0.2237,0.1111
Charlie_Austin,180.0,131.0,6,4,1.37,0.0,1.0,0.0333,0.0,0.1803,0.0
Charlie_Daniels,275.0,131.0,4,2,2.1,0.0,1.0,0.0145,0.0,0.2763,0.0
Charlie_Taylor,120.0,93.0,4,2,1.29,13.0,1.02,0.0333,0.3077,0.1697,0.2222
Cheikhou_Kouyaté,270.0,131.0,4,3,2.06,15.0,1.03,0.0148,0.2667,0.2711,0.3333
Che_Adams,21.0,17.0,5,4,1.24,4.0,1.01,0.2381,1.25,0.1632,0.1111
Christian_Atsu,163.0,93.0,5,3,1.75,9.0,1.02,0.0307,0.5556,0.2303,0.2222
Christian_Benteke,268.0,131.0,5,4,2.05,4.0,1.01,0.0187,1.25,0.2697,0.1111
Christian_Eriksen,610.0,131.0,8,3,4.66,6.0,1.01,0.0131,1.3333,0.6132,0.1111
Christian_Fuchs,175.0,131.0,4,2,1.34,6.0,1.01,0.0229,0.6667,0.1763,0.1111
Christian_Kabasele,167.0,131.0,4,2,1.27,10.0,1.02,0.024,0.4,0.1671,0.2222
Christian_Pulisic,66.0,17.0,6,3,3.88,19.0,1.03,0.0909,0.3158,0.5105,0.3333
Christian_Saydee,0.0,16.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christoph_Zimmermann,14.0,17.0,4,2,0.82,13.0,1.02,0.2857,0.3077,0.1079,0.2222
Chris_Basham,53.0,17.0,4,2,3.12,13.0,1.02,0.0755,0.3077,0.4105,0.2222
Chris_Mepham,49.0,32.0,4,2,1.53,9.0,1.02,0.0816,0.4444,0.2013,0.2222
Chris_Smalling,231.0,131.0,5,2,1.76,0.0,1.0,0.0216,0.0,0.2316,0.0
Chris_Wood,297.0,91.0,6,4,3.26,27.0,1.05,0.0202,0.2222,0.4289,0.5556
Ciaran_Clark,140.0,93.0,4,2,1.51,19.0,1.03,0.0286,0.2105,0.1987,0.3333
Claudio_Bravo,84.0,129.0,4,1,0.65,1.0,1.0,0.0476,4.0,0.0855,1.0E-4
Connor_Wickham,29.0,131.0,4,4,0.22,0.0,1.0,0.1379,0.0,0.029,0.0
Conor_Coady,139.0,55.0,5,2,2.53,15.0,1.03,0.036,0.3333,0.3329,0.3333
Conor_Hourihane,36.0,17.0,5,3,2.12,17.0,1.03,0.1389,0.2941,0.279,0.3333
Craig_Cathcart,175.0,131.0,4,2,1.34,15.0,1.03,0.0229,0.2667,0.1763,0.3333
Craig_Dawson,209.0,93.0,4,2,2.25,7.0,1.01,0.0191,0.5714,0.2961,0.1111
Curtis_Jones,2.0,34.0,4,3,0.06,1.0,1.0,2.0,4.0,0.0079,1.0E-4
Cédric_Soares,256.0,131.0,4,2,1.95,8.0,1.01,0.0156,0.5,0.2566,0.1111
César_Azpilicueta,539.0,131.0,5,2,4.11,6.0,1.01,0.0093,0.8333,0.5408,0.1111
Dale_Stephens,187.0,93.0,4,3,2.01,11.0,1.02,0.0214,0.3636,0.2645,0.2222
Daniel_Amartey,81.0,131.0,4,3,0.62,0.0,1.0,0.0494,0.0,0.0816,0.0
Daniel_Castelo Podence,4.0,5.0,5,3,0.8,4.0,1.01,1.25,1.25,0.1053,0.1111
Daniel_Ceballos Fernández,27.0,17.0,5,3,1.59,0.0,1.0,0.1852,0.0,0.2092,0.0
Daniel_Drinkwater,94.0,131.0,4,3,0.72,1.0,1.0,0.0426,4.0,0.0947,1.0E-4
Daniel_James,64.0,46.0,5,3,1.39,21.0,1.04,0.0781,0.2381,0.1829,0.4444
Daniel_N'Lundulu,0.0,17.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Danilo Luiz_da Silva,146.0,93.0,5,2,1.57,0.0,1.0,0.0342,0.0,0.2066,0.0
Danny_Ings,194.0,131.0,7,4,1.48,41.0,1.07,0.0361,0.1707,0.1947,0.7778
Danny_Rose,208.0,131.0,5,2,1.59,1.0,1.0,0.024,5.0,0.2092,1.0E-4
Danny_Ward,22.0,129.0,4,1,0.17,0.0,1.0,0.1818,0.0,0.0224,0.0
Danny_Welbeck,133.0,131.0,5,4,1.02,0.0,1.0,0.0376,0.0,0.1342,0.0
Dan_Burn,38.0,32.0,4,2,1.19,6.0,1.01,0.1053,0.6667,0.1566,0.1111
Dan_Gosling,172.0,131.0,4,3,1.31,10.0,1.02,0.0233,0.4,0.1724,0.2222
Darren_Randolph,72.0,84.0,4,1,0.86,0.0,1.0,0.0556,0.0,0.1132,0.0
Daryl_Janmaat,195.0,129.0,4,2,1.51,7.0,1.01,0.0205,0.5714,0.1987,0.1111
Davide_Zappacosta,67.0,90.0,4,2,0.74,0.0,1.0,0.0597,0.0,0.0974,0.0
David_Brooks,123.0,55.0,6,3,2.24,0.0,1.0,0.0488,0.0,0.2947,0.0
David_Button,15.0,55.0,3,1,0.27,0.0,1.0,0.2,0.0,0.0355,0.0
David_de Gea,361.0,93.0,5,1,3.88,13.0,1.02,0.0139,0.3846,0.5105,0.2222
David_Luiz Moreira Marinho,363.0,128.0,5,2,2.84,3.0,1.01,0.0138,1.6667,0.3737,0.1111
David_Martin,20.0,17.0,4,1,1.18,2.0,1.0,0.2,2.0,0.1553,0.0
David_McGoldrick,33.0,17.0,5,4,1.94,20.0,1.03,0.1515,0.25,0.2553,0.3333
David_Silva,521.0,131.0,7,3,3.98,18.0,1.03,0.0134,0.3889,0.5237,0.3333
Davinson_Sánchez,205.0,91.0,5,2,2.25,12.0,1.02,0.0244,0.4167,0.2961,0.2222
Davy_Pröpper,195.0,93.0,4,3,2.1,13.0,1.02,0.0205,0.3077,0.2763,0.2222
DeAndre_Yedlin,171.0,131.0,4,2,1.31,9.0,1.02,0.0234,0.4444,0.1724,0.2222
Dean_Henderson,64.0,17.0,5,1,3.76,16.0,1.03,0.0781,0.3125,0.4947,0.3333
Declan_Rice,170.0,114.0,4,3,1.49,13.0,1.02,0.0235,0.3077,0.1961,0.2222
Dejan_Lovren,295.0,131.0,5,2,2.25,11.0,1.02,0.0169,0.4545,0.2961,0.2222
Demarai_Gray,238.0,131.0,5,3,1.82,6.0,1.01,0.021,0.8333,0.2395,0.1111
Dennis_Praet,23.0,17.0,5,3,1.35,9.0,1.02,0.2174,0.5556,0.1776,0.2222
Dennis_Srbeny,12.0,17.0,5,4,0.71,7.0,1.01,0.4167,0.7143,0.0934,0.1111
Diego_Rico,58.0,55.0,4,2,1.05,17.0,1.03,0.069,0.2353,0.1382,0.3333
Dimitri_Foulquier,1.0,17.0,4,2,0.06,0.0,1.0,4.0,0.0,0.008,0.0
Diogo_Jota,185.0,55.0,6,4,3.36,24.0,1.04,0.0324,0.25,0.4421,0.4444
Divock_Origi,168.0,123.0,5,4,1.37,19.0,1.03,0.0298,0.2632,0.1803,0.3333
Djibril_Sidibé,28.0,17.0,5,2,1.65,16.0,1.03,0.1786,0.3125,0.2171,0.3333
Domingos_Quina,20.0,106.0,4,3,0.19,2.0,1.0,0.2,2.0,0.025,0.0
Dominic_Calvert-Lewin,244.0,122.0,6,4,2.0,19.0,1.03,0.0246,0.3158,0.2632,0.3333
Dominic_Solanke,75.0,124.0,5,4,0.6,7.0,1.01,0.0667,0.7143,0.0789,0.1111
Douglas Luiz_Soares de Paulo,39.0,17.0,4,3,2.29,11.0,1.02,0.1026,0.3636,0.3013,0.2222
Dwight_Gayle,106.0,93.0,5,4,1.14,6.0,1.01,0.0472,0.8333,0.15,0.1111
Dwight_McNeil,136.0,53.0,6,3,2.57,17.0,1.03,0.0441,0.3529,0.3382,0.3333
Ederson_Santana de Moraes,385.0,93.0,6,1,4.14,13.0,1.02,0.0156,0.4615,0.5447,0.2222
Edward_Nketiah,13.0,73.0,4,4,0.18,0.0,1.0,0.3077,0.0,0.0237,0.0
Eldin_Jakupovic,90.0,131.0,4,1,0.69,0.0,1.0,0.0444,0.0,0.0908,0.0
Emerson_Palmieri dos Santos,52.0,68.0,5,2,0.76,9.0,1.02,0.0962,0.5556,0.1,0.2222
Emile_Smith Rowe,4.0,12.0,4,3,0.33,0.0,1.0,1.0,0.0,0.0434,0.0
Emiliano_Buendía,49.0,17.0,6,3,2.88,12.0,1.02,0.1224,0.5,0.3789,0.2222
Emiliano_Martínez,0.0,48.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Emil_Krafth,12.0,17.0,4,2,0.71,1.0,1.0,0.3333,4.0,0.0934,1.0E-4
Enda_Stevens,69.0,17.0,5,2,4.06,20.0,1.03,0.0725,0.25,0.5342,0.3333
Eric_Bailly,176.0,131.0,4,2,1.34,0.0,1.0,0.0227,0.0,0.1763,0.0
Eric_Dier,247.0,131.0,4,3,1.89,11.0,1.02,0.0162,0.3636,0.2487,0.2222
Eric_Garcia,10.0,17.0,4,2,0.59,8.0,1.01,0.4,0.5,0.0776,0.1111
Erik_Lamela,182.0,131.0,5,3,1.39,0.0,1.0,0.0275,0.0,0.1829,0.0
Erik_Pieters,216.0,93.0,4,2,2.32,8.0,1.01,0.0185,0.5,0.3053,0.1111
Ethan_Ampadu,1.0,85.0,4,3,0.01,0.0,1.0,4.0,0.0,0.0014,0.0
Etienne_Capoue,285.0,131.0,4,3,2.18,17.0,1.03,0.014,0.2353,0.2868,0.3333
Ezequiel_Schelotto,24.0,90.0,4,2,0.27,1.0,1.0,0.1667,4.0,0.0355,1.0E-4
Ezri_Konsa Ngoyo,13.0,17.0,4,2,0.76,12.0,1.02,0.3077,0.3333,0.1,0.2222
Fabian_Delph,103.0,131.0,5,2,0.79,0.0,1.0,0.0485,0.0,0.1039,0.0
Fabian_Schär,128.0,55.0,5,2,2.33,3.0,1.01,0.0391,1.6667,0.3066,0.1111
Fabio Henrique_Tavares,97.0,55.0,5,3,1.76,10.0,1.02,0.0515,0.5,0.2316,0.2222
Fabián_Balbuena,87.0,55.0,4,2,1.58,18.0,1.03,0.046,0.2222,0.2079,0.3333
Faustino_Anjorin,1.0,1.0,4,3,1.0,1.0,1.0,4.0,4.0,0.1317,1.0E-4
Federico_Fernández,234.0,131.0,4,2,1.79,22.0,1.04,0.0171,0.1818,0.2355,0.4444
Felipe Anderson_Pereira Gomes,195.0,55.0,6,3,3.55,9.0,1.02,0.0308,0.6667,0.4671,0.2222
Fernando_Luiz Rosa,301.0,131.0,5,3,2.3,12.0,1.02,0.0166,0.4167,0.3026,0.2222
Fikayo_Tomori,39.0,55.0,4,2,0.71,12.0,1.02,0.1026,0.3333,0.0934,0.2222
Filip_Benkovic,0.0,46.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Florian_Lejeune,101.0,93.0,4,2,1.09,0.0,1.0,0.0396,0.0,0.1434,0.0
Florin_Andone,43.0,55.0,4,4,0.78,0.0,1.0,0.093,0.0,0.1026,0.0
Francisco_Femenía Far,145.0,93.0,4,2,1.56,10.0,1.02,0.0276,0.4,0.2053,0.2222
Fraser_Forster,209.0,131.0,4,1,1.6,0.0,1.0,0.0191,0.0,0.2105,0.0
Frederick_Woodman,0.0,43.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Frederico_Rodrigues de Paula Santos,60.0,55.0,5,3,1.09,11.0,1.02,0.0833,0.4545,0.1434,0.2222
Frédéric_Guilbert,40.0,17.0,4,2,2.35,10.0,1.02,0.1,0.4,0.3092,0.2222
Gabriel Fernando_de Jesus,326.0,111.0,9,4,2.94,23.0,1.04,0.0276,0.3913,0.3868,0.4445
Gabriel Teodoro_Martinelli Silva,18.0,17.0,4,4,1.06,15.0,1.03,0.2222,0.2667,0.1395,0.3333
Gary_Cahill,285.0,131.0,4,2,2.18,10.0,1.02,0.014,0.4,0.2868,0.2222
Gavin_Kilkenny,0.0,16.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gaëtan_Bong,114.0,93.0,4,2,1.23,0.0,1.0,0.0351,0.0,0.1618,0.0
Gedson_Carvalho Fernandes,4.0,7.0,4,3,0.57,3.0,1.01,1.0,1.3333,0.075,0.1111
Georges-Kévin_Nkoudou,24.0,128.0,5,3,0.19,0.0,1.0,0.2083,0.0,0.025,0.0
George_Baldock,77.0,17.0,5,2,4.53,34.0,1.06,0.0649,0.1471,0.5961,0.6667
Georginio_Wijnaldum,390.0,131.0,5,3,2.98,15.0,1.03,0.0128,0.3333,0.3921,0.3333
Gerard_Deulofeu,219.0,107.0,6,4,2.05,22.0,1.04,0.0274,0.2727,0.2697,0.4444
Giovani_Lo Celso,9.0,17.0,7,3,0.53,4.0,1.01,0.7778,1.75,0.0698,0.1111
Giovanni_McGregor,0.0,7.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Glenn_Murray,254.0,93.0,5,4,2.73,3.0,1.01,0.0197,1.6667,0.3592,0.1111
Gonçalo Bento_Soares Cardoso,0.0,9.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Grady_Diangana,25.0,57.0,4,3,0.44,0.0,1.0,0.16,0.0,0.0579,0.0
Granit_Xhaka,309.0,131.0,5,3,2.36,6.0,1.01,0.0162,0.8333,0.3105,0.1111
Grant_Hanley,1.0,55.0,4,2,0.02,0.0,1.0,4.0,0.0,0.0027,0.0
Gylfi_Sigurdsson,497.0,131.0,7,3,3.79,9.0,1.02,0.0141,0.7778,0.4987,0.2222
Hamza_Choudhury,48.0,80.0,4,3,0.6,1.0,1.0,0.0833,4.0,0.0789,1.0E-4
Harry_Kane,685.0,131.0,10,4,5.23,29.0,1.05,0.0146,0.3448,0.6882,0.5556
Harry_Lewis,0.0,36.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Harry_Maguire,316.0,131.0,5,2,2.41,9.0,1.02,0.0158,0.5556,0.3171,0.2222
Harry_Wilson,59.0,28.0,5,3,2.11,25.0,1.04,0.0847,0.2,0.2776,0.4444
Harry_Winks,136.0,131.0,5,3,1.04,6.0,1.01,0.0368,0.8333,0.1368,0.1111
Harvey_Barnes,99.0,40.0,6,3,2.48,13.0,1.02,0.0606,0.4615,0.3263,0.2222
Harvey_Elliott,3.0,22.0,4,3,0.14,1.0,1.0,1.3333,4.0,0.0184,1.0E-4
Henrikh_Mkhitaryan,282.0,131.0,6,3,2.15,0.0,1.0,0.0213,0.0,0.2829,0.0
Henri_Lansbury,7.0,17.0,4,3,0.41,5.0,1.01,0.5714,0.8,0.054,0.1111
Heung-Min_Son,601.0,131.0,9,3,4.59,47.0,1.08,0.015,0.1915,0.6039,0.8889
Heurelho da Silva_Gomes,0.0,17.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hugo_Lloris,455.0,131.0,5,1,3.47,0.0,1.0,0.011,0.0,0.4566,0.0
Héctor_Bellerín,312.0,131.0,5,2,2.38,1.0,1.0,0.016,5.0,0.3132,1.0E-4
Hélder_Costa,52.0,55.0,4,3,0.95,0.0,1.0,0.0769,0.0,0.125,0.0
Ibrahim_Amadou,17.0,17.0,4,3,1.0,4.0,1.01,0.2353,1.0,0.1316,0.1111
Idrissa_Gueye,245.0,131.0,5,3,1.87,0.0,1.0,0.0204,0.0,0.2461,0.0
Ignacio_Pussetto,5.0,7.0,4,3,0.71,4.0,1.01,0.8,1.0,0.0934,0.1111
Ilkay_Gündogan,263.0,131.0,5,3,2.01,6.0,1.01,0.019,0.8333,0.2645,0.1111
Indiana_Vassilev,2.0,7.0,4,3,0.29,2.0,1.0,2.0,2.0,0.0382,0.0
Isaac_Hayden,143.0,93.0,4,3,1.54,12.0,1.02,0.028,0.3333,0.2026,0.2222
Isaac_Success Ajayi,45.0,55.0,4,4,0.82,1.0,1.0,0.0889,4.0,0.1079,1.0E-4
Ismaïla_Sarr,21.0,17.0,6,3,1.24,15.0,1.03,0.2857,0.4,0.1632,0.3333
Issa_Diop,115.0,55.0,4,2,2.09,2.0,1.0,0.0348,2.0,0.275,0.0
Ivan_Cavaleiro,48.0,55.0,4,3,0.87,0.0,1.0,0.0833,0.0,0.1145,0.0
Jack_Colback,0.0,55.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jack_Cork,271.0,131.0,4,3,2.07,15.0,1.03,0.0148,0.2667,0.2724,0.3333
